CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
2,18,-1,0,-1,84.5455,2,40,-1,0,-1,88.5455,1,36,-1,0,-1,93.6364,0,-nan(ind),-1,0,-1,100,2,40,-1,1,-1,88.5455,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,32,-1,1,-1,87,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.6364,1,41,-1,0,-1,94.5455,2,4,-1,0,-1,91.1818,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,
2,18,-1,0,-1,84.5455,3,22.5,-1,1,-1,85.3636,2,34.5,-1,1,-1,87.4545,0,-nan(ind),-1,0,-1,100,2,40,-1,0,-1,88.5455,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,32,-1,0,-1,87,2,23,-1,1,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,1,-1,93.3636,2,32.5,-1,0,-1,86.6364,2,40,-1,1,-1,88.5455,2,4,-1,0,-1,91.1818,0,-nan(ind),-1,0,-1,100,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,1,-1,85.3636,0,-nan(ind),-1,0,-1,100,
2,18,-1,0,-1,84.5455,3,22.5,-1,0,-1,85.3636,3,20,0.569066,1,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,1,-1,85.9091,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,2,32.5,-1,0,-1,86.6364,2,40,-1,0,-1,88.5455,2,4,-1,0,-1,91.1818,1,41,-1,1,-1,94.5455,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,
2,18,-1,0,-1,84.5455,3,22.5,-1,0,-1,85.3636,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,2,32.5,-1,0,-1,86.6364,2,40,-1,0,-1,88.5455,2,4,-1,0,-1,91.1818,1,41,-1,0,-1,94.5455,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,
2,18,-1,0,-1,84.5455,3,22.5,-1,0,-1,85.3636,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,2,32.5,-1,0,-1,86.6364,2,40,-1,0,-1,88.5455,2,4,-1,0,-1,91.1818,2,42,-1,1,-1,88.9091,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,
3,23,-1,1,-1,77.9091,3,22.5,-1,0,-1,85.3636,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,0,-nan(ind),-1,0,-1,100,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,2,32.5,-1,0,-1,86.6364,2,40,-1,0,-1,88.5455,2,4,-1,0,-1,91.1818,2,42,-1,0,-1,88.9091,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,
3,23,-1,0,-1,77.9091,3,22.5,-1,0,-1,85.3636,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,1,25,-1,1,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,2,32.5,-1,0,-1,86.6364,3,22.5,-1,1,-1,85.3636,2,4,-1,0,-1,91.1818,2,42,-1,0,-1,88.9091,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,
3,23,-1,0,-1,77.9091,3,22.5,-1,0,-1,85.3636,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,1,33,-1,0,-1,93.3636,2,32.5,-1,0,-1,86.6364,3,22.5,-1,0,-1,85.3636,2,4,-1,0,-1,91.1818,2,42,-1,0,-1,88.9091,1,25,-1,0,-1,93.0909,0,-nan(ind),-1,0,-1,100,0,-nan(ind),-1,0,-1,100,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,
3,23,-1,0,-1,77.9091,3,22.5,-1,0,-1,85.3636,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,2,32.5,-1,1,-1,86.8182,2,32.5,-1,0,-1,86.6364,3,22.5,-1,0,-1,85.3636,2,4,-1,0,-1,91.1818,3,23.5,-1,1,-1,85.5455,1,25,-1,0,-1,93.0909,1,41,-1,1,-1,94.5455,1,33,-1,1,-1,93.3636,2,23,-1,0,-1,85.3636,1,21,-1,1,-1,92.7273,
3,23,-1,0,-1,77.9091,4,8,-1,1,-1,82.7273,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,0.332425,0,-1,85.9091,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,2,32.5,-1,0,-1,86.6364,3,22.5,-1,0,-1,85.3636,2,4,-1,0,-1,91.1818,3,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,33,-1,0,-1,93.3636,2,23,-1,0,-1,85.3636,1,21,-1,0,-1,92.7273,
3,23,-1,0,-1,77.9091,4,8,-1,0,-1,82.7273,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,3,25.5,-1,0,-1,85.9091,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,2,32.5,-1,0,-1,86.6364,3,22.5,-1,0,-1,85.3636,2,4,-1,0,-1,91.1818,3,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,33,-1,0,-1,93.3636,2,23,-1,0,-1,85.3636,1,21,-1,0,-1,92.7273,
4,16,-1,1,-1,76,4,8,-1,0,-1,82.7273,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,1,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,2,32.5,-1,0,-1,86.6364,3,22.5,-1,0,-1,85.3636,2,4,-1,0,-1,91.1818,3,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,1,41,-1,0,-1,94.5455,1,33,-1,0,-1,93.3636,2,23,-1,0,-1,85.3636,1,21,-1,0,-1,92.7273,
5,16,0.864341,1,-1,76,4,8,-1,0,-1,82.7273,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,3,28.6667,-1,1,-1,79.3636,4,22,-1,1,-1,85.2727,2,4,-1,0,-1,91.1818,3,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,2,4,-1,1,-1,91.1818,1,33,-1,0,-1,93.3636,2,23,-1,0,-1,85.3636,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,4,8,-1,0,-1,82.7273,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,2,23,-1,0,-1,85.3636,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,3,28.6667,-1,0,-1,79.3636,4,22,-1,0,-1,85.2727,2,4,-1,0,-1,91.1818,4,23.5,0.869889,1,-1,85.5455,1,25,-1,0,-1,93.0909,2,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,3,18.5,-1,1,-1,84.5455,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,5,16,-1,1,-1,76,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,3,23.6667,-1,1,-1,78.2727,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,3,28.6667,-1,0,-1,79.3636,4,22,-1,0,-1,85.2727,2,4,-1,0,-1,91.1818,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,0.869889,1,-1,91.1818,1,33,-1,0,-1,93.3636,3,18.5,-1,0,-1,84.5455,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,5,16,-1,0,-1,76,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,3,23.6667,-1,0,-1,78.2727,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,4,23.6667,0.596298,1,-1,78,4,22,-1,0,-1,85.2727,2,4,-1,0,-1,91.1818,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,3,18.5,-1,0,-1,84.5455,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,5,16,-1,0,-1,76,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,2,32,-1,0,-1,87,3,23.6667,-1,0,-1,78.2727,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,4,23.6667,-1,0,-1,78,4,22,-1,0,-1,85.2727,2,4,-1,0,-1,91.1818,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,3,18.5,-1,0,-1,84.5455,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,5,16,-1,0,-1,76,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,3,18.5,-1,1,-1,84.5455,3,23.6667,-1,0,-1,78.2727,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,4,23.6667,-1,0,-1,78,5,21.5,0.442309,1,-1,85.1818,3,4,-1,1,-1,91.1818,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,1,-1,82.2727,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,6,15.6667,0.414457,1,-1,75.9091,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,1,33,-1,0,-1,93.3636,1,25,-1,0,-1,93.0909,3,18.5,-1,0,-1,84.5455,3,23.6667,-1,0,-1,78.2727,0,-nan(ind),-1,0,-1,100,2,32.5,-1,0,-1,86.8182,4,23.6667,-1,0,-1,78,5,21.5,-1,0,-1,85.1818,4,24.5,-1,1,-1,85.7273,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,0,-1,82.2727,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,6,15.6667,-1,0,-1,75.9091,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,2,34,-1,1,-1,86.9091,1,25,-1,0,-1,93.0909,4,18.5,-1,1,-1,84.5455,3,23.6667,-1,0,-1,78.2727,1,33,-1,1,-1,93.3636,2,32.5,-1,0,-1,86.8182,4,23.6667,-1,0,-1,78,5,21.5,-1,0,-1,85.1818,4,24.5,-1,0,-1,85.7273,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,0,-1,82.2727,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,6,15.6667,-1,0,-1,75.9091,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,2,34,-1,0,-1,86.9091,1,25,-1,0,-1,93.0909,5,18,0.921043,1,-1,84.4545,3,23.6667,-1,0,-1,78.2727,1,33,-1,0,-1,93.3636,3,28.3333,-1,1,-1,79,4,23.6667,-1,0,-1,78,5,21.5,-1,0,-1,85.1818,4,24.5,-1,0,-1,85.7273,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,0,-1,82.2727,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,7,15.3333,-1,1,-1,75.8182,3,20,-1,0,-1,84.8182,0,-nan(ind),-1,0,-1,100,4,7,-1,0,-1,82.5455,2,34,-1,0,-1,86.9091,1,25,-1,0,-1,93.0909,5,18,-1,0,-1,84.4545,3,23.6667,-1,0,-1,78.2727,1,33,-1,0,-1,93.3636,3,28.3333,-1,0,-1,79,4,23.6667,-1,0,-1,78,5,21.5,-1,0,-1,85.1818,4,24.5,0.929987,0,-1,85.7273,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,3,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,0,-1,82.2727,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,7,15.3333,-1,0,-1,75.8182,3,20,-1,0,-1,84.8182,1,41,-1,1,-1,94.5455,4,7,-1,0,-1,82.5455,2,34,-1,0,-1,86.9091,1,25,-1,0,-1,93.0909,5,18,-1,0,-1,84.4545,3,23.6667,-1,0,-1,78.2727,1,33,-1,0,-1,93.3636,3,28.3333,-1,0,-1,79,4,23.6667,-1,0,-1,78,5,21.5,-1,0,-1,85.1818,4,24.5,-1,0,-1,85.7273,4,23.5,-1,0,-1,85.5455,1,25,-1,0,-1,93.0909,4,4,-1,1,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,0,-1,82.2727,1,21,-1,0,-1,92.7273,
5,16,-1,0,-1,76,7,15.3333,-1,0,-1,75.8182,3,20,-1,0,-1,84.8182,1,41,-1,0,-1,94.5455,4,7,-1,0,-1,82.5455,2,34,-1,0,-1,86.9091,1,25,-1,0,-1,93.0909,6,18,0.948503,1,-1,84.4545,3,23.6667,-1,0,-1,78.2727,1,33,-1,0,-1,93.3636,3,28.3333,-1,0,-1,79,4,23.6667,-1,0,-1,78,5,21.5,-1,0,-1,85.1818,4,24.5,-1,0,-1,85.7273,5,23.5,-1,1,-1,85.5455,1,25,-1,0,-1,93.0909,4,4,-1,0,-1,91.1818,1,33,-1,0,-1,93.3636,4,6,-1,0,-1,82.2727,1,21,-1,0,-1,92.7273,
