CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,CounterExamples_25,Specificity_25,PRev_25,Pos_25,VarDist_25,RuleDist_25,PlanDist_25,CounterExamples_26,Specificity_26,PRev_26,Pos_26,VarDist_26,RuleDist_26,PlanDist_26,CounterExamples_27,Specificity_27,PRev_27,Pos_27,VarDist_27,RuleDist_27,PlanDist_27,CounterExamples_28,Specificity_28,PRev_28,Pos_28,VarDist_28,RuleDist_28,PlanDist_28,CounterExamples_29,Specificity_29,PRev_29,Pos_29,VarDist_29,RuleDist_29,PlanDist_29,CounterExamples_30,Specificity_30,PRev_30,Pos_30,VarDist_30,RuleDist_30,PlanDist_30,CounterExamples_31,Specificity_31,PRev_31,Pos_31,VarDist_31,RuleDist_31,PlanDist_31,CounterExamples_32,Specificity_32,PRev_32,Pos_32,VarDist_32,RuleDist_32,PlanDist_32,CounterExamples_33,Specificity_33,PRev_33,Pos_33,VarDist_33,RuleDist_33,PlanDist_33,CounterExamples_34,Specificity_34,PRev_34,Pos_34,VarDist_34,RuleDist_34,PlanDist_34,CounterExamples_35,Specificity_35,PRev_35,Pos_35,VarDist_35,RuleDist_35,PlanDist_35,CounterExamples_36,Specificity_36,PRev_36,Pos_36,VarDist_36,RuleDist_36,PlanDist_36,CounterExamples_37,Specificity_37,PRev_37,Pos_37,VarDist_37,RuleDist_37,PlanDist_37,CounterExamples_38,Specificity_38,PRev_38,Pos_38,VarDist_38,RuleDist_38,PlanDist_38,CounterExamples_39,Specificity_39,PRev_39,Pos_39,VarDist_39,RuleDist_39,PlanDist_39,CounterExamples_40,Specificity_40,PRev_40,Pos_40,VarDist_40,RuleDist_40,PlanDist_40,CounterExamples_41,Specificity_41,PRev_41,Pos_41,VarDist_41,RuleDist_41,PlanDist_41,CounterExamples_42,Specificity_42,PRev_42,Pos_42,VarDist_42,RuleDist_42,PlanDist_42,CounterExamples_43,Specificity_43,PRev_43,Pos_43,VarDist_43,RuleDist_43,PlanDist_43,CounterExamples_44,Specificity_44,PRev_44,Pos_44,VarDist_44,RuleDist_44,PlanDist_44,CounterExamples_45,Specificity_45,PRev_45,Pos_45,VarDist_45,RuleDist_45,PlanDist_45,CounterExamples_46,Specificity_46,PRev_46,Pos_46,VarDist_46,RuleDist_46,PlanDist_46,CounterExamples_47,Specificity_47,PRev_47,Pos_47,VarDist_47,RuleDist_47,PlanDist_47,CounterExamples_48,Specificity_48,PRev_48,Pos_48,VarDist_48,RuleDist_48,PlanDist_48,CounterExamples_49,Specificity_49,PRev_49,Pos_49,VarDist_49,RuleDist_49,PlanDist_49,
25,12.375,-1,0,-1,2.14286,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,22,8.5,-1,0,-1,3,-1,19,7.33333,-1,0,-1,2.14286,-1,21,7.71429,-1,0,-1,2.28571,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,22,6.57143,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,16,14,-1,0,-1,5,-1,19,6.16667,-1,0,-1,2,-1,18,6.6,-1,0,-1,16.1429,-1,24,8.875,-1,0,-1,2.71429,-1,19,16.4286,-1,0,-1,3.71429,-1,15,9.6,-1,0,-1,17.1429,-1,19,7.14286,-1,0,-1,1.42857,-1,11,8.66667,-1,0,-1,30.8571,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,23,6.66667,-1,0,-1,2.42857,-1,20,7,-1,0,-1,2.28571,-1,15,6.8,-1,0,-1,15.5714,-1,13,6.25,-1,0,-1,16.4286,-1,16,14.6667,-1,0,-1,16,-1,18,12.4286,-1,0,-1,3.57143,-1,27,7.71429,-1,0,-1,1.71429,-1,15,16.1667,-1,0,-1,3.42857,-1,18,7.2,-1,0,-1,15.8571,-1,23,9.11111,-1,0,-1,2,-1,16,13.1429,-1,0,-1,4,-1,27,6.875,-1,0,-1,1.42857,-1,33,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,19,15.1667,-1,0,-1,3.42857,-1,24,14.125,-1,0,-1,4.28571,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,20,8.42857,-1,0,-1,2.57143,-1,23,7.42857,-1,0,-1,1.85714,-1,17,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,15,7.2,-1,0,-1,16.7143,-1,23,6.5,-1,0,-1,2.14286,-1,27,7,-1,0,-1,1.85714,-1,25,11.3333,-1,0,-1,2.28571,-1,
26,8.125,-1,0,0.2275,1.42857,0.871795,16,6,-1,0,0.84,30.4286,0.897436,14,6,-1,0,0.625,16.2857,0.692308,15,6.66667,-1,0,0.4875,15.4286,0.820513,23,8.16667,-1,0,0.5975,3,0.846154,19,7.33333,-1,0,0.34,2.14286,0.717949,21,7.71429,-1,0,0.4825,2.28571,0.871795,25,6.42857,-1,0,0.03,1,0.410256,24,6.16667,-1,0,0.4375,1.85714,0.74359,22,6.57143,-1,0,0.16,1,0.615385,20,7.83333,-1,0,0.3325,2.14286,0.692308,17,13.5,-1,0,0.545,4.85714,0.717949,19,6.16667,-1,0,0.4725,2,0.666667,19,6.2,-1,0,0.765,15.5714,0.923077,24,8.875,-1,0,0.52,2.71429,0.897436,20,12.4286,-1,0,0.7325,3.71429,0.897436,15,9.6,-1,0,0.725,17.1429,0.948718,19,7.14286,-1,0,0.395,1.42857,0.74359,11,8.66667,-1,0,0.7725,30.8571,0.871795,24,5.57143,-1,0,0.14,0.571429,0.307692,18,6.25,-1,0,0.485,16.5714,0.487179,22,6.14286,-1,0,0.2,1,0.51282,25,13.25,-1,0,0.485,2,0.717949,25,7.42857,-1,0,0.365,1.85714,0.666667,23,6.66667,-1,0,0.56,2.42857,0.717949,20,7,-1,0,0.635,2.28571,0.871795,15,6.8,-1,0,0.4375,15.5714,0.846154,13,6.25,-1,0,0.655,16.4286,0.717949,16,14.6667,-1,0,0.5225,16,0.871795,18,12.4286,-1,0,0.845,3.57143,1,27,7.71429,-1,0,0.69,1.71429,0.974359,15,16.1667,-1,0,0.6975,3.42857,0.846154,18,7.2,-1,0,0.64,15.8571,0.871795,23,9.11111,-1,0,0.435,2,0.487179,16,13.1429,-1,0,0.585,4,0.871795,27,6.875,-1,0,0.3175,1.42857,0.74359,34,8.625,-1,0,0.3725,1.57143,0.948718,23,7.28571,-1,0,0.485,1.57143,0.769231,20,19.4286,-1,0,0.66,3.42857,0.74359,24,14.125,-1,0,0.6575,4.28571,0.948718,22,8.4,-1,0,0.6775,3.85714,0.897436,21,7.83333,-1,0,0.645,17,0.897436,20,8.42857,-1,0,0.4225,2.57143,0.666667,23,7.42857,-1,0,0.34,1.85714,0.74359,17,15.5714,-1,0,0.805,16.7143,0.923077,23,5.4,-1,0,0.345,2,0.487179,16,7.2,-1,0,0.67,16.7143,0.769231,23,6.5,-1,0,0.555,2.14286,0.820513,28,7,-1,0,0.525,1.85714,0.589744,25,11.3333,-1,0,0.5325,2.28571,0.641026,
27,7.25,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,23,8.16667,-1,0,-1,3,-1,19,7.33333,-1,0,-1,2.14286,-1,21,7.71429,-1,0,-1,2.28571,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,18,10.1667,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,20,13,-1,0,-1,15.5714,-1,24,8.875,-1,0,-1,2.71429,-1,21,12.1429,-1,0,-1,3.57143,-1,15,9.6,-1,0,-1,17.1429,-1,19,7.14286,-1,0,-1,1.42857,-1,12,18.25,-1,0,-1,30.8571,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,24,6.66667,-1,0,-1,2.42857,-1,20,7,-1,0,-1,2.28571,-1,15,6.8,-1,0,-1,15.5714,-1,13,6.25,-1,0,-1,16.4286,-1,17,11,-1,0,-1,16,-1,18,12.4286,-1,0,-1,3.57143,-1,27,7.71429,-1,0,-1,1.71429,-1,15,16.1667,-1,0,-1,3.42857,-1,18,7.2,-1,0,-1,15.8571,-1,23,9.11111,-1,0,-1,2,-1,17,9.28571,-1,0,-1,3.14286,-1,27,6.875,-1,0,-1,1.42857,-1,34,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,20,19.4286,-1,0,-1,3.42857,-1,24,14.125,-1,0,-1,4.28571,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,21,8.28571,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,17,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,23,6.5,-1,0,-1,2.14286,-1,29,6.57143,-1,0,-1,1.57143,-1,25,11.3333,-1,0,-1,2.28571,-1,
27,7.25,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,24,7.5,-1,0,-1,2.57143,-1,19,7.33333,-1,0,-1,2.14286,-1,21,7.71429,-1,0,-1,2.28571,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,18,10.1667,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,21,7.66667,-1,0,-1,15.5714,-1,24,8.875,-1,0,-1,2.71429,-1,21,12.1429,-1,0,-1,3.57143,-1,15,9.6,-1,0,-1,17.1429,-1,20,6.85714,-1,0,-1,1.42857,-1,12,18.25,-1,0,-1,30.8571,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,25,6.33333,-1,0,-1,2.28571,-1,21,7,-1,0,-1,2.28571,-1,15,6.8,-1,0,-1,15.5714,-1,13,6.25,-1,0,-1,16.4286,-1,18,9.66667,-1,0,-1,15.4286,-1,18,12.4286,-1,0,-1,3.57143,-1,28,6.71429,-1,0,-1,1.14286,-1,15,16.1667,-1,0,-1,3.42857,-1,18,7.2,-1,0,-1,15.8571,-1,23,9.11111,-1,0,-1,2,-1,17,9.28571,-1,0,-1,3.14286,-1,27,6.875,-1,0,-1,1.42857,-1,34,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,21,17.7143,-1,0,-1,3.42857,-1,25,11.625,-1,0,-1,3.85714,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,22,8.28571,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,17,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,24,6.5,-1,0,-1,2.14286,-1,29,6.57143,-1,0,-1,1.57143,-1,25,11.3333,-1,0,-1,2.28571,-1,
28,6.875,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,24,7.5,-1,0,-1,2.57143,-1,19,7.33333,-1,0,-1,2.14286,-1,21,7.71429,-1,0,-1,2.28571,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,18,10.1667,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,21,7.66667,-1,0,-1,15.5714,-1,24,8.875,-1,0,-1,2.71429,-1,21,12.1429,-1,0,-1,3.57143,-1,15,9.6,-1,0,-1,17.1429,-1,20,6.85714,-1,0,-1,1.42857,-1,13,23.6,-1,0,-1,18.7143,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,26,6.33333,-1,0,-1,2.28571,-1,21,7,-1,0,-1,2.28571,-1,16,6.4,-1,0,-1,15.5714,-1,13,6.25,-1,0,-1,16.4286,-1,18,9.66667,-1,0,-1,15.4286,-1,18,12.4286,-1,0,-1,3.57143,-1,28,6.71429,-1,0,-1,1.14286,-1,15,16.1667,-1,0,-1,3.42857,-1,19,12.8333,-1,0,-1,15.8571,-1,23,9.11111,-1,0,-1,2,-1,18,8.28571,-1,0,-1,2.71429,-1,27,6.875,-1,0,-1,1.42857,-1,34,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,22,16.2857,-1,0,-1,2.57143,-1,25,11.625,-1,0,-1,3.85714,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,23,13.375,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,17,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,24,6.5,-1,0,-1,2.14286,-1,29,6.57143,-1,0,-1,1.57143,-1,25,11.3333,-1,0,-1,2.28571,-1,
28,6.875,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,25,7.5,-1,0,-1,2.57143,-1,19,7.33333,-1,0,-1,2.14286,-1,22,7.57143,-1,0,-1,2.14286,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,18,10.1667,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,21,7.66667,-1,0,-1,15.5714,-1,24,8.875,-1,0,-1,2.71429,-1,21,12.1429,-1,0,-1,3.57143,-1,15,9.6,-1,0,-1,17.1429,-1,21,6.42857,-1,0,-1,1.42857,-1,14,18.4,-1,0,-1,18.7143,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,26,6.33333,-1,0,-1,2.28571,-1,21,7,-1,0,-1,2.28571,-1,17,6,-1,0,-1,15.4286,-1,13,6.25,-1,0,-1,16.4286,-1,18,9.66667,-1,0,-1,15.4286,-1,18,12.4286,-1,0,-1,3.57143,-1,28,6.71429,-1,0,-1,1.14286,-1,15,16.1667,-1,0,-1,3.42857,-1,20,7.83333,-1,0,-1,15.7143,-1,23,9.11111,-1,0,-1,2,-1,18,8.28571,-1,0,-1,2.71429,-1,27,6.875,-1,0,-1,1.42857,-1,34,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,22,16.2857,-1,0,-1,2.57143,-1,25,11.625,-1,0,-1,3.85714,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,23,13.375,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,17,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,24,6.5,-1,0,-1,2.14286,-1,29,6.57143,-1,0,-1,1.57143,-1,25,11.3333,-1,0,-1,2.28571,-1,
28,6.875,-1,0,0.2275,1.42857,0.615385,16,6,-1,0,0.84,30.4286,0.897436,14,6,-1,0,0.625,16.2857,0.692308,15,6.66667,-1,0,0.4875,15.4286,0.820513,26,7.16667,-1,0,0.4475,2.42857,0.820513,19,7.33333,-1,0,0.34,2.14286,0.717949,22,7.57143,-1,0,0.4725,2.14286,0.820513,25,6.42857,-1,0,0.03,1,0.410256,24,6.16667,-1,0,0.4375,1.85714,0.74359,23,6.14286,-1,0,0.16,1,0.461538,20,7.83333,-1,0,0.3325,2.14286,0.692308,19,15.4286,-1,0,0.545,4.57143,0.74359,19,6.16667,-1,0,0.4725,2,0.666667,21,7.66667,-1,0,0.75,15.5714,0.923077,24,8.875,-1,0,0.52,2.71429,0.897436,21,12.1429,-1,0,0.7275,3.57143,0.897436,15,9.6,-1,0,0.725,17.1429,0.948718,22,6.28571,-1,0,0.245,1.28571,0.564103,14,18.4,-1,0,0.7675,18.7143,0.871795,24,5.57143,-1,0,0.14,0.571429,0.307692,18,6.25,-1,0,0.485,16.5714,0.487179,22,6.14286,-1,0,0.2,1,0.51282,25,13.25,-1,0,0.485,2,0.717949,25,7.42857,-1,0,0.365,1.85714,0.666667,26,6.33333,-1,0,0.48,2.28571,0.641026,21,7,-1,0,0.635,2.28571,0.871795,17,6,-1,0,0.3225,15.4286,0.717949,13,6.25,-1,0,0.655,16.4286,0.717949,18,9.66667,-1,0,0.3875,15.4286,0.897436,18,12.4286,-1,0,0.845,3.57143,1,28,6.71429,-1,0,0.4625,1.14286,0.717949,15,16.1667,-1,0,0.6975,3.42857,0.846154,20,7.83333,-1,0,0.6175,15.7143,0.871795,23,9.11111,-1,0,0.435,2,0.487179,18,8.28571,-1,0,0.445,2.71429,0.871795,27,6.875,-1,0,0.3175,1.42857,0.74359,34,8.625,-1,0,0.3725,1.57143,0.948718,23,7.28571,-1,0,0.485,1.57143,0.769231,22,16.2857,-1,0,0.62,2.57143,0.717949,25,11.625,-1,0,0.6575,3.85714,0.948718,22,8.4,-1,0,0.6775,3.85714,0.897436,21,7.83333,-1,0,0.645,17,0.897436,23,13.375,-1,0,0.405,2.42857,0.692308,23,7.42857,-1,0,0.34,1.85714,0.74359,17,15.5714,-1,0,0.805,16.7143,0.923077,23,5.4,-1,0,0.345,2,0.487179,16,7.2,-1,0,0.67,16.7143,0.769231,25,6.16667,-1,0,0.5475,2,0.615385,29,6.57143,-1,0,0.385,1.57143,0.564103,25,11.3333,-1,0,0.5325,2.28571,0.641026,
28,6.875,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,26,7.16667,-1,0,-1,2.42857,-1,19,7.33333,-1,0,-1,2.14286,-1,22,7.57143,-1,0,-1,2.14286,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,19,15.4286,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,21,7.66667,-1,0,-1,15.5714,-1,24,8.875,-1,0,-1,2.71429,-1,22,11.8571,-1,0,-1,3.42857,-1,15,9.6,-1,0,-1,17.1429,-1,23,6.14286,-1,0,-1,1.14286,-1,14,18.4,-1,0,-1,18.7143,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,26,6.33333,-1,0,-1,2.28571,-1,21,7,-1,0,-1,2.28571,-1,17,6,-1,0,-1,15.4286,-1,13,6.25,-1,0,-1,16.4286,-1,18,9.66667,-1,0,-1,15.4286,-1,18,12.4286,-1,0,-1,3.57143,-1,28,6.71429,-1,0,-1,1.14286,-1,15,16.1667,-1,0,-1,3.42857,-1,21,7.16667,-1,0,-1,15.5714,-1,23,9.11111,-1,0,-1,2,-1,18,8.28571,-1,0,-1,2.71429,-1,27,6.875,-1,0,-1,1.42857,-1,35,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,23,11.4286,-1,0,-1,2.14286,-1,25,11.625,-1,0,-1,3.85714,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,23,13.375,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,17,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,25,6.16667,-1,0,-1,2,-1,29,6.57143,-1,0,-1,1.57143,-1,25,11.3333,-1,0,-1,2.28571,-1,
28,6.875,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,26,7.16667,-1,0,-1,2.42857,-1,19,7.33333,-1,0,-1,2.14286,-1,22,7.57143,-1,0,-1,2.14286,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,19,15.4286,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,21,7.66667,-1,0,-1,15.5714,-1,24,8.875,-1,0,-1,2.71429,-1,22,11.8571,-1,0,-1,3.42857,-1,16,9,-1,0,-1,16.8571,-1,23,6.14286,-1,0,-1,1.14286,-1,15,22.5,-1,0,-1,6.71429,-1,24,5.57143,-1,0,-1,0.571429,-1,18,6.25,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,26,6.33333,-1,0,-1,2.28571,-1,21,7,-1,0,-1,2.28571,-1,17,6,-1,0,-1,15.4286,-1,13,6.25,-1,0,-1,16.4286,-1,18,9.66667,-1,0,-1,15.4286,-1,18,12.4286,-1,0,-1,3.57143,-1,28,6.71429,-1,0,-1,1.14286,-1,15,16.1667,-1,0,-1,3.42857,-1,21,7.16667,-1,0,-1,15.5714,-1,23,9.11111,-1,0,-1,2,-1,18,8.28571,-1,0,-1,2.71429,-1,27,6.875,-1,0,-1,1.42857,-1,35,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,24,10.5714,-1,0,-1,2,-1,25,11.625,-1,0,-1,3.85714,-1,22,8.4,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,23,13.375,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,18,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,25,6.16667,-1,0,-1,2,-1,29,6.57143,-1,0,-1,1.57143,-1,25,11.3333,-1,0,-1,2.28571,-1,
28,6.875,-1,0,-1,1.42857,-1,16,6,-1,0,-1,30.4286,-1,14,6,-1,0,-1,16.2857,-1,15,6.66667,-1,0,-1,15.4286,-1,26,7.16667,-1,0,-1,2.42857,-1,19,7.33333,-1,0,-1,2.14286,-1,22,7.57143,-1,0,-1,2.14286,-1,25,6.42857,-1,0,-1,1,-1,24,6.16667,-1,0,-1,1.85714,-1,23,6.14286,-1,0,-1,1,-1,20,7.83333,-1,0,-1,2.14286,-1,19,15.4286,-1,0,-1,4.57143,-1,19,6.16667,-1,0,-1,2,-1,22,6.83333,-1,0,-1,15.1429,-1,24,8.875,-1,0,-1,2.71429,-1,23,11.2857,-1,0,-1,3.42857,-1,16,9,-1,0,-1,16.8571,-1,23,6.14286,-1,0,-1,1.14286,-1,16,15.6667,-1,0,-1,4.57143,-1,24,5.57143,-1,0,-1,0.571429,-1,19,14.8,-1,0,-1,16.5714,-1,22,6.14286,-1,0,-1,1,-1,25,13.25,-1,0,-1,2,-1,25,7.42857,-1,0,-1,1.85714,-1,27,11,-1,0,-1,2.28571,-1,21,7,-1,0,-1,2.28571,-1,17,6,-1,0,-1,15.4286,-1,13,6.25,-1,0,-1,16.4286,-1,18,9.66667,-1,0,-1,15.4286,-1,18,12.4286,-1,0,-1,3.57143,-1,28,6.71429,-1,0,-1,1.14286,-1,15,16.1667,-1,0,-1,3.42857,-1,22,6.33333,-1,0,-1,15.1429,-1,23,9.11111,-1,0,-1,2,-1,18,8.28571,-1,0,-1,2.71429,-1,27,6.875,-1,0,-1,1.42857,-1,35,8.625,-1,0,-1,1.57143,-1,23,7.28571,-1,0,-1,1.57143,-1,24,10.5714,-1,0,-1,2,-1,25,11.625,-1,0,-1,3.85714,-1,23,14.8333,-1,0,-1,3.85714,-1,21,7.83333,-1,0,-1,17,-1,23,13.375,-1,0,-1,2.42857,-1,23,7.42857,-1,0,-1,1.85714,-1,18,15.5714,-1,0,-1,16.7143,-1,23,5.4,-1,0,-1,2,-1,16,7.2,-1,0,-1,16.7143,-1,25,6.16667,-1,0,-1,2,-1,29,6.57143,-1,0,-1,1.57143,-1,26,10.7778,-1,0,-1,2,-1,
