,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
1,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
2,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0
3,1,47,-1.0,1,-1.0,76.2857,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,1,45,-1.0,1,-1.0,87.8571,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,41,-1.0,1,-1.0,75.4286,-1.0,1,47,-1.0,1,-1.0,88.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,1,45,-1.0,1,-1.0,87.8571,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1,1,39,-1.0,1,-1.0,87.7143,-1.0,1,45,-1.0,1,-1.0,76.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,47,-1.0,1,-1.0,76.2857,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,1,41,-1.0,1,-1.0,75.4286,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,41,-1.0,1,-1.0,87.5714,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,75.7143,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,0,-nan(ind),-1,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,47,-1.0,1,-1.0,88.2857,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,41,-1.0,1,-1.0,87.8571,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,1,45,-1.0,1,-1.0,87.8571,-1.0,1,45,-1.0,1,-1.0,76.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,88.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0
4,2,24,0.42598199999999997,1,-1.0,75.1429,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,41,-1.0,1,-1.0,75.4286,-1.0,2,18,0.490112,1,-1.0,86.4286,-1.0,2,12,0.5040680000000001,1,-1.0,86.1429,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,39,-1.0,1,-1.0,87.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,1,41,0.314893,0,-1.0,75.4286,-1.0,2,37,0.609113,1,-1.0,87.8571,-1.0,1,43,-1.0,1,-1.0,87.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,43,0.490112,0,-1.0,87.7143,-1.0,2,25,0.597286,1,-1.0,87.1429,-1.0,1,45,-1.0,1,-1.0,87.8571,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1,1,39,0.218363,0,-1.0,87.7143,-1.0,2,9,0.490626,1,-1.0,72.2857,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,2,6,0.490112,1,-1.0,85.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,2,47,0.504592,1,-1.0,64.2857,-1.0,2,14,0.490112,1,-1.0,86.2857,-1.0,1,41,0.261415,0,-1.0,75.4286,-1.0,1,43,0.490112,0,-1.0,87.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,2,6,0.47545299999999996,1,-1.0,85.7143,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,45,-1.0,1,-1.0,87.8571,-1.0,2,13,0.396121,1,-1.0,72.8571,-1.0,2,6,-1.0,1,-1.0,85.7143,-1.0,0,-nan(ind),-1,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,2,48,-1.0,1,-1.0,76.4286,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,41,0.195934,0,-1.0,87.8571,-1.0,2,6,0.5847899999999999,1,-1.0,85.7143,-1.0,2,12,0.5040680000000001,1,-1.0,86.1429,-1.0,2,8,0.346521,1,-1.0,72.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,1,45,-1.0,1,-1.0,76.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,2,22,0.177852,1,-1.0,87.1429,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0,2,11,0.490112,1,-1.0,86.0,-1.0,0,-nan(ind),-1.0,0,-1.0,100.0,-1.0
5,3,15,0.422487,1,0.97,73.7143,1.0,1,43,-1.0,1,1.0,87.7143,1.0,1,41,0.173847,0,1.0,75.4286,1.0,3,11,0.35618299999999997,1,0.9675,86.2857,1.0,2,12,0.329352,0,0.9975,86.1429,1.0,1,45,-1.0,1,1.0,87.8571,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,2,5,-1.0,1,0.975,86.0,1.0,1,45,-1.0,1,1.0,88.1429,1.0,1,43,-1.0,1,1.0,87.7143,1.0,1,43,-1.0,1,1.0,75.7143,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,2,24,0.490112,1,1.0,86.7143,1.0,1,41,0.16633299999999998,0,1.0,75.4286,1.0,2,37,0.56143,0,0.9975,87.8571,1.0,2,6,0.490112,1,0.905,85.7143,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,1,43,0.280198,0,1.0,87.7143,1.0,3,5,0.546187,1,0.9675,85.8571,1.0,2,6,0.471757,1,0.92,85.7143,1.0,1,41,-1.0,1,1.0,87.5714,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1,1,39,-1.0,0,1.0,87.7143,1.0,2,9,1.0,0,0.6725,72.2857,1.0,1,43,-1.0,1,1.0,88.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,2,6,0.507462,0,0.905,85.7143,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,3,35.5,0.517368,1,0.9875,63.2857,1.0,2,14,0.24416999999999997,0,0.96,86.2857,1.0,1,41,0.173847,0,1.0,75.4286,1.0,1,43,0.280198,0,1.0,87.7143,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,1,45,-1.0,1,1.0,76.0,1.0,2,6,0.45331400000000005,0,0.905,85.7143,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,2,6,0.597286,1,0.905,85.7143,1.0,3,26,0.204693,1,0.99,60.2857,1.0,2,6,0.489021,0,0.905,85.7143,1.0,0,-nan(ind),-1,0,1.0,100.0,1.0,1,43,-1.0,1,1.0,87.7143,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,3,44.5,0.620323,1,1.0,76.2857,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,1,41,-1.0,0,1.0,87.8571,1.0,3,4,0.28221399999999996,1,0.905,85.7143,1.0,3,5,0.387614,1,0.9725,85.8571,1.0,2,8,1.0,0,0.9775,72.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,1,39,-1.0,1,1.0,87.4286,1.0,2,9,-1.0,1,0.6725,72.2857,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,3,12,0.29406,1,0.9625,86.5714,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0,2,11,0.31105700000000003,0,0.9975,86.0,1.0,0,-nan(ind),-1.0,0,1.0,100.0,1.0
