,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9
62,19,10.4,0.00399131,0,-1.0,16.8571,-1.0,25,16.6,0.027105,0,-1.0,18.8571,-1.0,22,6,0.12297000000000001,0,-1.0,16.4286,-1.0,26,21.5,0.820241,0,-1.0,21.4286,-1.0,19,20.8,0.695407,0,-1.0,18.7143,-1.0,16,19.5,0.839817,0,-1.0,4.57143,-1.0,10,15.5,-1.0,0,-1.0,18.7143,-1.0,13,17.8333,-1.0,0,-1.0,3.71429,-1.0,6,28.3333,0.0225766,0,-1.0,35.1429,-1.0,13,21.2,0.932941,0,-1.0,6.42857,-1.0,13,12.8,0.918884,0,-1.0,16.4286,-1.0,7,7,0.33396,0,-1.0,31.0,-1.0,15,12,0.064178,0,-1.0,18.4286,-1.0,14,5.75,0.589056,1,-1.0,16.1429,-1.0,14,6.25,0.261201,0,-1.0,16.2857,-1.0,9,7.33333,0.0391102,0,-1.0,31.1429,-1.0,16,9.14286,0.9604090000000001,0,-1.0,2.28571,-1.0,14,13.1667,0.5924119999999999,0,-1.0,4.28571,-1.0,25,16,-1.0,0,-1.0,6.857139999999999,-1.0,31,19.5,0.297616,0,-1.0,20.0,-1.0,21,17.6667,0.113035,0,-1.0,17.7143,-1.0,19,6.5,0.457455,0,-1.0,16.5714,-1.0,9,15.75,0.00720215,0,-1.0,18.5714,-1.0,15,17.5,0.431307,0,-1.0,20.7143,-1.0,12,13.1667,0.0256309,0,-1.0,16.1429,-1.0,13,6.25,0.46841800000000006,0,-1.0,16.7143,-1.0,15,22.8333,0.186023,0,-1.0,6.857139999999999,-1.0,13,9,0.814348,1,-1.0,58.5714,-1.0,13,10.2,0.12067,0,-1.0,31.1429,-1.0,13,12.8333,0.976318,0,-1.0,18.0,-1.0
63,19,10.4,0.9998520000000001,0,-1.0,16.8571,-1.0,25,16.6,0.023974400000000003,0,-1.0,18.8571,-1.0,23,6,0.787497,1,-1.0,16.4286,-1.0,27,15.5,0.824493,1,-1.0,18.5714,-1.0,19,20.8,0.49815699999999996,0,-1.0,18.7143,-1.0,16,19.5,0.15204700000000002,0,-1.0,4.57143,-1.0,11,8,0.052351699999999994,1,-1.0,17.5714,-1.0,14,12.8333,0.8497969999999999,1,-1.0,3.71429,-1.0,6,28.3333,-1.0,0,-1.0,35.1429,-1.0,13,21.2,0.536341,0,-1.0,6.42857,-1.0,13,12.8,0.766567,0,-1.0,16.4286,-1.0,7,7,-1.0,0,-1.0,31.0,-1.0,15,12,0.9507909999999999,0,-1.0,18.4286,-1.0,14,5.75,0.754451,0,-1.0,16.1429,-1.0,14,6.25,0.305844,0,-1.0,16.2857,-1.0,9,7.33333,0.920168,0,-1.0,31.1429,-1.0,17,8.42857,0.633634,1,-1.0,1.71429,-1.0,14,13.1667,0.76426,0,-1.0,4.28571,-1.0,25,16,0.055515499999999995,0,-1.0,6.857139999999999,-1.0,32,19.5,0.9108459999999999,1,-1.0,20.0,-1.0,21,17.6667,0.0803025,0,-1.0,17.7143,-1.0,20,6.5,0.850915,1,-1.0,16.5714,-1.0,9,15.75,0.00750297,0,-1.0,18.5714,-1.0,16,17.5,0.7420899999999999,1,-1.0,20.7143,-1.0,12,13.1667,0.0256309,0,-1.0,16.1429,-1.0,13,6.25,0.186784,0,-1.0,16.7143,-1.0,15,22.8333,0.504794,0,-1.0,6.857139999999999,-1.0,14,9,-1.0,1,-1.0,58.5714,-1.0,13,10.2,0.102161,0,-1.0,31.1429,-1.0,14,11.8333,0.975576,1,-1.0,17.4286,-1.0
64,19,10.4,0.00347036,0,-1.0,16.8571,-1.0,25,16.6,0.0211077,0,-1.0,18.8571,-1.0,23,6,0.528423,0,-1.0,16.4286,-1.0,28,15.5,0.816811,1,-1.0,18.5714,-1.0,19,20.8,0.5193399999999999,0,-1.0,18.7143,-1.0,17,16.3333,0.652962,1,-1.0,4.57143,-1.0,11,8,-1.0,0,-1.0,17.5714,-1.0,14,12.8333,0.70687,0,-1.0,3.71429,-1.0,6,28.3333,0.00651193,0,-1.0,35.1429,-1.0,13,21.2,0.192734,0,-1.0,6.42857,-1.0,13,12.8,0.8765639999999999,0,-1.0,16.4286,-1.0,7,7,-1.0,0,-1.0,31.0,-1.0,15,12,0.771155,0,-1.0,18.4286,-1.0,14,5.75,0.44228999999999996,0,-1.0,16.1429,-1.0,14,6.25,0.120598,0,-1.0,16.2857,-1.0,9,7.33333,-1.0,0,-1.0,31.1429,-1.0,18,8,0.370748,1,-1.0,1.71429,-1.0,14,13.1667,0.76426,0,-1.0,4.28571,-1.0,25,16,0.9880049999999999,0,-1.0,6.857139999999999,-1.0,33,19.5,0.5463720000000001,1,-1.0,20.0,-1.0,21,17.6667,0.034164099999999996,0,-1.0,17.7143,-1.0,20,6.5,0.740579,0,-1.0,16.5714,-1.0,9,15.75,0.00750297,0,-1.0,18.5714,-1.0,17,17.5,0.8100510000000001,1,-1.0,20.7143,-1.0,12,13.1667,0.8386290000000001,0,-1.0,16.1429,-1.0,13,6.25,0.414333,0,-1.0,16.7143,-1.0,15,22.8333,0.9558260000000001,0,-1.0,6.857139999999999,-1.0,14,9,-1.0,0,-1.0,58.5714,-1.0,13,10.2,0.167389,0,-1.0,31.1429,-1.0,15,10,0.665732,1,-1.0,17.4286,-1.0
65,20,10.4,0.6800729999999999,1,0.585,16.8571,0.641026,25,16.6,0.0171521,0,0.725,18.8571,0.897436,23,6,0.9710059999999999,0,0.73,16.4286,0.74359,28,15.5,0.9472459999999999,0,0.6825,18.5714,0.9487180000000001,20,20.8,0.754675,1,0.8225,18.7143,1.0,18,20.7143,0.5491779999999999,1,0.665,4.57143,0.8717950000000001,11,8,0.353173,0,0.71,17.5714,0.794872,14,12.8333,0.757322,0,0.39,3.71429,0.692308,6,28.3333,-1.0,0,0.8775,35.1429,0.9487180000000001,13,21.2,0.196716,0,0.7525,6.42857,0.8717950000000001,13,12.8,-1.0,0,0.465,16.4286,0.74359,7,7,0.178946,0,0.7825,31.0,0.897436,15,12,-1.0,0,0.565,18.4286,0.8717950000000001,14,5.75,0.42942600000000003,0,0.5325,16.1429,0.6153850000000001,14,6.25,0.21188800000000002,0,0.41,16.2857,0.564103,9,7.33333,0.888784,0,0.7425,31.1429,0.923077,18,8,0.791035,0,0.3825,1.71429,0.769231,15,13.1667,0.880076,1,0.6675,4.28571,0.717949,25,16,0.0417216,0,0.645,6.857139999999999,0.897436,34,19.5,0.552905,1,0.8825,20.0,0.9487180000000001,21,17.6667,0.07478989999999999,0,0.7275,17.7143,0.974359,20,6.5,0.705336,0,0.7625,16.5714,0.897436,9,15.75,0.841593,0,0.865,18.5714,0.897436,17,17.5,-1.0,0,0.9125,20.7143,1.0,12,13.1667,0.9943190000000001,0,0.525,16.1429,0.8461540000000001,13,6.25,0.132638,0,0.635,16.7143,0.717949,15,22.8333,0.37017,0,0.6875,6.857139999999999,0.897436,14,9,0.556954,0,0.875,58.5714,0.9487180000000001,13,10.2,0.140556,0,0.78,31.1429,0.9487180000000001,15,10,0.896731,0,0.5425,17.4286,0.8205129999999999
66,20,10.4,0.9980620000000001,0,-1.0,16.8571,-1.0,25,16.6,0.0163239,0,-1.0,18.8571,-1.0,23,6,0.45404799999999995,0,-1.0,16.4286,-1.0,28,15.5,0.316242,0,-1.0,18.5714,-1.0,20,20.8,0.683412,0,-1.0,18.7143,-1.0,19,20,0.929615,1,-1.0,4.57143,-1.0,11,8,0.658253,0,-1.0,17.5714,-1.0,14,12.8333,-1.0,0,-1.0,3.71429,-1.0,6,28.3333,0.00635803,0,-1.0,35.1429,-1.0,13,21.2,0.6998810000000001,0,-1.0,6.42857,-1.0,13,12.8,0.367541,0,-1.0,16.4286,-1.0,7,7,0.136505,0,-1.0,31.0,-1.0,16,6.4,0.529125,1,-1.0,16.1429,-1.0,15,5.75,0.739599,1,-1.0,16.1429,-1.0,14,6.25,0.0764576,0,-1.0,16.2857,-1.0,10,16.25,0.831045,1,-1.0,18.8571,-1.0,18,8,0.7766649999999999,0,-1.0,1.71429,-1.0,16,9.33333,0.8811,1,-1.0,3.28571,-1.0,25,16,0.9702350000000001,0,-1.0,6.857139999999999,-1.0,35,19.5,0.677755,1,-1.0,20.0,-1.0,21,17.6667,0.035653899999999995,0,-1.0,17.7143,-1.0,20,6.5,0.21375300000000003,0,-1.0,16.5714,-1.0,10,22.4,-1.0,1,-1.0,6.714289999999999,-1.0,18,17.5,0.921117,1,-1.0,20.7143,-1.0,12,13.1667,-1.0,0,-1.0,16.1429,-1.0,13,6.25,0.132638,0,-1.0,16.7143,-1.0,16,22.1667,0.903826,1,-1.0,6.57143,-1.0,14,9,0.771181,0,-1.0,58.5714,-1.0,13,10.2,0.309857,0,-1.0,31.1429,-1.0,15,10,-1.0,0,-1.0,17.4286,-1.0
67,20,10.4,0.00319606,0,-1.0,16.8571,-1.0,25,16.6,0.012920600000000003,0,-1.0,18.8571,-1.0,23,6,0.8856629999999999,0,-1.0,16.4286,-1.0,28,15.5,0.213056,0,-1.0,18.5714,-1.0,20,20.8,0.7042649999999999,0,-1.0,18.7143,-1.0,19,20,0.41084499999999996,0,-1.0,4.57143,-1.0,12,8,0.952614,1,-1.0,17.5714,-1.0,14,12.8333,0.303388,0,-1.0,3.71429,-1.0,6,28.3333,0.00564975,0,-1.0,35.1429,-1.0,13,21.2,-1.0,0,-1.0,6.42857,-1.0,13,12.8,0.7929149999999999,0,-1.0,16.4286,-1.0,7,7,0.12220299999999999,0,-1.0,31.0,-1.0,16,6.4,-1.0,0,-1.0,16.1429,-1.0,15,5.75,-1.0,0,-1.0,16.1429,-1.0,14,6.25,0.189436,0,-1.0,16.2857,-1.0,10,16.25,0.44968199999999997,0,-1.0,18.8571,-1.0,18,8,0.7737189999999999,0,-1.0,1.71429,-1.0,16,9.33333,0.278903,0,-1.0,3.28571,-1.0,25,16,0.221689,0,-1.0,6.857139999999999,-1.0,36,19.5,0.674172,1,-1.0,20.0,-1.0,21,17.6667,0.0409062,0,-1.0,17.7143,-1.0,21,6.5,0.642638,1,-1.0,16.5714,-1.0,11,20.4,-1.0,1,-1.0,6.57143,-1.0,18,17.5,-1.0,0,-1.0,20.7143,-1.0,12,13.1667,0.9960049999999999,0,-1.0,16.1429,-1.0,13,6.25,0.22583499999999998,0,-1.0,16.7143,-1.0,16,22.1667,0.962141,0,-1.0,6.57143,-1.0,14,9,0.00388294,0,-1.0,58.5714,-1.0,13,10.2,0.181427,0,-1.0,31.1429,-1.0,15,10,0.835607,0,-1.0,17.4286,-1.0
68,20,10.4,0.999925,0,-1.0,16.8571,-1.0,25,16.6,0.0121522,0,-1.0,18.8571,-1.0,23,6,0.442254,0,-1.0,16.4286,-1.0,28,15.5,0.17707799999999999,0,-1.0,18.5714,-1.0,20,20.8,0.48069700000000004,0,-1.0,18.7143,-1.0,20,15.5714,0.800388,1,-1.0,4.57143,-1.0,12,8,0.765586,0,-1.0,17.5714,-1.0,14,12.8333,0.753627,0,-1.0,3.71429,-1.0,6,28.3333,0.00564975,0,-1.0,35.1429,-1.0,13,21.2,-1.0,0,-1.0,6.42857,-1.0,13,12.8,0.9209809999999999,0,-1.0,16.4286,-1.0,7,7,-1.0,0,-1.0,31.0,-1.0,16,6.4,0.350536,0,-1.0,16.1429,-1.0,15,5.75,-1.0,0,-1.0,16.1429,-1.0,14,6.25,-1.0,0,-1.0,16.2857,-1.0,10,16.25,0.5791310000000001,0,-1.0,18.8571,-1.0,18,8,0.539455,0,-1.0,1.71429,-1.0,17,7.83333,0.466416,1,-1.0,2.8571400000000002,-1.0,25,16,0.994066,0,-1.0,6.857139999999999,-1.0,37,19.5,0.671513,1,-1.0,20.0,-1.0,21,17.6667,0.0296406,0,-1.0,17.7143,-1.0,21,6.5,-1.0,0,-1.0,16.5714,-1.0,11,20.4,0.196882,0,-1.0,6.57143,-1.0,18,17.5,0.431672,0,-1.0,20.7143,-1.0,12,13.1667,0.9765219999999999,0,-1.0,16.1429,-1.0,13,6.25,0.811458,0,-1.0,16.7143,-1.0,16,22.1667,0.346509,0,-1.0,6.57143,-1.0,15,9,0.818395,1,-1.0,58.5714,-1.0,13,10.2,-1.0,0,-1.0,31.1429,-1.0,15,10,0.878024,0,-1.0,17.4286,-1.0
69,21,10.4,0.596783,1,-1.0,16.8571,-1.0,25,16.6,0.0115947,0,-1.0,18.8571,-1.0,24,6,0.82568,1,-1.0,16.4286,-1.0,28,15.5,0.109722,0,-1.0,18.5714,-1.0,20,20.8,0.49933500000000003,0,-1.0,18.7143,-1.0,20,15.5714,-1.0,0,-1.0,4.57143,-1.0,12,8,0.8749459999999999,0,-1.0,17.5714,-1.0,14,12.8333,0.178757,0,-1.0,3.71429,-1.0,7,16.6667,0.135561,1,-1.0,33.4286,-1.0,13,21.2,0.0832447,0,-1.0,6.42857,-1.0,13,12.8,0.46575500000000003,0,-1.0,16.4286,-1.0,7,7,-1.0,0,-1.0,31.0,-1.0,16,6.4,0.250776,0,-1.0,16.1429,-1.0,15,5.75,0.343873,0,-1.0,16.1429,-1.0,14,6.25,0.130103,0,-1.0,16.2857,-1.0,10,16.25,0.904883,0,-1.0,18.8571,-1.0,18,8,-1.0,0,-1.0,1.71429,-1.0,17,7.83333,0.736938,0,-1.0,2.8571400000000002,-1.0,25,16,0.044864,0,-1.0,6.857139999999999,-1.0,38,19.5,0.821263,1,-1.0,20.0,-1.0,21,17.6667,0.0205206,0,-1.0,17.7143,-1.0,22,6.5,0.835326,1,-1.0,16.5714,-1.0,11,20.4,0.923336,0,-1.0,6.57143,-1.0,19,17.5,0.581298,1,-1.0,20.7143,-1.0,12,13.1667,0.581047,0,-1.0,16.1429,-1.0,13,6.25,0.899078,0,-1.0,16.7143,-1.0,16,22.1667,0.927428,0,-1.0,6.57143,-1.0,15,9,-1.0,0,-1.0,58.5714,-1.0,13,10.2,0.0968448,0,-1.0,31.1429,-1.0,16,9.66667,0.840671,1,-1.0,17.4286,-1.0
70,22,10.4,0.82091,1,0.585,16.8571,0.641026,25,16.6,0.0104244,0,0.725,18.8571,0.897436,24,6,0.78208,0,0.73,16.4286,0.74359,28,15.5,0.07731289999999999,0,0.6825,18.5714,0.9487180000000001,20,20.8,0.478526,0,0.8225,18.7143,1.0,21,13.5714,0.781783,1,0.535,4.0,0.8717950000000001,13,8,0.9892190000000001,1,0.71,17.5714,0.74359,14,12.8333,0.7367779999999999,0,0.39,3.71429,0.692308,7,16.6667,0.599701,0,0.8175,33.4286,0.9487180000000001,13,21.2,0.07298450000000001,0,0.7525,6.42857,0.8717950000000001,13,12.8,0.900086,0,0.465,16.4286,0.74359,7,7,-1.0,0,0.7825,31.0,0.897436,16,6.4,-1.0,0,0.5275,16.1429,0.8717950000000001,15,5.75,0.7013590000000001,0,0.5325,16.1429,0.5897439999999999,14,6.25,0.17839100000000002,0,0.41,16.2857,0.564103,10,16.25,0.13615,0,0.7425,18.8571,0.923077,18,8,0.990044,0,0.3825,1.71429,0.769231,17,7.83333,0.792104,0,0.64,2.8571400000000002,0.692308,25,16,0.044864,0,0.645,6.857139999999999,0.897436,38,19.5,0.379012,0,0.8825,20.0,0.9487180000000001,21,17.6667,0.018339599999999998,0,0.7275,17.7143,0.974359,22,6.5,0.507201,0,0.7625,16.5714,0.897436,12,20.4,0.9804290000000001,1,0.865,6.57143,0.897436,20,17.5,0.7585390000000001,1,0.9125,20.7143,1.0,12,13.1667,0.990842,0,0.525,16.1429,0.8461540000000001,14,14.4,0.825991,1,0.635,4.71429,0.717949,16,22.1667,0.752332,0,0.63,6.57143,0.8461540000000001,15,9,0.21706599999999998,0,0.875,58.5714,0.9487180000000001,13,10.2,0.152086,0,0.78,31.1429,0.9487180000000001,17,9,0.689642,1,0.465,17.0,0.769231
71,22,10.4,0.00314456,0,-1.0,16.8571,-1.0,25,16.6,0.00935805,0,-1.0,18.8571,-1.0,24,6,0.00532842,0,-1.0,16.4286,-1.0,28,15.5,0.0463704,0,-1.0,18.5714,-1.0,21,20.8,0.649061,1,-1.0,18.7143,-1.0,22,12.5714,-1.0,1,-1.0,3.4285699999999997,-1.0,13,8,0.365467,0,-1.0,17.5714,-1.0,14,12.8333,0.710241,0,-1.0,3.71429,-1.0,7,16.6667,0.666082,0,-1.0,33.4286,-1.0,13,21.2,0.068588,0,-1.0,6.42857,-1.0,13,12.8,0.9309139999999999,0,-1.0,16.4286,-1.0,8,7,-1.0,1,-1.0,31.0,-1.0,16,6.4,0.175124,0,-1.0,16.1429,-1.0,15,5.75,0.44886000000000004,0,-1.0,16.1429,-1.0,14,6.25,-1.0,0,-1.0,16.2857,-1.0,10,16.25,0.155808,0,-1.0,18.8571,-1.0,18,8,0.28012,0,-1.0,1.71429,-1.0,18,6.83333,0.716171,1,-1.0,2.42857,-1.0,26,16,-1.0,1,-1.0,6.857139999999999,-1.0,38,19.5,0.48945900000000003,0,-1.0,20.0,-1.0,21,17.6667,-1.0,0,-1.0,17.7143,-1.0,22,6.5,0.00379008,0,-1.0,16.5714,-1.0,13,20.4,0.9619340000000001,1,-1.0,6.57143,-1.0,21,17.5,0.926016,1,-1.0,20.7143,-1.0,12,13.1667,-1.0,0,-1.0,16.1429,-1.0,15,6.4,0.8962540000000001,1,-1.0,2.57143,-1.0,17,21.6667,0.621264,1,-1.0,6.14286,-1.0,15,9,0.358969,0,-1.0,58.5714,-1.0,13,10.2,0.10350799999999999,0,-1.0,31.1429,-1.0,17,9,-1.0,0,-1.0,17.0,-1.0
72,23,10.4,0.809179,1,-1.0,16.8571,-1.0,26,9.6,0.00760621,1,-1.0,17.0,-1.0,24,6,0.00541937,0,-1.0,16.4286,-1.0,28,15.5,0.00976968,0,-1.0,18.5714,-1.0,22,13.8,0.805059,1,-1.0,16.8571,-1.0,22,12.5714,0.89465,0,-1.0,3.4285699999999997,-1.0,13,8,0.641792,0,-1.0,17.5714,-1.0,15,12.5,0.127252,1,-1.0,3.71429,-1.0,8,6.66667,-1.0,1,-1.0,30.8571,-1.0,13,21.2,0.0664058,0,-1.0,6.42857,-1.0,13,12.8,0.278606,0,-1.0,16.4286,-1.0,8,7,-1.0,0,-1.0,31.0,-1.0,16,6.4,0.12721,0,-1.0,16.1429,-1.0,15,5.75,-1.0,0,-1.0,16.1429,-1.0,14,6.25,0.06723430000000001,0,-1.0,16.2857,-1.0,10,16.25,0.800473,0,-1.0,18.8571,-1.0,18,8,0.202232,0,-1.0,1.71429,-1.0,19,12.5714,0.358589,1,-1.0,2.42857,-1.0,27,14.8,1.0,1,-1.0,6.857139999999999,-1.0,38,19.5,0.5857399999999999,0,-1.0,20.0,-1.0,21,17.6667,0.015220500000000001,0,-1.0,17.7143,-1.0,23,6.5,0.831201,1,-1.0,16.5714,-1.0,13,20.4,0.9477190000000001,0,-1.0,6.57143,-1.0,21,17.5,0.865276,0,-1.0,20.7143,-1.0,12,13.1667,0.999648,0,-1.0,16.1429,-1.0,15,6.4,0.8528459999999999,0,-1.0,2.57143,-1.0,17,21.6667,0.264844,0,-1.0,6.14286,-1.0,16,9,0.670978,1,-1.0,58.5714,-1.0,14,6.2,0.148752,1,-1.0,30.0,-1.0,17,9,0.16744900000000001,0,-1.0,17.0,-1.0
73,23,10.4,0.999999,0,-1.0,16.8571,-1.0,26,9.6,0.680416,0,-1.0,17.0,-1.0,24,6,0.735664,0,-1.0,16.4286,-1.0,28,15.5,0.019335400000000003,0,-1.0,18.5714,-1.0,23,8.2,0.673858,1,-1.0,16.5714,-1.0,23,12.1429,0.5044930000000001,1,-1.0,3.4285699999999997,-1.0,13,8,0.399941,0,-1.0,17.5714,-1.0,15,12.5,0.87405,0,-1.0,3.71429,-1.0,8,6.66667,0.25508800000000004,0,-1.0,30.8571,-1.0,13,21.2,0.0660154,0,-1.0,6.42857,-1.0,13,12.8,0.986266,0,-1.0,16.4286,-1.0,9,7,0.9035709999999999,1,-1.0,31.0,-1.0,16,6.4,0.09990249999999999,0,-1.0,16.1429,-1.0,15,5.75,-1.0,0,-1.0,16.1429,-1.0,14,6.25,0.0638048,0,-1.0,16.2857,-1.0,10,16.25,-1.0,0,-1.0,18.8571,-1.0,18,8,-1.0,0,-1.0,1.71429,-1.0,19,12.5714,0.881597,0,-1.0,2.42857,-1.0,28,14.8,0.870194,1,-1.0,6.857139999999999,-1.0,39,19.5,0.991035,1,-1.0,20.0,-1.0,21,17.6667,0.014226499999999998,0,-1.0,17.7143,-1.0,23,6.5,0.350671,0,-1.0,16.5714,-1.0,14,16.8,0.814616,1,-1.0,5.85714,-1.0,22,17.5,0.385877,1,-1.0,20.7143,-1.0,12,13.1667,0.999358,0,-1.0,16.1429,-1.0,15,6.4,-1.0,0,-1.0,2.57143,-1.0,17,21.6667,0.44796499999999995,0,-1.0,6.14286,-1.0,17,9,0.819092,1,-1.0,58.5714,-1.0,14,6.2,0.512604,0,-1.0,30.0,-1.0,17,9,0.158858,0,-1.0,17.0,-1.0
74,23,10.4,0.00307369,0,-1.0,16.8571,-1.0,26,9.6,0.952314,0,-1.0,17.0,-1.0,25,6,0.8930799999999999,1,-1.0,16.4286,-1.0,28,15.5,0.00837904,0,-1.0,18.5714,-1.0,24,7.8,0.701969,1,-1.0,16.5714,-1.0,23,12.1429,0.983561,0,-1.0,3.4285699999999997,-1.0,13,8,0.829793,0,-1.0,17.5714,-1.0,15,12.5,0.30025,0,-1.0,3.71429,-1.0,8,6.66667,0.247994,0,-1.0,30.8571,-1.0,13,21.2,0.0229674,0,-1.0,6.42857,-1.0,13,12.8,0.7104229999999999,0,-1.0,16.4286,-1.0,10,7,0.832988,1,-1.0,31.0,-1.0,16,6.4,0.0535563,0,-1.0,16.1429,-1.0,15,5.75,0.22453499999999998,0,-1.0,16.1429,-1.0,14,6.25,0.0638048,0,-1.0,16.2857,-1.0,10,16.25,0.629979,0,-1.0,18.8571,-1.0,18,8,0.156729,0,-1.0,1.71429,-1.0,20,12.5714,0.8767969999999999,1,-1.0,2.42857,-1.0,29,14.8,0.864029,1,-1.0,6.857139999999999,-1.0,39,19.5,0.0451812,0,-1.0,20.0,-1.0,21,17.6667,-1.0,0,-1.0,17.7143,-1.0,23,6.5,0.411492,0,-1.0,16.5714,-1.0,14,16.8,0.71016,0,-1.0,5.85714,-1.0,23,17.5,0.766674,1,-1.0,20.7143,-1.0,12,13.1667,0.938401,0,-1.0,16.1429,-1.0,15,6.4,-1.0,0,-1.0,2.57143,-1.0,17,21.6667,0.492279,0,-1.0,6.14286,-1.0,18,9,0.947915,1,-1.0,58.5714,-1.0,14,6.2,0.09221289999999999,0,-1.0,30.0,-1.0,17,9,0.106146,0,-1.0,17.0,-1.0
75,23,10.4,0.990273,0,0.585,16.8571,0.641026,26,9.6,0.295483,0,0.7175,17.0,0.897436,25,6,0.43467799999999995,0,0.73,16.4286,0.74359,28,15.5,0.00791562,0,0.6825,18.5714,0.9487180000000001,25,6.8,0.5561520000000001,1,0.7575,16.5714,0.974359,23,12.1429,0.5978319999999999,0,0.4075,3.4285699999999997,0.8205129999999999,13,8,-1.0,0,0.71,17.5714,0.74359,15,12.5,0.5955159999999999,0,0.39,3.71429,0.487179,8,6.66667,0.952686,0,0.7825,30.8571,0.923077,13,21.2,0.021315900000000002,0,0.7525,6.42857,0.8717950000000001,13,12.8,0.624115,0,0.465,16.4286,0.74359,11,6.33333,-1.0,1,0.7475,30.4286,0.8717950000000001,16,6.4,0.00623971,0,0.5275,16.1429,0.8717950000000001,15,5.75,0.445092,0,0.5325,16.1429,0.5897439999999999,15,5.75,0.9063620000000001,1,0.41,16.2857,0.564103,10,16.25,0.128029,0,0.7425,18.8571,0.923077,18,8,-1.0,0,0.3825,1.71429,0.769231,20,12.5714,-1.0,0,0.6375,2.42857,0.666667,29,14.8,0.862611,0,0.645,6.857139999999999,0.897436,39,19.5,0.363086,0,0.8825,20.0,0.9487180000000001,21,17.6667,-1.0,0,0.7275,17.7143,0.974359,23,6.5,0.726762,0,0.7625,16.5714,0.897436,15,15.8,0.8255979999999999,1,0.8575,5.28571,0.897436,24,17.5,0.6715979999999999,1,0.9125,20.7143,1.0,12,13.1667,0.9277200000000001,0,0.525,16.1429,0.8461540000000001,16,6,0.323343,1,0.6,2.57143,0.717949,17,21.6667,0.261365,0,0.4675,6.14286,0.769231,18,9,0.35575500000000004,0,0.875,58.5714,0.9487180000000001,14,6.2,0.13561700000000002,0,0.7525,30.0,0.8461540000000001,17,9,-1.0,0,0.465,17.0,0.769231
