CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,PlanDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,PlanDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,PlanDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,PlanDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,PlanDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,PlanDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,PlanDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,PlanDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,PlanDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,PlanDist_19,CounterExamples_20,Specificity_20,PRev_20,Pos_20,VarDist_20,RuleDist_20,PlanDist_20,CounterExamples_21,Specificity_21,PRev_21,Pos_21,VarDist_21,RuleDist_21,PlanDist_21,CounterExamples_22,Specificity_22,PRev_22,Pos_22,VarDist_22,RuleDist_22,PlanDist_22,CounterExamples_23,Specificity_23,PRev_23,Pos_23,VarDist_23,RuleDist_23,PlanDist_23,CounterExamples_24,Specificity_24,PRev_24,Pos_24,VarDist_24,RuleDist_24,PlanDist_24,
17,11.8571,-1,0,-1,2.42857,-1,24,8.71429,-1,0,-1,3.14286,-1,15,18.4286,-1,0,-1,2.42857,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,24,9.25,0.146541,0,-1,1.14286,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.635469,0,-1,1,-1,18,9.5,-1,0,-1,2,-1,24,6.14286,0.0565112,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,27,13.5556,0.145632,0,-1,2.42857,-1,14,13.3333,-1,0,-1,2.28571,-1,20,11.5,-1,0,-1,1.28571,-1,27,8.66667,0.920878,0,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,13,6.75,0.155756,0,-1,16.8571,-1,17,13,0.931123,0,-1,2.14286,-1,23,8,0.737669,0,-1,1,-1,21,7.33333,0.0615419,0,-1,1.57143,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,22,7,-1,0,-1,1.14286,-1,19,6.28571,-1,0,-1,2,-1,18,11.5714,0.79378,0,-1,1.57143,-1,
17,11.8571,0.0802554,0,-1,2.42857,-1,24,8.71429,-1,0,-1,3.14286,-1,15,18.4286,0.903624,0,-1,2.42857,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,0.179356,0,-1,1.71429,-1,25,9,0.936657,1,-1,0.857143,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.999917,0,-1,1,-1,19,7.5,-1,1,-1,1.71429,-1,24,6.14286,0.990876,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,27,13.5556,0.987076,0,-1,2.42857,-1,14,13.3333,-1,0,-1,2.28571,-1,20,11.5,0.560189,0,-1,1.28571,-1,27,8.66667,0.272808,0,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,13,6.75,0.299351,0,-1,16.8571,-1,17,13,-1,0,-1,2.14286,-1,23,8,-1,0,-1,1,-1,21,7.33333,0.310474,0,-1,1.57143,-1,22,12.25,0.19035,0,-1,2,-1,21,5.16667,0.292074,0,-1,0.857143,-1,23,5.71429,0.475572,1,-1,0.571429,-1,19,6.28571,-1,0,-1,2,-1,18,11.5714,0.928908,0,-1,1.57143,-1,
17,11.8571,0.326484,0,-1,2.42857,-1,24,8.71429,-1,0,-1,3.14286,-1,15,18.4286,-1,0,-1,2.42857,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,26,8.625,0.932981,1,-1,0.857143,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.258013,0,-1,1,-1,19,7.5,-1,0,-1,1.71429,-1,24,6.14286,-1,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,27,13.5556,-1,0,-1,2.42857,-1,14,13.3333,0.0988913,0,-1,2.28571,-1,21,11.25,0.684039,1,-1,1.14286,-1,27,8.66667,0.523834,0,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,13,6.75,-1,0,-1,16.8571,-1,17,13,0.0912598,0,-1,2.14286,-1,23,8,0.116602,0,-1,1,-1,21,7.33333,0.906154,0,-1,1.57143,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,0.139373,0,-1,0.857143,-1,23,5.71429,0.984261,0,-1,0.571429,-1,19,6.28571,-1,0,-1,2,-1,18,11.5714,-1,0,-1,1.57143,-1,
17,11.8571,0.289646,0,-1,2.42857,-1,25,8.57143,0.576887,1,-1,3.14286,-1,15,18.4286,-1,0,-1,2.42857,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,26,8.625,0.903732,0,-1,0.857143,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.114564,0,-1,1,-1,19,7.5,-1,0,-1,1.71429,-1,24,6.14286,-1,0,-1,1.14286,-1,27,5.55556,0.213946,0,-1,0.428571,-1,27,13.5556,0.421516,0,-1,2.42857,-1,14,13.3333,0.175458,0,-1,2.28571,-1,21,11.25,-1,0,-1,1.14286,-1,27,8.66667,-1,0,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,13,6.75,0.116051,0,-1,16.8571,-1,17,13,0.0901176,0,-1,2.14286,-1,23,8,0.211328,0,-1,1,-1,21,7.33333,-1,0,-1,1.57143,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,0.13281,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,19,6.28571,-1,0,-1,2,-1,18,11.5714,-1,0,-1,1.57143,-1,
17,11.8571,-1,0,-1,2.42857,-1,25,8.57143,-1,0,-1,3.14286,-1,15,18.4286,-1,0,-1,2.42857,-1,22,7.28571,0.187577,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,26,8.625,0.90292,0,-1,0.857143,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.99968,0,-1,1,-1,19,7.5,0.371469,0,-1,1.71429,-1,24,6.14286,-1,0,-1,1.14286,-1,27,5.55556,0.227951,0,-1,0.428571,-1,27,13.5556,0.188834,0,-1,2.42857,-1,14,13.3333,0.976213,0,-1,2.28571,-1,21,11.25,-1,0,-1,1.14286,-1,27,8.66667,-1,0,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,13,6.75,0.177997,0,-1,16.8571,-1,18,12.5714,0.940001,1,-1,2.14286,-1,23,8,0.457654,0,-1,1,-1,21,7.33333,-1,0,-1,1.57143,-1,22,12.25,0.182815,0,-1,2,-1,21,5.16667,0.203411,0,-1,0.857143,-1,23,5.71429,0.122213,0,-1,0.571429,-1,20,11.8571,0.197757,1,-1,5.71429,-1,18,11.5714,-1,0,-1,1.57143,-1,
17,11.8571,-1,0,-1,2.42857,-1,25,8.57143,-1,0,-1,3.14286,-1,16,13.1429,-1,1,-1,1.85714,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,0.176318,0,-1,1.71429,-1,26,8.625,0.231961,0,-1,0.857143,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,-1,0,-1,1,-1,19,7.5,0.111588,0,-1,1.71429,-1,24,6.14286,0.0614477,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,27,13.5556,0.989876,0,-1,2.42857,-1,14,13.3333,-1,0,-1,2.28571,-1,22,10.75,-1,1,-1,0.857143,-1,27,8.66667,0.122785,0,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,13,6.75,0.298132,0,-1,16.8571,-1,18,12.5714,-1,0,-1,2.14286,-1,23,8,-1,0,-1,1,-1,21,7.33333,-1,0,-1,1.57143,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,0.0954153,0,-1,0.571429,-1,21,7.42857,-1,1,-1,3.14286,-1,18,11.5714,-1,0,-1,1.57143,-1,
17,11.8571,-1,0,-1,2.42857,-1,26,8,0.432898,1,-1,2.28571,-1,16,13.1429,-1,0,-1,1.85714,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,26,8.625,0.897646,0,-1,0.857143,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.327995,0,-1,1,-1,19,7.5,0.628117,0,-1,1.71429,-1,24,6.14286,0.992776,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,27,13.5556,0.0672337,0,-1,2.42857,-1,14,13.3333,-1,0,-1,2.28571,-1,22,10.75,-1,0,-1,0.857143,-1,27,8.66667,0.291707,0,-1,1.42857,-1,20,7.85714,0.228599,0,-1,1,-1,13,6.75,-1,0,-1,16.8571,-1,18,12.5714,-1,0,-1,2.14286,-1,23,8,0.0805153,0,-1,1,-1,21,7.33333,-1,0,-1,1.57143,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,0.881535,0,-1,0.571429,-1,21,7.42857,-1,0,-1,3.14286,-1,19,11.2857,0.889535,1,-1,1.57143,-1,
17,11.8571,-1,0,0.6675,2.42857,0.842105,26,8,-1,0,0.4825,2.28571,0.736842,16,13.1429,0.695846,0,0.31,1.85714,0.473684,22,7.28571,-1,0,0.255,1.57143,0.526316,25,9.28571,-1,0,0.34,1.71429,0.421053,26,8.625,0.109239,0,0.17,0.857143,0.473684,15,11.5,-1,0,0.17,16,0.157895,20,7.85714,0.124203,0,0.2325,1,0.842105,19,7.5,0.931287,0,0.1125,1.71429,0.263158,24,6.14286,-1,0,0.1075,1.14286,0.263158,27,5.55556,-1,0,0.015,0.428571,0.263158,27,13.5556,0.128611,0,0.2925,2.42857,0.421053,14,13.3333,-1,0,0.2875,2.28571,0.315789,22,10.75,0.745957,0,0.2425,0.857143,0.526316,27,8.66667,-1,0,0.54,1.42857,0.947368,20,7.85714,0.102156,0,0.345,1,0.157895,13,6.75,-1,0,0.88,16.8571,1,19,12.2857,0.628487,1,0.245,2.14286,0.315789,23,8,0.352526,0,0.64,1,0.842105,22,6.83333,0.525693,1,0.5675,1.57143,0.368421,22,12.25,-1,0,0.3025,2,0.421053,21,5.16667,0.202002,0,0.345,0.857143,0.0526316,23,5.71429,-1,0,0.1275,0.571429,0.105263,21,7.42857,0.405696,0,0.46,3.14286,0.578947,19,11.2857,-1,0,0.49,1.57143,0.473684,
17,11.8571,-1,0,-1,2.42857,-1,26,8,0.401752,0,-1,2.28571,-1,17,8.71429,0.852189,1,-1,1.85714,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,27,6.875,0.802783,1,-1,0.714286,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.991711,0,-1,1,-1,19,7.5,0.170986,0,-1,1.71429,-1,24,6.14286,-1,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,0.991219,1,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,22,10.75,0.780957,0,-1,0.857143,-1,27,8.66667,0.201746,0,-1,1.42857,-1,20,7.85714,0.114879,0,-1,1,-1,13,6.75,0.0837147,0,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,23,8,0.0790401,0,-1,1,-1,23,6.5,0.97426,1,-1,1.42857,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,0.961864,0,-1,0.571429,-1,21,7.42857,0.53083,0,-1,3.14286,-1,19,11.2857,-1,0,-1,1.57143,-1,
17,11.8571,-1,0,-1,2.42857,-1,26,8,0.347407,0,-1,2.28571,-1,18,8.28571,0.873434,1,-1,1.85714,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,27,6.875,-1,0,-1,0.714286,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.196063,0,-1,1,-1,20,7,0.403693,1,-1,1.71429,-1,24,6.14286,-1,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,-1,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,22,10.75,0.757501,0,-1,0.857143,-1,27,8.66667,0.208934,0,-1,1.42857,-1,20,7.85714,0.291333,0,-1,1,-1,13,6.75,0.0837147,0,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,23,8,0.143983,0,-1,1,-1,23,6.5,-1,0,-1,1.42857,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,0.192529,0,-1,0.857143,-1,23,5.71429,0.859905,0,-1,0.571429,-1,21,7.42857,-1,0,-1,3.14286,-1,19,11.2857,-1,0,-1,1.57143,-1,
17,11.8571,-1,0,-1,2.42857,-1,26,8,0.636786,0,-1,2.28571,-1,18,8.28571,-1,0,-1,1.85714,-1,22,7.28571,0.185508,0,-1,1.57143,-1,25,9.28571,-1,0,-1,1.71429,-1,27,6.875,0.107067,0,-1,0.714286,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,0.991973,0,-1,1,-1,20,7,-1,0,-1,1.71429,-1,24,6.14286,-1,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,0.814148,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,0.809012,1,-1,0.714286,-1,28,7.25,0.109504,1,-1,1.42857,-1,20,7.85714,-1,0,-1,1,-1,14,15.2,-1,1,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,23,8,0.138461,0,-1,1,-1,23,6.5,-1,0,-1,1.42857,-1,22,12.25,-1,0,-1,2,-1,21,5.16667,0.192529,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,21,7.42857,-1,0,-1,3.14286,-1,19,11.2857,-1,0,-1,1.57143,-1,
17,11.8571,-1,0,-1,2.42857,-1,26,8,-1,0,-1,2.28571,-1,18,8.28571,-1,0,-1,1.85714,-1,22,7.28571,-1,0,-1,1.57143,-1,25,9.28571,0.175859,0,-1,1.71429,-1,27,6.875,0.0633156,0,-1,0.714286,-1,15,11.5,-1,0,-1,16,-1,20,7.85714,-1,0,-1,1,-1,20,7,0.939459,0,-1,1.71429,-1,24,6.14286,0.992944,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,0.996842,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,0.822111,1,-1,1.14286,-1,20,7.85714,-1,0,-1,1,-1,14,15.2,0.991307,0,-1,16.8571,-1,19,12.2857,0.202731,0,-1,2.14286,-1,23,8,0.645494,0,-1,1,-1,23,6.5,0.956806,0,-1,1.42857,-1,22,12.25,0.760783,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,21,7.42857,-1,0,-1,3.14286,-1,19,11.2857,0.197495,0,-1,1.57143,-1,
18,11.7143,-1,1,-1,2.28571,-1,26,8,-1,0,-1,2.28571,-1,18,8.28571,0.385493,0,-1,1.85714,-1,22,7.28571,0.182674,0,-1,1.57143,-1,25,9.28571,0.175703,0,-1,1.71429,-1,28,6.75,0.733115,1,-1,0.571429,-1,15,11.5,0.172381,0,-1,16,-1,20,7.85714,-1,0,-1,1,-1,21,6.66667,0.921432,1,-1,1.57143,-1,24,6.14286,0.991069,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,-1,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,0.959968,0,-1,1.14286,-1,20,7.85714,-1,0,-1,1,-1,14,15.2,-1,0,-1,16.8571,-1,19,12.2857,0.337198,0,-1,2.14286,-1,23,8,-1,0,-1,1,-1,23,6.5,0.911363,0,-1,1.42857,-1,22,12.25,0.892274,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,21,7.42857,-1,0,-1,3.14286,-1,19,11.2857,0.288408,0,-1,1.57143,-1,
18,11.7143,-1,0,-1,2.28571,-1,26,8,-1,0,-1,2.28571,-1,18,8.28571,0.453631,0,-1,1.85714,-1,22,7.28571,0.18207,0,-1,1.57143,-1,25,9.28571,0.175703,0,-1,1.71429,-1,28,6.75,-1,0,-1,0.571429,-1,15,11.5,0.990826,0,-1,16,-1,20,7.85714,-1,0,-1,1,-1,21,6.66667,0.907609,0,-1,1.57143,-1,24,6.14286,0.19149,0,-1,1.14286,-1,27,5.55556,0.0869541,0,-1,0.428571,-1,28,12.3333,-1,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,0.384365,0,-1,0.714286,-1,29,7,0.997225,0,-1,1.14286,-1,20,7.85714,-1,0,-1,1,-1,14,15.2,0.966693,0,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,23,8,-1,0,-1,1,-1,23,6.5,-1,0,-1,1.42857,-1,22,12.25,0.968488,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,21,7.42857,-1,0,-1,3.14286,-1,20,8.57143,0.773526,1,-1,1.57143,-1,
18,11.7143,-1,0,-1,2.28571,-1,26,8,-1,0,-1,2.28571,-1,18,8.28571,-1,0,-1,1.85714,-1,22,7.28571,0.127119,0,-1,1.57143,-1,26,9.14286,-1,1,-1,1.71429,-1,28,6.75,0.461302,0,-1,0.571429,-1,15,11.5,0.990826,0,-1,16,-1,20,7.85714,0.0323742,0,-1,1,-1,22,6.33333,-1,1,-1,1.42857,-1,24,6.14286,0.991847,0,-1,1.14286,-1,27,5.55556,0.207502,0,-1,0.428571,-1,28,12.3333,-1,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,-1,0,-1,1.14286,-1,20,7.85714,-1,0,-1,1,-1,14,15.2,-1,0,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,23,8,0.163521,0,-1,1,-1,23,6.5,-1,0,-1,1.42857,-1,22,12.25,0.985955,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,21,7.42857,0.188786,0,-1,3.14286,-1,20,8.57143,-1,0,-1,1.57143,-1,
18,11.7143,-1,0,-1,2.28571,-1,26,8,0.165109,0,-1,2.28571,-1,19,8,-1,1,-1,1.71429,-1,22,7.28571,0.183669,0,-1,1.57143,-1,26,9.14286,0.969487,0,-1,1.71429,-1,28,6.75,0.47854,0,-1,0.571429,-1,16,16.8571,-1,1,-1,4.14286,-1,20,7.85714,0.991888,0,-1,1,-1,23,6,0.972903,1,-1,1.28571,-1,24,6.14286,0.137911,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,-1,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,-1,0,-1,1.14286,-1,20,7.85714,0.180082,0,-1,1,-1,14,15.2,0.296165,0,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,23,8,0.110672,0,-1,1,-1,23,6.5,0.105834,0,-1,1.42857,-1,22,12.25,0.134269,0,-1,2,-1,21,5.16667,-1,0,-1,0.857143,-1,23,5.71429,0.300951,0,-1,0.571429,-1,21,7.42857,0.132588,0,-1,3.14286,-1,20,8.57143,-1,0,-1,1.57143,-1,
18,11.7143,-1,0,-1,2.28571,-1,26,8,0.468318,0,-1,2.28571,-1,19,8,0.851534,0,-1,1.71429,-1,22,7.28571,0.182588,0,-1,1.57143,-1,26,9.14286,-1,0,-1,1.71429,-1,28,6.75,0.506668,0,-1,0.571429,-1,17,16.7143,-1,1,-1,4,-1,20,7.85714,0.279215,0,-1,1,-1,23,6,0.912503,0,-1,1.28571,-1,24,6.14286,0.991324,0,-1,1.14286,-1,27,5.55556,0.206341,0,-1,0.428571,-1,28,12.3333,-1,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,0.929176,0,-1,1.14286,-1,20,7.85714,0.114802,0,-1,1,-1,14,15.2,0.874313,0,-1,16.8571,-1,19,12.2857,-1,0,-1,2.14286,-1,24,7.75,0.871322,1,-1,0.857143,-1,23,6.5,0.229708,0,-1,1.42857,-1,22,12.25,0.189322,0,-1,2,-1,21,5.16667,0.142428,0,-1,0.857143,-1,23,5.71429,0.266308,0,-1,0.571429,-1,21,7.42857,0.228029,0,-1,3.14286,-1,20,8.57143,-1,0,-1,1.57143,-1,
18,11.7143,-1,0,0.635,2.28571,0.789474,26,8,-1,0,0.4825,2.28571,0.736842,19,8,-1,0,0.295,1.71429,0.473684,22,7.28571,0.181446,0,0.255,1.57143,0.526316,26,9.14286,0.866611,0,0.245,1.71429,0.473684,28,6.75,0.718439,0,0.0325,0.571429,0.368421,17,16.7143,-1,0,0.1325,4,0.210526,20,7.85714,0.991361,0,0.2325,1,0.842105,24,11,0.888993,1,0.0525,1.28571,0.105263,24,6.14286,-1,0,0.1075,1.14286,0.263158,27,5.55556,-1,0,0.015,0.428571,0.263158,28,12.3333,0.197651,0,0.215,1.71429,0.473684,14,13.3333,-1,0,0.2875,2.28571,0.315789,23,10.5,0.28136,0,0.2425,0.714286,0.526316,29,7,-1,0,0.53,1.14286,0.789474,20,7.85714,0.308893,0,0.345,1,0.157895,14,15.2,-1,0,0.88,16.8571,1,19,12.2857,-1,0,0.245,2.14286,0.315789,24,7.75,0.840409,0,0.6,0.857143,0.789474,23,6.5,0.110965,0,0.51,1.42857,0.368421,22,12.25,0.0918461,0,0.3025,2,0.421053,21,5.16667,0.0515603,0,0.345,0.857143,0.0526316,23,5.71429,0.176032,0,0.1275,0.571429,0.105263,22,7.28571,0.281626,1,0.46,2.85714,0.578947,20,8.57143,-1,0,0.49,1.57143,0.473684,
19,10.7143,0.867564,1,-1,1.85714,-1,26,8,0.139704,0,-1,2.28571,-1,19,8,-1,0,-1,1.71429,-1,22,7.28571,-1,0,-1,1.57143,-1,26,9.14286,-1,0,-1,1.71429,-1,28,6.75,0.216071,0,-1,0.571429,-1,17,16.7143,-1,0,-1,4,-1,20,7.85714,-1,0,-1,1,-1,24,11,0.967095,0,-1,1.28571,-1,24,6.14286,0.111977,0,-1,1.14286,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,0.498932,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,-1,0,-1,1.14286,-1,20,7.85714,-1,0,-1,1,-1,15,8,-1,1,-1,16.5714,-1,19,12.2857,-1,0,-1,2.14286,-1,24,7.75,0.80326,0,-1,0.857143,-1,24,11.7143,0.616572,1,-1,1.42857,-1,23,7.875,0.749501,1,-1,1.71429,-1,21,5.16667,0.125697,0,-1,0.857143,-1,23,5.71429,0.17398,0,-1,0.571429,-1,22,7.28571,0.856597,0,-1,2.85714,-1,20,8.57143,-1,0,-1,1.57143,-1,
19,10.7143,0.942565,0,-1,1.85714,-1,26,8,0.196966,0,-1,2.28571,-1,19,8,-1,0,-1,1.71429,-1,22,7.28571,-1,0,-1,1.57143,-1,26,9.14286,0.48862,0,-1,1.71429,-1,28,6.75,0.530618,0,-1,0.571429,-1,17,16.7143,-1,0,-1,4,-1,20,7.85714,-1,0,-1,1,-1,24,11,0.675569,0,-1,1.28571,-1,25,5.85714,0.991038,1,-1,1,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,0.0862649,0,-1,1.71429,-1,14,13.3333,-1,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,0.155017,0,-1,1.14286,-1,20,7.85714,-1,0,-1,1,-1,15,8,-1,0,-1,16.5714,-1,19,12.2857,0.133479,0,-1,2.14286,-1,25,7.375,0.941627,1,-1,0.857143,-1,24,11.7143,0.963964,0,-1,1.42857,-1,23,7.875,0.884221,0,-1,1.71429,-1,21,5.16667,0.20626,0,-1,0.857143,-1,23,5.71429,0.173774,0,-1,0.571429,-1,22,7.28571,-1,0,-1,2.85714,-1,20,8.57143,-1,0,-1,1.57143,-1,
19,10.7143,-1,0,-1,1.85714,-1,26,8,0.319656,0,-1,2.28571,-1,19,8,-1,0,-1,1.71429,-1,22,7.28571,-1,0,-1,1.57143,-1,26,9.14286,0.284447,0,-1,1.71429,-1,28,6.75,0.241929,0,-1,0.571429,-1,18,20.25,-1,1,-1,4,-1,20,7.85714,0.0772972,0,-1,1,-1,24,11,-1,0,-1,1.28571,-1,25,5.85714,0.751449,0,-1,1,-1,27,5.55556,-1,0,-1,0.428571,-1,28,12.3333,0.316639,0,-1,1.71429,-1,14,13.3333,0.128941,0,-1,2.28571,-1,23,10.5,-1,0,-1,0.714286,-1,29,7,0.655166,0,-1,1.14286,-1,20,7.85714,0.16061,0,-1,1,-1,15,8,-1,0,-1,16.5714,-1,19,12.2857,0.207855,0,-1,2.14286,-1,26,7,-1,1,-1,0.857143,-1,24,11.7143,0.428518,0,-1,1.42857,-1,23,7.875,0.907986,0,-1,1.71429,-1,21,5.16667,0.133037,0,-1,0.857143,-1,23,5.71429,-1,0,-1,0.571429,-1,22,7.28571,0.46485,0,-1,2.85714,-1,20,8.57143,-1,0,-1,1.57143,-1,
