CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
36,13.6667,0.0366569,1,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.040341,0,-1,24.2727,30,21,0.0715849,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.0645216,0,-1,24.7273,31,21.7,-1,0,-1,24.6364,33,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,0.0677624,0,-1,34.1818,34,20.8889,0.0676131,0,-1,31.2727,27,24.6667,0.0644479,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,25,22.8,0.0816333,0,-1,25.2727,35,20.2727,0.0784575,0,-1,15.3636,28,25.8182,0.0676874,0,-1,20.9091,33,15.5,0.0678282,0,-1,18.6364,27,22.4545,0.0773703,0,-1,17.5455,33,25.9091,-1,0,-1,21,
37,13.6667,-1,1,-1,25.3636,35,16.3,0.0692169,0,-1,19.3636,33,21.7,0.064203,0,-1,24.2727,30,21,-1,0,-1,16.4545,32,19.9091,0.0700639,0,-1,15,28,22.2,-1,0,-1,24.7273,31,21.7,0.0673017,0,-1,24.6364,33,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,0.0645048,0,-1,34.1818,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0648998,0,-1,34.3636,35,24.4444,0.0533944,0,-1,34.1818,25,22.8,-1,0,-1,25.2727,35,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,33,25.9091,-1,0,-1,21,
38,13.6667,0.0358145,1,-1,25.3636,35,16.3,0.119247,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,30,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,31,21.7,0.0672784,0,-1,24.6364,33,25.1818,-1,0,-1,20.2727,21,28.2,0.0712883,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0644014,0,-1,34.3636,35,24.4444,0.0687838,0,-1,34.1818,25,22.8,-1,0,-1,25.2727,35,20.2727,0.0760714,0,-1,15.3636,28,25.8182,0.0675747,0,-1,20.9091,33,15.5,0.067599,0,-1,18.6364,27,22.4545,0.0750614,0,-1,17.5455,33,25.9091,-1,0,-1,21,
38,13.6667,0.0686835,0,-1,25.3636,35,16.3,0.0575142,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,30,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,31,21.7,-1,0,-1,24.6364,33,25.1818,-1,0,-1,20.2727,21,28.2,0.109881,0,-1,30.1818,34,25.4,0.0633957,0,-1,27.6364,21,24.4444,0.0637549,0,-1,34.1818,34,20.8889,0.0675616,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0687018,0,-1,34.1818,25,22.8,0.0351195,0,-1,25.2727,35,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,0.0672154,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,33,25.9091,-1,0,-1,21,
38,13.6667,0.0673789,0,-1,25.3636,35,16.3,0.166014,0,-1,19.3636,33,21.7,0.0638959,0,-1,24.2727,30,21,0.0762878,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,31,21.7,0.0657286,0,-1,24.6364,33,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,0.0633593,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0640413,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,25,22.8,0.0802231,0,-1,25.2727,35,20.2727,-1,0,-1,15.3636,28,25.8182,0.0637865,0,-1,20.9091,33,15.5,0.0676869,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,33,25.9091,0.107093,0,-1,21,
38,13.6667,0.0657976,0,-1,25.3636,35,16.3,-2.53306e-29,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,1,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.064414,0,-1,24.7273,32,21.7,-1,1,-1,24.6364,33,25.1818,0.0691832,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,0.0700234,0,-1,34.1818,34,20.8889,0.0662827,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0679758,0,-1,34.1818,26,22.8,0.0279053,1,-1,25.2727,35,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,33,25.9091,-1,0,-1,21,
38,13.6667,0.0656824,0,-1,25.3636,35,16.3,-3.30933e+38,0,-1,19.3636,33,21.7,0.0635184,0,-1,24.2727,31,21,0.0707453,0,-1,16.4545,32,19.9091,0.0677859,0,-1,15,28,22.2,-1,0,-1,24.7273,32,21.7,-1,0,-1,24.6364,34,25.1818,-1,1,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,35,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,0.06472,0,-1,17.5455,33,25.9091,-1,0,-1,21,
38,13.6667,0.0646992,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0633931,0,-1,24.2727,31,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,32,21.7,-1,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,0.065639,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,0.077557,0,-1,25.2727,36,20.2727,0.0719607,1,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,0.0742803,0,-1,17.5455,33,25.9091,0.102036,0,-1,21,
38,13.6667,0.0644014,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,0,-1,16.4545,32,19.9091,0.0671181,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,0.0650923,1,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,0.100554,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,0.0653824,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0679368,0,-1,34.1818,26,22.8,0.0738433,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.067458,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,0.0646868,0,-1,17.5455,33,25.9091,-1,0,-1,21,
38,13.6667,0.064162,0,-1,25.3636,35,16.3,0.160408,0,-1,19.3636,33,21.7,0.06319,0,-1,24.2727,31,21,0.0739188,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.0637404,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,0.0683471,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,0.0649943,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0679097,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.0710754,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,34,23.0909,-1,1,-1,18.1818,
38,13.6667,0.0637137,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,0.0697463,0,-1,34.1818,34,20.8889,0.0647698,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,0.0591847,0,-1,25.2727,36,20.2727,0.0701276,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,-1,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,34,23.0909,-1,0,-1,18.1818,
38,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0631548,0,-1,24.2727,31,21,0.065668,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.0633914,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,0.0668484,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,0.063323,0,-1,27.6364,21,24.4444,-1,0,-1,34.1818,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0646632,0,-1,34.1818,26,22.8,0.0728682,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,0.0674511,0,-1,18.6364,27,22.4545,0.072997,0,-1,17.5455,34,23.0909,-1,0,-1,18.1818,
38,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,0.0722929,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.0633096,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,21,24.4444,0.0696886,0,-1,34.1818,34,20.8889,0.06451,0,-1,31.2727,27,24.6667,0.0635684,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.0686288,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,33,15.5,0.0664819,0,-1,18.6364,27,22.4545,-1,0,-1,17.5455,35,23,-1,1,-1,18.0909,
38,13.6667,0.0636088,0,-1,25.3636,35,16.3,0.108422,0,-1,19.3636,33,21.7,0.0623423,0,-1,24.2727,31,21,0.0655993,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,0.0869877,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,22,21,-1,1,-1,31.3636,34,20.8889,0.0640775,0,-1,31.2727,27,24.6667,0.0634111,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.0630734,0,-1,20.9091,34,15.4,-1,1,-1,18.5455,27,22.4545,-1,0,-1,17.5455,35,23,-1,0,-1,18.0909,
38,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,0.0716296,0,-1,16.4545,32,19.9091,0.0684272,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,1,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.0665749,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,34,15.4,0.0658226,0,-1,18.5455,27,22.4545,0.071383,0,-1,17.5455,35,23,-1,0,-1,18.0909,
38,13.6667,0.0635741,0,-1,25.3636,35,16.3,0.108082,0,-1,19.3636,33,21.7,0.0617164,0,-1,24.2727,31,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,0.0651222,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,0.0813276,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,0.0833789,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0678028,0,-1,34.1818,26,22.8,0.070411,0,-1,25.2727,36,20.2727,0.0679657,0,-1,15.3636,28,25.8182,0.0673475,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,-1,0,-1,17.5455,35,23,0.0952528,0,-1,18.0909,
38,13.6667,0.0629437,0,-1,25.3636,35,16.3,0.0951495,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,-1,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0643602,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.0664924,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,0.0640934,0,-1,17.5455,35,23,0.0853021,0,-1,18.0909,
38,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,-1,0,-1,24.7273,33,21.7,0.0645415,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,0.0758864,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,-1,0,-1,17.5455,35,23,-1,0,-1,18.0909,
38,13.6667,0.0627043,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0573527,0,-1,24.2727,31,21,0.0680533,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.0628288,0,-1,24.7273,34,21.7,0.0490766,1,-1,24.6364,34,25.1818,0.0679515,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,34,15.4,0.0655628,0,-1,18.5455,27,22.4545,0.0788057,0,-1,17.5455,35,23,-1,0,-1,18.0909,
38,13.6667,0.0625799,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,0.0679817,0,-1,16.4545,32,19.9091,-1,0,-1,15,28,22.2,0.062642,0,-1,24.7273,34,21.7,-1,0,-1,24.6364,34,25.1818,0.0678816,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,0.0640324,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.062594,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,0.0757246,0,-1,17.5455,35,23,0.0847095,0,-1,18.0909,
39,13.6667,0.0623497,1,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0571218,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,-1,1,-1,15,29,22.2,-1,1,-1,24.7273,35,21.7,0.0652893,1,-1,24.6364,34,25.1818,0.0678088,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0634096,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.0624975,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,-1,0,-1,17.5455,35,23,-1,0,-1,18.0909,
39,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0556412,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,0.0670925,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,-1,0,-1,24.6364,34,25.1818,0.0677656,0,-1,20.2727,21,28.2,0.0292492,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,0.0778773,0,-1,31.2727,34,20.8889,0.0636344,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0582767,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,34,15.4,0.0649093,0,-1,18.5455,27,22.4545,-1,0,-1,17.5455,35,23,0.0789472,0,-1,18.0909,
40,13.6667,0.0554731,1,-1,25.3636,35,16.3,0.0920974,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,-9.8713e-32,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,0.0642093,0,-1,24.6364,34,25.1818,0.0642614,0,-1,20.2727,21,28.2,0.0745398,0,-1,30.1818,34,25.4,0.062862,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,0.0633939,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0676747,0,-1,34.1818,26,22.8,0.0651177,0,-1,25.2727,36,20.2727,0.0679017,0,-1,15.3636,28,25.8182,0.0622817,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,-1,0,-1,17.5455,35,23,0.078902,0,-1,18.0909,
40,13.6667,0.12364,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0564989,0,-1,24.2727,31,21,0.0682011,0,-1,16.4545,33,19.9091,-nan,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,0.0640048,0,-1,24.6364,34,25.1818,0.0641838,0,-1,20.2727,21,28.2,0.0706854,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0643096,0,-1,34.1818,26,22.8,0.069083,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,34,15.4,-1,0,-1,18.5455,27,22.4545,0.0703092,0,-1,17.5455,35,23,-1,0,-1,18.0909,
40,13.6667,-1,0,-1,25.3636,35,16.3,0.0846923,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,0.0655648,0,-1,16.4545,33,19.9091,0.066991,0,-1,15,29,22.2,0.0624849,0,-1,24.7273,35,21.7,-1,0,-1,24.6364,34,25.1818,0.0637532,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,0.0620036,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0629795,0,-1,34.3636,35,24.4444,0.0631512,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.0678535,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,35,17,0.0643898,1,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,0.0776445,0,-1,18.0909,
40,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0563914,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,-1,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,0.0583456,0,-1,24.6364,34,25.1818,0.0633389,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,0.0617327,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,0.0631431,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,0.0651159,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.0621644,0,-1,20.9091,35,17,0.574811,0,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,-1,0,-1,18.0909,
40,13.6667,0.104851,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0545213,0,-1,24.2727,31,21,0.0681549,0,-1,16.4545,33,19.9091,0.066974,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,0.0646012,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,0.0607678,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0626248,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,0.0690085,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,35,17,0.304957,0,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,-1,0,-1,18.0909,
40,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0565163,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,-1,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,0.089745,0,-1,24.6364,34,25.1818,-1,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,0.072032,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0617253,0,-1,34.3636,35,24.4444,0.063117,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.0679792,0,-1,15.3636,28,25.8182,0.0619617,0,-1,20.9091,35,17,0.207701,0,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,0.0792026,0,-1,18.0909,
40,13.6667,-1,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,0.0545251,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,0.0669379,0,-1,15,29,22.2,-1,0,-1,24.7273,35,21.7,-1,0,-1,24.6364,34,25.1818,0.0629798,0,-1,20.2727,21,28.2,0.0683038,0,-1,30.1818,34,25.4,0.0593948,0,-1,27.6364,23,20.8889,0.0714254,0,-1,31.2727,34,20.8889,0.0628781,0,-1,31.2727,27,24.6667,0.0614739,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.0676814,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,35,17,0.159818,0,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,-1,0,-1,18.0909,
40,13.6667,-1,0,-1,25.3636,35,16.3,0.083953,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,0.0680184,0,-1,16.4545,33,19.9091,-1,0,-1,15,29,22.2,0.0621392,0,-1,24.7273,35,21.7,0.0802659,0,-1,24.6364,35,25.1818,-1,1,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,0.0581998,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,-1,0,-1,34.3636,35,24.4444,0.0630699,0,-1,34.1818,26,22.8,0.0687549,0,-1,25.2727,36,20.2727,-1,0,-1,15.3636,28,25.8182,0.0619561,0,-1,20.9091,35,17,-1,0,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,0.0773088,0,-1,18.0909,
40,13.6667,0.0909641,0,-1,25.3636,35,16.3,0.0821997,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,-1,0,-1,16.4545,33,19.9091,-1,0,-1,15,29,22.2,0.0619206,0,-1,24.7273,35,21.7,0.0392261,0,-1,24.6364,35,25.1818,0.0625134,0,-1,20.2727,21,28.2,-1,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,34,20.8889,-1,0,-1,31.2727,27,24.6667,0.0611229,0,-1,34.3636,35,24.4444,-1,0,-1,34.1818,26,22.8,0.0686954,0,-1,25.2727,36,20.2727,0.0676225,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,35,17,-1,0,-1,12.0909,27,22.4545,-1,0,-1,17.5455,35,23,0.0771319,0,-1,18.0909,
40,13.6667,0.0820562,0,-1,25.3636,35,16.3,-1,0,-1,19.3636,33,21.7,-1,0,-1,24.2727,31,21,0.0679277,0,-1,16.4545,33,19.9091,0.0668972,0,-1,15,29,22.2,0.0615937,0,-1,24.7273,35,21.7,0.0774094,0,-1,24.6364,35,25.1818,-9.8713e-32,0,-1,20.2727,21,28.2,0.0683571,0,-1,30.1818,34,25.4,-1,0,-1,27.6364,23,20.8889,-1,0,-1,31.2727,35,20.8889,-1,1,-1,31.2727,27,24.6667,0.0608,0,-1,34.3636,35,24.4444,0.0628842,0,-1,34.1818,26,22.8,-1,0,-1,25.2727,36,20.2727,0.067597,0,-1,15.3636,28,25.8182,-1,0,-1,20.9091,35,17,0.132881,0,-1,12.0909,27,22.4545,0.0684367,0,-1,17.5455,35,23,-1,0,-1,18.0909,
