CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,
10,26,0.784711,0,-1,8,-1,15,17.6667,-1,0,-1,6.57143,-1,10,15.5,-1,0,-1,18.8571,-1,8,6.33333,-1,0,-1,30.1429,-1,15,21.4,0.205945,0,-1,6,-1,15,16.4,0.804323,1,-1,5.42857,-1,14,14.8,0.694752,0,-1,4.14286,-1,13,17.8,-1,0,-1,7.57143,-1,13,15.4,0.688385,1,-1,5.28571,-1,9,14.75,-1,0,-1,18.1429,-1,
10,26,0.992983,0,0.8875,8,1,15,17.6667,-1,0,0.865,6.57143,0.947368,10,15.5,0.0175692,0,0.7625,18.8571,0.789474,8,6.33333,-1,0,0.4,30.1429,0.526316,15,21.4,-1,0,0.345,6,0.526316,15,16.4,-1,0,0.8475,5.42857,0.894737,14,14.8,0.569614,0,0.8925,4.14286,1,14,22.6667,-1,1,0.87,7.57143,0.947368,14,15.4,0.476094,1,0.94,5.28571,1,9,14.75,0.0497599,0,0.8775,18.1429,1,
10,26,-1,0,-1,8,-1,15,17.6667,0.1911,0,-1,6.57143,-1,10,15.5,0.772862,0,-1,18.8571,-1,8,6.33333,-1,0,-1,30.1429,-1,15,21.4,-1,0,-1,6,-1,15,16.4,-1,0,-1,5.42857,-1,14,14.8,0.393274,0,-1,4.14286,-1,14,22.6667,0.879521,0,-1,7.57143,-1,14,15.4,-1,0,-1,5.28571,-1,9,14.75,0.0497599,0,-1,18.1429,-1,
10,26,-1,0,-1,8,-1,15,17.6667,-1,0,-1,6.57143,-1,11,15.5,0.832678,1,-1,18.8571,-1,8,6.33333,-1,0,-1,30.1429,-1,15,21.4,-1,0,-1,6,-1,15,16.4,0.778562,0,-1,5.42857,-1,14,14.8,0.832998,0,-1,4.14286,-1,14,22.6667,-1,0,-1,7.57143,-1,15,14.6,0.575204,1,-1,4.14286,-1,9,14.75,-1,0,-1,18.1429,-1,
10,26,0.982558,0,-1,8,-1,15,17.6667,-1,0,-1,6.57143,-1,11,15.5,-1,0,-1,18.8571,-1,8,6.33333,-1,0,-1,30.1429,-1,15,21.4,-1,0,-1,6,-1,16,16.4,0.859883,1,-1,5.42857,-1,14,14.8,0.235563,0,-1,4.14286,-1,14,22.6667,-1,0,-1,7.57143,-1,15,14.6,-1,0,-1,4.14286,-1,9,14.75,-1,0,-1,18.1429,-1,
10,26,-1,0,-1,8,-1,16,17.1667,0.17532,1,-1,6.28571,-1,11,15.5,-1,0,-1,18.8571,-1,8,6.33333,0.914765,0,-1,30.1429,-1,15,21.4,-1,0,-1,6,-1,16,16.4,0.713219,0,-1,5.42857,-1,14,14.8,0.503293,0,-1,4.14286,-1,14,22.6667,0.826063,0,-1,7.57143,-1,15,14.6,0.596784,0,-1,4.14286,-1,10,21.2,-1,1,-1,6.14286,-1,
10,26,0.979544,0,0.8875,8,1,16,17.1667,0.748784,0,0.8575,6.28571,0.947368,11,15.5,-1,0,0.7625,18.8571,0.789474,8,6.33333,-1,0,0.4,30.1429,0.526316,15,21.4,-1,0,0.345,6,0.526316,17,16.4,1,1,0.8475,5.42857,0.894737,14,14.8,0.788783,0,0.8925,4.14286,1,14,22.6667,0.922665,0,0.87,7.57143,0.947368,15,14.6,0.793463,0,0.9375,4.14286,1,11,12.6,-1,1,0.7825,3.85714,1,
10,26,-1,0,-1,8,-1,16,17.1667,0.510514,0,-1,6.28571,-1,11,15.5,-1,0,-1,18.8571,-1,9,16,0.837876,1,-1,18,-1,15,21.4,0.176001,0,-1,6,-1,18,15,-1,1,-1,5.14286,-1,15,12.8,0.612168,1,-1,3.57143,-1,14,22.6667,0.255973,0,-1,7.57143,-1,15,14.6,-1,0,-1,4.14286,-1,12,18.3333,-1,1,-1,3.85714,-1,
10,26,-1,0,-1,8,-1,16,17.1667,0.743506,0,-1,6.28571,-1,11,15.5,-1,0,-1,18.8571,-1,10,6.5,-1,1,-1,16.2857,-1,15,21.4,-1,0,-1,6,-1,19,15,-1,1,-1,5.14286,-1,15,12.8,-1,0,-1,3.57143,-1,14,22.6667,0.730981,0,-1,7.57143,-1,16,14.6,-1,1,-1,4.14286,-1,12,18.3333,0.973859,0,-1,3.85714,-1,
10,26,-1,0,-1,8,-1,17,14.1667,-1,1,-1,3.42857,-1,11,15.5,-1,0,-1,18.8571,-1,11,6,0.697789,1,-1,16.2857,-1,15,21.4,0.142504,0,-1,6,-1,20,15,0.855465,1,-1,5.14286,-1,15,12.8,0.653929,0,-1,3.57143,-1,14,22.6667,-1,0,-1,7.57143,-1,16,14.6,0.710147,0,-1,4.14286,-1,12,18.3333,0.98268,0,-1,3.85714,-1,
10,26,-1,0,-1,8,-1,17,14.1667,-1,0,-1,3.42857,-1,11,15.5,-1,0,-1,18.8571,-1,11,6,0.509358,0,-1,16.2857,-1,15,21.4,-1,0,-1,6,-1,21,20.3333,-1,1,-1,5.14286,-1,15,12.8,0.905826,0,-1,3.57143,-1,15,22.3333,0.678358,1,-1,7.28571,-1,16,14.6,0.754057,0,-1,4.14286,-1,12,18.3333,-1,0,-1,3.85714,-1,
10,26,0.595243,0,0.8875,8,1,17,14.1667,0.913177,0,0.835,3.42857,0.947368,11,15.5,0.823952,0,0.7625,18.8571,0.789474,12,6,0.92872,1,0.3775,16.2857,0.473684,15,21.4,-1,0,0.345,6,0.526316,22,15.5,0.517647,1,0.835,5.14286,0.894737,15,12.8,0.432026,0,0.8625,3.57143,1,15,22.3333,-1,0,0.87,7.28571,0.947368,16,14.6,-1,0,0.9375,4.14286,1,13,12.6667,-1,1,0.78,2,1,
10,26,0.26614,0,-1,8,-1,17,14.1667,0.404506,0,-1,3.42857,-1,11,15.5,0.247042,0,-1,18.8571,-1,12,6,0.55647,0,-1,16.2857,-1,15,21.4,-1,0,-1,6,-1,22,15.5,0.929123,0,-1,5.14286,-1,15,12.8,0.893485,0,-1,3.57143,-1,15,22.3333,-1,0,-1,7.28571,-1,17,14.6,0.976893,1,-1,4.14286,-1,13,12.6667,0.966634,0,-1,2,-1,
10,26,0.997626,0,-1,8,-1,17,14.1667,0.849068,0,-1,3.42857,-1,11,15.5,0.812209,0,-1,18.8571,-1,12,6,0.958731,0,-1,16.2857,-1,15,21.4,0.112166,0,-1,6,-1,22,15.5,-1,0,-1,5.14286,-1,15,12.8,0.298401,0,-1,3.57143,-1,15,22.3333,0.320948,0,-1,7.28571,-1,18,14.6,-1,1,-1,4.14286,-1,13,12.6667,0.861543,0,-1,2,-1,
10,26,-1,0,-1,8,-1,17,14.1667,-1,0,-1,3.42857,-1,11,15.5,-1,0,-1,18.8571,-1,12,6,-1,0,-1,16.2857,-1,15,21.4,0.0655768,0,-1,6,-1,22,15.5,0.752879,0,-1,5.14286,-1,15,12.8,0.610068,0,-1,3.57143,-1,15,22.3333,0.670816,0,-1,7.28571,-1,18,14.6,-1,0,-1,4.14286,-1,13,12.6667,0.943914,0,-1,2,-1,
10,26,-1,0,-1,8,-1,17,14.1667,-1,0,-1,3.42857,-1,11,15.5,-1,0,-1,18.8571,-1,12,6,0.325541,0,-1,16.2857,-1,15,21.4,0.0325899,0,-1,6,-1,23,15.5,0.883373,1,-1,5.14286,-1,16,12.4,0.725862,1,-1,3.57143,-1,16,21.8333,0.830633,1,-1,7,-1,18,14.6,0.683922,0,-1,4.14286,-1,13,12.6667,0.793406,0,-1,2,-1,
10,26,-1,0,0.8875,8,1,17,14.1667,0.863621,0,0.835,3.42857,0.947368,11,15.5,0.01811,0,0.7625,18.8571,0.789474,12,6,0.223482,0,0.3775,16.2857,0.473684,15,21.4,-1,0,0.345,6,0.526316,23,15.5,0.405145,0,0.835,5.14286,0.894737,16,12.4,0.592742,0,0.8625,3.57143,0.947368,16,21.8333,0.455883,0,0.735,7,0.947368,18,14.6,0.898254,0,0.9375,4.14286,1,13,12.6667,0.952349,0,0.78,2,1,
10,26,-1,0,-1,8,-1,17,14.1667,0.402531,0,-1,3.42857,-1,12,15.5,0.65736,1,-1,18.8571,-1,12,6,0.606402,0,-1,16.2857,-1,15,21.4,0.0315744,0,-1,6,-1,23,15.5,0.789257,0,-1,5.14286,-1,16,12.4,0.435206,0,-1,3.57143,-1,17,21.8333,0.908635,1,-1,7,-1,19,14.6,-1,1,-1,4.14286,-1,13,12.6667,-1,0,-1,2,-1,
10,26,0.998618,0,-1,8,-1,17,14.1667,0.914574,0,-1,3.42857,-1,12,15.5,-1,0,-1,18.8571,-1,12,6,-1,0,-1,16.2857,-1,15,21.4,0.0290815,0,-1,6,-1,23,15.5,-1,0,-1,5.14286,-1,16,12.4,0.971924,0,-1,3.57143,-1,17,21.8333,0.825238,0,-1,7,-1,20,14.2,0.943847,1,-1,4.14286,-1,13,12.6667,0.943435,0,-1,2,-1,
10,26,0.997319,0,-1,8,-1,17,14.1667,0.720574,0,-1,3.42857,-1,12,15.5,-1,0,-1,18.8571,-1,12,6,-1,0,-1,16.2857,-1,15,21.4,-1,0,-1,6,-1,23,15.5,-1,0,-1,5.14286,-1,16,12.4,0.83112,0,-1,3.57143,-1,17,21.8333,-1,0,-1,7,-1,20,14.2,0.726081,0,-1,4.14286,-1,13,12.6667,0.331219,0,-1,2,-1,
11,20.8333,-1,1,-1,6.85714,-1,17,14.1667,-1,0,-1,3.42857,-1,12,15.5,-1,0,-1,18.8571,-1,12,6,-1,0,-1,16.2857,-1,15,21.4,-1,0,-1,6,-1,23,15.5,0.715997,0,-1,5.14286,-1,16,12.4,0.834338,0,-1,3.57143,-1,17,21.8333,-1,0,-1,7,-1,21,13,-1,1,-1,3.85714,-1,14,8.83333,0.816588,1,-1,2,-1,
11,20.8333,-1,0,0.88,6.85714,1,18,13.6667,0.734533,1,0.83,2.85714,0.947368,12,15.5,0.629022,0,0.7625,18.8571,0.789474,13,6,0.214768,1,0.3775,16.2857,0.473684,15,21.4,0.936599,0,0.345,6,0.526316,23,15.5,0.438291,0,0.835,5.14286,0.894737,16,12.4,0.851995,0,0.8625,3.57143,0.947368,17,21.8333,0.523266,0,0.735,7,0.947368,21,13,0.874366,0,0.905,3.85714,1,14,8.83333,0.990781,0,0.77,2,1,
11,20.8333,0.240847,0,-1,6.85714,-1,18,13.6667,-1,0,-1,2.85714,-1,12,15.5,0.0160825,0,-1,18.8571,-1,13,6,0.0861831,0,-1,16.2857,-1,15,21.4,-1,0,-1,6,-1,24,15.5,0.848522,1,-1,5.14286,-1,16,12.4,0.751555,0,-1,3.57143,-1,17,21.8333,0.0636773,0,-1,7,-1,21,13,0.618121,0,-1,3.85714,-1,14,8.83333,0.333371,0,-1,2,-1,
11,20.8333,0.205973,0,-1,6.85714,-1,18,13.6667,0.568321,0,-1,2.85714,-1,13,15.5,0.790837,1,-1,18.8571,-1,13,6,0.941684,0,-1,16.2857,-1,15,21.4,0.753068,0,-1,6,-1,24,15.5,0.707931,0,-1,5.14286,-1,16,12.4,-1,0,-1,3.57143,-1,18,21.5,0.616706,1,-1,6.71429,-1,21,13,0.946504,0,-1,3.85714,-1,14,8.83333,0.937472,0,-1,2,-1,
11,20.8333,0.973321,0,-1,6.85714,-1,19,13.3333,0.72354,1,-1,2.71429,-1,13,15.5,0.416628,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,15,21.4,0.876645,0,-1,6,-1,25,15.5,1,1,-1,5.14286,-1,16,12.4,-1,0,-1,3.57143,-1,18,21.5,0.196761,0,-1,6.71429,-1,21,13,0.920978,0,-1,3.85714,-1,15,6.66667,-1,1,-1,1.57143,-1,
11,20.8333,0.560613,0,-1,6.85714,-1,19,13.3333,0.507208,0,-1,2.71429,-1,13,15.5,0.443297,0,-1,18.8571,-1,13,6,0.14595,0,-1,16.2857,-1,15,21.4,0.78151,0,-1,6,-1,26,15.5,0.847239,1,-1,5.14286,-1,16,12.4,0.0598566,0,-1,3.57143,-1,18,21.5,0.737512,0,-1,6.71429,-1,21,13,0.532586,0,-1,3.85714,-1,16,11.8571,-1,1,-1,1.57143,-1,
11,20.8333,0.991971,0,0.88,6.85714,1,19,13.3333,0.379182,0,0.8275,2.71429,0.947368,13,15.5,0.658079,0,0.7625,18.8571,0.789474,13,6,0.094558,0,0.3775,16.2857,0.473684,15,21.4,0.920211,0,0.345,6,0.526316,27,15.5,0.846735,1,0.835,5.14286,0.894737,16,12.4,0.353681,0,0.8625,3.57143,0.947368,18,21.5,0.0185744,0,0.735,6.71429,0.947368,21,13,0.613716,0,0.905,3.85714,1,16,11.8571,0.463176,0,0.695,1.57143,1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.743782,0,-1,2.71429,-1,13,15.5,0.0145251,0,-1,18.8571,-1,13,6,0.0936304,0,-1,16.2857,-1,16,13.6,-1,1,-1,3.85714,-1,27,15.5,0.503216,0,-1,5.14286,-1,16,12.4,0.859667,0,-1,3.57143,-1,18,21.5,0.0246587,0,-1,6.71429,-1,21,13,0.931441,0,-1,3.85714,-1,16,11.8571,0.923741,0,-1,1.57143,-1,
11,20.8333,0.870932,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,13,15.5,0.663629,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,16,13.6,-1,0,-1,3.85714,-1,27,15.5,0.541194,0,-1,5.14286,-1,16,12.4,-1,0,-1,3.57143,-1,18,21.5,0.763972,0,-1,6.71429,-1,21,13,-1,0,-1,3.85714,-1,17,8.42857,0.497579,1,-1,1.57143,-1,
11,20.8333,0.994993,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,14,15.5,0.889736,1,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,17,13.2,0.302292,1,-1,3.85714,-1,28,15.5,1,1,-1,5.14286,-1,16,12.4,0.105357,0,-1,3.57143,-1,18,21.5,-1,0,-1,6.71429,-1,21,13,0.464068,0,-1,3.85714,-1,17,8.42857,0.940704,0,-1,1.57143,-1,
11,20.8333,0.587312,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,14,15.5,0.0245944,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,17,13.2,-1,0,-1,3.85714,-1,28,15.5,-1,0,-1,5.14286,-1,16,12.4,0.955985,0,-1,3.57143,-1,18,21.5,0.0194212,0,-1,6.71429,-1,21,13,0.343235,0,-1,3.85714,-1,17,8.42857,-1,0,-1,1.57143,-1,
11,20.8333,0.996996,0,0.88,6.85714,1,19,13.3333,0.750836,0,0.8275,2.71429,0.947368,14,15.5,0.675655,0,0.7625,18.8571,0.789474,13,6,-1,0,0.3775,16.2857,0.473684,18,18.1667,0.598885,1,0.265,3.85714,0.421053,29,15,-1,1,0.8325,5.14286,0.894737,16,12.4,0.722173,0,0.8625,3.57143,0.947368,18,21.5,0.0204796,0,0.735,6.71429,0.947368,21,13,0.963748,0,0.905,3.85714,1,17,8.42857,0.257735,0,0.66,1.57143,1,
11,20.8333,0.176627,0,-1,6.85714,-1,19,13.3333,0.657864,0,-1,2.71429,-1,14,15.5,-1,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,18,18.1667,0.80381,0,-1,3.85714,-1,29,15,0.886857,0,-1,5.14286,-1,16,12.4,0.795383,0,-1,3.57143,-1,18,21.5,0.861141,0,-1,6.71429,-1,21,13,0.951984,0,-1,3.85714,-1,17,8.42857,-1,0,-1,1.57143,-1,
11,20.8333,0.0823224,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,14,15.5,0.554572,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,18,18.1667,0.982827,0,-1,3.85714,-1,29,15,0.572008,0,-1,5.14286,-1,16,12.4,0.368948,0,-1,3.57143,-1,18,21.5,-1,0,-1,6.71429,-1,22,13,0.978702,1,-1,3.85714,-1,17,8.42857,-1,0,-1,1.57143,-1,
11,20.8333,0.999805,0,-1,6.85714,-1,19,13.3333,0.567192,0,-1,2.71429,-1,14,15.5,0.506345,0,-1,18.8571,-1,13,6,0.0853784,0,-1,16.2857,-1,18,18.1667,-1,0,-1,3.85714,-1,29,15,0.934852,0,-1,5.14286,-1,16,12.4,0.264886,0,-1,3.57143,-1,18,21.5,0.931527,0,-1,6.71429,-1,23,13,0.994723,1,-1,3.85714,-1,18,7,0.226563,1,-1,1.28571,-1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.0415367,0,-1,2.71429,-1,14,15.5,-1,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,18,18.1667,-1,0,-1,3.85714,-1,29,15,0.907212,0,-1,5.14286,-1,16,12.4,-1,0,-1,3.57143,-1,18,21.5,-1,0,-1,6.71429,-1,23,13,0.985754,0,-1,3.85714,-1,19,6.57143,0.577138,1,-1,1,-1,
11,20.8333,0.998152,0,0.88,6.85714,1,19,13.3333,0.341133,0,0.8275,2.71429,0.947368,14,15.5,0.597794,0,0.7625,18.8571,0.789474,13,6,0.0829443,0,0.3775,16.2857,0.473684,19,12,-1,1,0.25,3.42857,0.421053,29,15,0.186302,0,0.8325,5.14286,0.894737,16,12.4,-1,0,0.8625,3.57143,0.947368,18,21.5,-1,0,0.735,6.71429,0.947368,23,13,-1,0,0.905,3.85714,1,19,6.57143,0.230413,0,0.405,1,0.684211,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.437795,0,-1,2.71429,-1,14,15.5,0.388406,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,19,12,-1,0,-1,3.42857,-1,29,15,0.86753,0,-1,5.14286,-1,17,5,-1,1,-1,1.71429,-1,18,21.5,0.895223,0,-1,6.71429,-1,23,13,0.380153,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,14,15.5,-1,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,19,12,-1,0,-1,3.42857,-1,29,15,0.169419,0,-1,5.14286,-1,17,5,0.758363,0,-1,1.71429,-1,18,21.5,0.868051,0,-1,6.71429,-1,23,13,0.475169,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
11,20.8333,0.0472685,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,14,15.5,0.0135082,0,-1,18.8571,-1,13,6,0.0250252,0,-1,16.2857,-1,19,12,0.662936,0,-1,3.42857,-1,29,15,0.169135,0,-1,5.14286,-1,17,5,0.702245,0,-1,1.71429,-1,18,21.5,-1,0,-1,6.71429,-1,23,13,0.958805,0,-1,3.85714,-1,19,6.57143,0.154051,0,-1,1,-1,
11,20.8333,0.999798,0,-1,6.85714,-1,19,13.3333,0.303844,0,-1,2.71429,-1,15,15.5,0.435938,1,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,19,12,0.607063,0,-1,3.42857,-1,29,15,0.973935,0,-1,5.14286,-1,17,5,0.982996,0,-1,1.71429,-1,18,21.5,0.243191,0,-1,6.71429,-1,23,13,0.492114,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
11,20.8333,0.999798,0,0.88,6.85714,1,19,13.3333,0.76858,0,0.8275,2.71429,0.947368,15,15.5,-1,0,0.7625,18.8571,0.789474,13,6,-1,0,0.3775,16.2857,0.473684,19,12,0.903097,0,0.25,3.42857,0.421053,29,15,0.949219,0,0.8325,5.14286,0.894737,18,12,-1,1,0.7675,1.71429,0.894737,18,21.5,0.241792,0,0.735,6.71429,0.947368,23,13,0.963341,0,0.905,3.85714,1,19,6.57143,0.169892,0,0.405,1,0.684211,
11,20.8333,0.986539,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,15,15.5,-1,0,-1,18.8571,-1,13,6,-1,0,-1,16.2857,-1,19,12,0.63281,0,-1,3.42857,-1,29,15,0.158026,0,-1,5.14286,-1,19,11.8333,-1,1,-1,1.57143,-1,18,21.5,0.870944,0,-1,6.71429,-1,23,13,0.379329,0,-1,3.85714,-1,19,6.57143,0.105463,0,-1,1,-1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,-1,0,-1,2.71429,-1,15,15.5,0.343601,0,-1,18.8571,-1,14,14.6,-1,1,-1,16.2857,-1,19,12,0.481822,0,-1,3.42857,-1,29,15,0.155943,0,-1,5.14286,-1,19,11.8333,0.853595,0,-1,1.57143,-1,18,21.5,0.0207896,0,-1,6.71429,-1,24,13,0.989422,1,-1,3.85714,-1,19,6.57143,0.0967701,0,-1,1,-1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.738804,0,-1,2.71429,-1,15,15.5,0.271434,0,-1,18.8571,-1,14,14.6,0.97645,0,-1,16.2857,-1,19,12,0.949284,0,-1,3.42857,-1,29,15,0.988003,0,-1,5.14286,-1,19,11.8333,0.968145,0,-1,1.57143,-1,18,21.5,0.0207896,0,-1,6.71429,-1,24,13,-1,0,-1,3.85714,-1,19,6.57143,0.0813683,0,-1,1,-1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.738804,0,-1,2.71429,-1,16,15.5,0.712083,1,-1,18.8571,-1,15,14.4,0.945671,1,-1,16.1429,-1,19,12,-1,0,-1,3.42857,-1,29,15,0.868396,0,-1,5.14286,-1,19,11.8333,0.811069,0,-1,1.57143,-1,18,21.5,-1,0,-1,6.71429,-1,24,13,0.0247816,0,-1,3.85714,-1,19,6.57143,0.0724534,0,-1,1,-1,
11,20.8333,-1,0,0.88,6.85714,1,19,13.3333,0.849113,0,0.8275,2.71429,0.947368,16,15.5,-1,0,0.7625,18.8571,0.789474,15,14.4,-1,0,0.37,16.1429,0.473684,19,12,0.77222,0,0.25,3.42857,0.421053,29,15,0.159887,0,0.8325,5.14286,0.894737,19,11.8333,0.209241,0,0.575,1.57143,0.894737,19,17.1667,-1,1,0.7325,5.57143,0.947368,24,13,0.963036,0,0.905,3.85714,1,19,6.57143,0.0714257,0,0.405,1,0.684211,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.968155,0,-1,2.71429,-1,17,15.5,0.484473,1,-1,18.8571,-1,15,14.4,0.930401,0,-1,16.1429,-1,19,12,-1,0,-1,3.42857,-1,29,15,0.971374,0,-1,5.14286,-1,19,11.8333,0.804646,0,-1,1.57143,-1,19,17.1667,0.834816,0,-1,5.57143,-1,24,13,-1,0,-1,3.85714,-1,19,6.57143,0.0639444,0,-1,1,-1,
11,20.8333,-1,0,-1,6.85714,-1,19,13.3333,0.988048,0,-1,2.71429,-1,17,15.5,-1,0,-1,18.8571,-1,15,14.4,0.71471,0,-1,16.1429,-1,19,12,0.305856,0,-1,3.42857,-1,29,15,0.574934,0,-1,5.14286,-1,19,11.8333,0.600484,0,-1,1.57143,-1,20,16.5,0.740039,1,-1,5.42857,-1,24,13,-1,0,-1,3.85714,-1,19,6.57143,0.0634255,0,-1,1,-1,
12,20.5,0.467,1,-1,6.57143,-1,19,13.3333,0.934103,0,-1,2.71429,-1,17,15.5,-1,0,-1,18.8571,-1,15,14.4,0.764284,0,-1,16.1429,-1,19,12,0.758448,0,-1,3.42857,-1,29,15,0.133444,0,-1,5.14286,-1,19,11.8333,0.779364,0,-1,1.57143,-1,21,12,-1,1,-1,5.42857,-1,24,13,0.0224124,0,-1,3.85714,-1,19,6.57143,0.0624977,0,-1,1,-1,
12,20.5,-1,0,-1,6.57143,-1,20,9,-1,1,-1,2.71429,-1,17,15.5,0.023976,0,-1,18.8571,-1,16,14.4,0.895898,1,-1,16.1429,-1,19,12,0.238209,0,-1,3.42857,-1,29,15,0.164181,0,-1,5.14286,-1,19,11.8333,0.776508,0,-1,1.57143,-1,21,12,0.743721,0,-1,5.42857,-1,24,13,0.957613,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
12,20.5,0.978236,0,0.8675,6.57143,1,20,9,0.943974,0,0.8275,2.71429,0.947368,18,15.25,0.506136,1,0.6925,18.5714,0.736842,16,14.4,0.118775,0,0.37,16.1429,0.473684,19,12,0.0834471,0,0.25,3.42857,0.421053,29,15,0.775287,0,0.8325,5.14286,0.894737,19,11.8333,0.252198,0,0.575,1.57143,0.894737,22,11.3333,-1,1,0.6975,4.85714,0.894737,24,13,0.0207611,0,0.905,3.85714,1,19,6.57143,-1,0,0.405,1,0.684211,
13,16,-1,1,-1,6.57143,-1,20,9,-1,0,-1,2.71429,-1,19,15.25,0.524852,1,-1,18.5714,-1,17,14.4,0.828647,1,-1,16.1429,-1,19,12,0.987386,0,-1,3.42857,-1,29,15,0.775287,0,-1,5.14286,-1,19,11.8333,0.613211,0,-1,1.57143,-1,22,11.3333,0.852443,0,-1,4.85714,-1,24,13,0.953614,0,-1,3.85714,-1,19,6.57143,0.0570318,0,-1,1,-1,
14,14.8333,0.742336,1,-1,6.42857,-1,20,9,0.933516,0,-1,2.71429,-1,19,15.25,0.0267774,0,-1,18.5714,-1,17,14.4,0.574209,0,-1,16.1429,-1,19,12,-1,0,-1,3.42857,-1,30,14.8333,0.905421,1,-1,5,-1,19,11.8333,0.759065,0,-1,1.57143,-1,22,11.3333,0.337615,0,-1,4.85714,-1,24,13,0.785189,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.273849,0,-1,6.42857,-1,20,9,-1,0,-1,2.71429,-1,19,15.25,0.248378,0,-1,18.5714,-1,17,14.4,-1,0,-1,16.1429,-1,19,12,-1,0,-1,3.42857,-1,31,14.8333,-1,1,-1,5,-1,19,11.8333,0.176909,0,-1,1.57143,-1,23,10.5,0.751336,1,-1,4.71429,-1,24,13,0.0177768,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.933815,0,-1,6.42857,-1,21,7.66667,0.912409,1,-1,2,-1,20,20.4,0.833622,1,-1,6.14286,-1,17,14.4,-1,0,-1,16.1429,-1,19,12,0.956233,0,-1,3.42857,-1,31,14.8333,0.993885,0,-1,5,-1,19,11.8333,0.150182,0,-1,1.57143,-1,24,8.5,0.94008,1,-1,2.71429,-1,24,13,0.0170064,0,-1,3.85714,-1,19,6.57143,-1,0,-1,1,-1,
14,14.8333,0.32444,0,0.745,6.42857,0.947368,21,7.66667,-1,0,0.7575,2,1,21,20.2,0.781605,1,0.68,6,0.736842,17,14.4,-1,0,0.37,16.1429,0.473684,19,12,0.366256,0,0.25,3.42857,0.421053,31,14.8333,0.425133,0,0.8025,5,0.894737,19,11.8333,0.723768,0,0.575,1.57143,0.894737,24,8.5,0.958827,0,0.33,2.71429,0.368421,24,13,0.952959,0,0.905,3.85714,1,19,6.57143,-1,0,0.405,1,0.684211,
