CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,CounterExamples_10,Specificity_10,PRev_10,Pos_10,VarDist_10,RuleDist_10,CounterExamples_11,Specificity_11,PRev_11,Pos_11,VarDist_11,RuleDist_11,CounterExamples_12,Specificity_12,PRev_12,Pos_12,VarDist_12,RuleDist_12,CounterExamples_13,Specificity_13,PRev_13,Pos_13,VarDist_13,RuleDist_13,CounterExamples_14,Specificity_14,PRev_14,Pos_14,VarDist_14,RuleDist_14,CounterExamples_15,Specificity_15,PRev_15,Pos_15,VarDist_15,RuleDist_15,CounterExamples_16,Specificity_16,PRev_16,Pos_16,VarDist_16,RuleDist_16,CounterExamples_17,Specificity_17,PRev_17,Pos_17,VarDist_17,RuleDist_17,CounterExamples_18,Specificity_18,PRev_18,Pos_18,VarDist_18,RuleDist_18,CounterExamples_19,Specificity_19,PRev_19,Pos_19,VarDist_19,RuleDist_19,
47,31.4444,0.97769,0,-1,26.6364,65,37.8182,0.983198,0,-1,12.2727,51,39.5556,-1,0,-1,29,37,37.3333,0.0832011,0,-1,28.4545,30,53.8889,0.0707749,0,-1,33.6364,67,47,-9.86361e-32,0,-1,23.5455,35,52.6667,0.0733851,0,-1,33.1818,46,35.2222,0.0678229,0,-1,27.4545,54,57,0.0830709,0,-1,27.2727,44,39.5,0.139479,0,-1,21.4545,41,41.7778,-1,0,-1,30.4545,45,58.3636,-1,0,-1,20.8182,36,47,-1,0,-1,31.2727,63,42.5556,-9.86181e-32,1,-1,29.6364,58,33.7778,0.132283,0,-1,26.9091,41,49,0.983232,0,-1,31.9091,34,55.3,-1,0,-1,27.3636,44,36.2222,-9.8609e-32,0,-1,28.6364,47,47.1111,0.0165688,0,-1,31.9091,51,43,-9.8615e-32,0,-1,21.9091,
48,31.2222,-2.52501e-29,1,-1,26.5455,66,37.5455,-9.86437e-32,1,-1,12.1818,51,39.5556,0.0411659,0,-1,29,37,37.3333,-1,0,-1,28.4545,30,53.8889,0.0704195,0,-1,33.6364,68,45.6,-1,1,-1,23.1818,35,52.6667,0.778973,0,-1,33.1818,46,35.2222,0.236943,0,-1,27.4545,54,57,0.084289,0,-1,27.2727,44,39.5,0.109525,0,-1,21.4545,41,41.7778,-1,0,-1,30.4545,45,58.3636,0.0801554,0,-1,20.8182,36,47,-1,0,-1,31.2727,63,42.5556,-9.86181e-32,0,-1,29.6364,58,33.7778,-1,0,-1,26.9091,42,48.6667,-9.8609e-32,1,-1,31.8182,34,55.3,-1,0,-1,27.3636,44,36.2222,0.983011,0,-1,28.6364,47,47.1111,0.983197,0,-1,31.9091,51,43,-1,0,-1,21.9091,
48,31.2222,-2.52501e-29,0,-1,26.5455,66,37.5455,-9.86437e-32,0,-1,12.1818,51,39.5556,0.0192431,0,-1,29,37,37.3333,0.0838331,0,-1,28.4545,30,53.8889,-1,0,-1,33.6364,68,45.6,-1,0,-1,23.1818,35,52.6667,-2.52466e-29,0,-1,33.1818,46,35.2222,0.0452921,0,-1,27.4545,54,57,0.0830577,0,-1,27.2727,44,39.5,0.0149467,0,-1,21.4545,41,41.7778,-1,0,-1,30.4545,45,58.3636,0.979379,0,-1,20.8182,36,47,-1,0,-1,31.2727,63,42.5556,-1,0,-1,29.6364,58,33.7778,0.0890028,0,-1,26.9091,42,48.6667,-9.8609e-32,0,-1,31.8182,34,55.3,-1,0,-1,27.3636,45,36,-9.86198e-32,1,-1,28.5455,48,46.7778,-2.52539e-29,1,-1,31.8182,51,43,0.983182,0,-1,21.9091,
49,31.1111,0.951416,1,-1,26.4545,66,37.5455,0.983029,0,-1,12.1818,51,39.5556,0.0208334,0,-1,29,37,37.3333,-1,0,-1,28.4545,30,53.8889,-1,0,-1,33.6364,68,45.6,0.0165985,0,-1,23.1818,35,52.6667,3.28123e-09,0,-1,33.1818,46,35.2222,0.145162,0,-1,27.4545,55,56.8,0.0841938,1,-1,27.0909,44,39.5,0.983191,0,-1,21.4545,41,41.7778,-1,0,-1,30.4545,45,58.3636,-3.85227e-34,0,-1,20.8182,36,47,-1,0,-1,31.2727,63,42.5556,-1,0,-1,29.6364,58,33.7778,0.242044,0,-1,26.9091,42,48.6667,0.983052,0,-1,31.8182,34,55.3,-1,0,-1,27.3636,45,36,-9.86198e-32,0,-1,28.5455,48,46.7778,-2.52539e-29,0,-1,31.8182,52,42.8,-9.86232e-32,1,-1,21.8182,
49,31.1111,0.88108,0,-1,26.4545,67,37.3636,-9.86828e-32,1,-1,12.0909,51,39.5556,0.110826,0,-1,29,37,37.3333,0.0837983,0,-1,28.4545,30,53.8889,-1,0,-1,33.6364,68,45.6,0.983012,0,-1,23.1818,35,52.6667,3.28123e-09,0,-1,33.1818,46,35.2222,-1,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,44,39.5,-3.85269e-34,0,-1,21.4545,41,41.7778,0.0671293,0,-1,30.4545,45,58.3636,5.14637e-06,0,-1,20.8182,36,47,-1,0,-1,31.2727,63,42.5556,-1,0,-1,29.6364,58,33.7778,0.109204,0,-1,26.9091,43,48.4444,-9.86261e-32,1,-1,31.7273,34,55.3,-1,0,-1,27.3636,45,36,0.983169,0,-1,28.5455,48,46.7778,-1,0,-1,31.8182,52,42.8,-9.86232e-32,0,-1,21.8182,
49,31.1111,-9.86768e-32,0,-1,26.4545,67,37.3636,-9.86828e-32,0,-1,12.0909,51,39.5556,0.982638,0,-1,29,37,37.3333,-1,0,-1,28.4545,30,53.8889,-1,0,-1,33.6364,69,45.4,-3.85209e-34,1,-1,23.0909,35,52.6667,-1,0,-1,33.1818,46,35.2222,0.0322356,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,44,39.5,4.78859e-06,0,-1,21.4545,41,41.7778,-1,0,-1,30.4545,46,56.1818,-1,1,-1,19.8182,36,47,-1,0,-1,31.2727,63,42.5556,-1,0,-1,29.6364,58,33.7778,-1,0,-1,26.9091,43,48.4444,-9.86261e-32,0,-1,31.7273,34,55.3,0.0603706,0,-1,27.3636,46,35.7778,-9.8639e-32,1,-1,28.4545,48,46.7778,-1,0,-1,31.8182,52,42.8,-1,0,-1,21.8182,
49,31.1111,5.26974e-06,0,-1,26.4545,67,37.3636,-1,0,-1,12.0909,52,37.4444,-9.86437e-32,1,-1,28.2727,37,37.3333,-1,0,-1,28.4545,30,53.8889,0.0688732,0,-1,33.6364,69,45.4,-3.85209e-34,0,-1,23.0909,35,52.6667,0.998015,0,-1,33.1818,46,35.2222,0.113204,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,44,39.5,0.0467921,0,-1,21.4545,41,41.7778,0.0668496,0,-1,30.4545,46,56.1818,-1,0,-1,19.8182,36,47,0.0312412,0,-1,31.2727,63,42.5556,0.121237,0,-1,29.6364,58,33.7778,0.0606918,0,-1,26.9091,43,48.4444,0.983214,0,-1,31.7273,34,55.3,0.0598071,0,-1,27.3636,46,35.7778,-9.8639e-32,0,-1,28.4545,48,46.7778,-1,0,-1,31.8182,52,42.8,0.06835,0,-1,21.8182,
49,31.1111,0.073172,0,-1,26.4545,67,37.3636,-1,0,-1,12.0909,52,37.4444,-9.86437e-32,0,-1,28.2727,37,37.3333,-1,0,-1,28.4545,30,53.8889,0.0686632,0,-1,33.6364,69,45.4,-1,0,-1,23.0909,35,52.6667,-1,0,-1,33.1818,46,35.2222,0.0353861,0,-1,27.4545,55,56.8,0.0839033,0,-1,27.0909,44,39.5,0.0403287,0,-1,21.4545,41,41.7778,0.0668265,0,-1,30.4545,46,56.1818,0.0250785,0,-1,19.8182,36,47,0.0547469,0,-1,31.2727,63,42.5556,0.109238,0,-1,29.6364,58,33.7778,0.0722704,0,-1,26.9091,44,48.2222,-9.86181e-32,1,-1,31.6364,34,55.3,-1,0,-1,27.3636,46,35.7778,-1,0,-1,28.4545,48,46.7778,0.983037,0,-1,31.8182,52,42.8,0.0337464,0,-1,21.8182,
49,31.1111,0.76171,0,-1,26.4545,67,37.3636,-1,0,-1,12.0909,52,37.4444,0.0399141,0,-1,28.2727,37,37.3333,0.083765,0,-1,28.4545,30,53.8889,0.0685522,0,-1,33.6364,69,45.4,0.01635,0,-1,23.0909,35,52.6667,-1,0,-1,33.1818,46,35.2222,0.0323489,0,-1,27.4545,55,56.8,0.0841072,0,-1,27.0909,44,39.5,0.981873,0,-1,21.4545,41,41.7778,-1,0,-1,30.4545,46,56.1818,0.0752589,0,-1,19.8182,36,47,0.0310858,0,-1,31.2727,63,42.5556,0.982042,0,-1,29.6364,58,33.7778,0.0651914,0,-1,26.9091,44,48.2222,-9.86181e-32,0,-1,31.6364,34,55.3,0.0590363,0,-1,27.3636,46,35.7778,0.0496494,0,-1,28.4545,49,46.5556,-9.86351e-32,1,-1,31.7273,52,42.8,0.0269051,0,-1,21.8182,
49,31.1111,-3.85327e-34,0,-1,26.4545,67,37.3636,0.983183,0,-1,12.0909,52,37.4444,0.98356,0,-1,28.2727,37,37.3333,0.0836264,0,-1,28.4545,30,53.8889,0.0684508,0,-1,33.6364,69,45.4,0.974308,0,-1,23.0909,35,52.6667,0.054859,0,-1,33.1818,46,35.2222,0.239492,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,45,39.2,-6.46748e-27,1,-1,21.3636,41,41.7778,0.0667194,0,-1,30.4545,46,56.1818,0.0431384,0,-1,19.8182,36,47,0.980633,0,-1,31.2727,64,42.3333,-6.46669e-27,1,-1,29.5455,58,33.7778,0.779371,0,-1,26.9091,44,48.2222,0.983037,0,-1,31.6364,34,55.3,-1,0,-1,27.3636,46,35.7778,0.0649234,0,-1,28.4545,49,46.5556,-9.86351e-32,0,-1,31.7273,52,42.8,0.982981,0,-1,21.8182,
49,31.1111,5.59756e-06,0,-1,26.4545,68,37.0909,-9.86241e-32,1,-1,12,53,36.3333,-3.85297e-34,1,-1,27.9091,37,37.3333,-1,0,-1,28.4545,31,50.7778,-1,1,-1,33.1818,70,45.1,-3.85374e-34,1,-1,23,35,52.6667,0.983052,0,-1,33.1818,46,35.2222,-6.46274e-27,0,-1,27.4545,55,56.8,0.0836416,0,-1,27.0909,45,39.2,-6.46748e-27,0,-1,21.3636,41,41.7778,-1,0,-1,30.4545,47,55.4545,0.649664,1,-1,19.4545,37,46.7778,-2.5252e-29,1,-1,31.1818,64,42.3333,-6.46669e-27,0,-1,29.5455,59,33.5556,-2.52559e-29,1,-1,26.8182,45,47.8889,-9.86288e-32,1,-1,31.5455,34,55.3,0.0585928,0,-1,27.3636,46,35.7778,0.0581923,0,-1,28.4545,49,46.5556,-1,0,-1,31.7273,53,42.6,-2.52577e-29,1,-1,21.7273,
49,31.1111,0.100095,0,-1,26.4545,68,37.0909,-9.86241e-32,0,-1,12,53,36.3333,-3.85297e-34,0,-1,27.9091,37,37.3333,0.0832429,0,-1,28.4545,31,50.7778,-1,0,-1,33.1818,70,45.1,-3.85374e-34,0,-1,23,36,52.4444,-3.8528e-34,1,-1,33.0909,46,35.2222,3.33943e-09,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,45,39.2,-1,0,-1,21.3636,41,41.7778,-1,0,-1,30.4545,47,55.4545,0.980112,0,-1,19.4545,37,46.7778,-2.5252e-29,0,-1,31.1818,64,42.3333,0.983059,0,-1,29.5455,59,33.5556,-2.52559e-29,0,-1,26.8182,45,47.8889,-9.86288e-32,0,-1,31.5455,34,55.3,0.0583325,0,-1,27.3636,46,35.7778,0.983001,0,-1,28.4545,49,46.5556,0.983182,0,-1,31.7273,53,42.6,-2.52577e-29,0,-1,21.7273,
49,31.1111,0.983134,0,-1,26.4545,68,37.0909,0.983018,0,-1,12,53,36.3333,0.982966,0,-1,27.9091,37,37.3333,0.0831972,0,-1,28.4545,31,50.7778,0.0683842,0,-1,33.1818,70,45.1,-1,0,-1,23,36,52.4444,-3.8528e-34,0,-1,33.0909,46,35.2222,-1,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,45,39.2,-1,0,-1,21.3636,41,41.7778,0.0667086,0,-1,30.4545,48,55.1818,-9.86198e-32,1,-1,19.3636,37,46.7778,-1,0,-1,31.1818,65,42.1111,-9.86261e-32,1,-1,29.4545,59,33.5556,0.0369841,0,-1,26.8182,45,47.8889,0.983197,0,-1,31.5455,34,55.3,0.0582259,0,-1,27.3636,47,35.5556,-2.52466e-29,1,-1,28.3636,50,46.3333,-9.86388e-32,1,-1,31.6364,53,42.6,-1,0,-1,21.7273,
50,30.7778,-9.86798e-32,1,-1,26.3636,69,36.9091,-9.86618e-32,1,-1,11.9091,54,36.1111,-9.86828e-32,1,-1,27.8182,37,37.3333,0.0831656,0,-1,28.4545,31,50.7778,0.0667173,0,-1,33.1818,70,45.1,0.383541,0,-1,23,37,49.6667,-1,1,-1,32,46,35.2222,-1,0,-1,27.4545,55,56.8,0.0835342,0,-1,27.0909,45,39.2,0.0683424,0,-1,21.3636,41,41.7778,-1,0,-1,30.4545,48,55.1818,-9.86198e-32,0,-1,19.3636,37,46.7778,0.0277814,0,-1,31.1818,65,42.1111,-9.86261e-32,0,-1,29.4545,59,33.5556,0.0458893,0,-1,26.8182,46,47.6667,-9.86181e-32,1,-1,31.4545,34,55.3,0.0579355,0,-1,27.3636,47,35.5556,-2.52466e-29,0,-1,28.3636,50,46.3333,-9.86388e-32,0,-1,31.6364,53,42.6,-1,0,-1,21.7273,
50,30.7778,-9.86798e-32,0,-1,26.3636,69,36.9091,-9.86618e-32,0,-1,11.9091,54,36.1111,-9.86828e-32,0,-1,27.8182,37,37.3333,0.0831624,0,-1,28.4545,31,50.7778,-1,0,-1,33.1818,70,45.1,0.381871,0,-1,23,37,49.6667,-1,0,-1,32,46,35.2222,-1,0,-1,27.4545,55,56.8,-1,0,-1,27.0909,45,39.2,-1,0,-1,21.3636,41,41.7778,0.0666988,0,-1,30.4545,48,55.1818,0.0268407,0,-1,19.3636,37,46.7778,0.0166551,0,-1,31.1818,65,42.1111,-1,0,-1,29.4545,59,33.5556,0.0522478,0,-1,26.8182,46,47.6667,-9.86181e-32,0,-1,31.4545,34,55.3,0.0576482,0,-1,27.3636,47,35.5556,0.969951,0,-1,28.3636,50,46.3333,0.983023,0,-1,31.6364,53,42.6,0.0294852,0,-1,21.7273,
50,30.7778,0.10976,0,-1,26.3636,69,36.9091,-1,0,-1,11.9091,54,36.1111,-1,0,-1,27.8182,37,37.3333,-1,0,-1,28.4545,31,50.7778,-1,0,-1,33.1818,70,45.1,0.381828,0,-1,23,37,49.6667,-1,0,-1,32,47,31,-1,1,-1,26,55,56.8,0.0832786,0,-1,27.0909,45,39.2,0.0676152,0,-1,21.3636,41,41.7778,0.0666445,0,-1,30.4545,48,55.1818,0.980108,0,-1,19.3636,37,46.7778,0.0349319,0,-1,31.1818,65,42.1111,-1,0,-1,29.4545,59,33.5556,0.575917,0,-1,26.8182,46,47.6667,-1,0,-1,31.4545,34,55.3,0.0564892,0,-1,27.3636,48,35.3333,-9.86198e-32,1,-1,28.2727,51,46,-9.86077e-32,1,-1,31.5455,53,42.6,0.0252737,0,-1,21.7273,
50,30.7778,0.027639,0,-1,26.3636,69,36.9091,-1,0,-1,11.9091,54,36.1111,0.984212,0,-1,27.8182,37,37.3333,0.982147,0,-1,28.4545,31,50.7778,-1,0,-1,33.1818,70,45.1,0.377269,0,-1,23,37,49.6667,0.0137433,0,-1,32,47,31,0.97257,0,-1,26,55,56.8,0.0834858,0,-1,27.0909,45,39.2,-1,0,-1,21.3636,41,41.7778,0.0666853,0,-1,30.4545,49,55,-3.85203e-34,1,-1,19.2727,37,46.7778,0.625461,0,-1,31.1818,65,42.1111,0.98301,0,-1,29.4545,59,33.5556,-2.52613e-29,0,-1,26.8182,46,47.6667,0.0226954,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,48,35.3333,-9.86198e-32,0,-1,28.2727,51,46,-9.86077e-32,0,-1,31.5455,54,42.3,0.539766,1,-1,21.6364,
50,30.7778,0.0927118,0,-1,26.3636,69,36.9091,0.0401903,0,-1,11.9091,55,35.8889,-9.86241e-32,1,-1,27.7273,38,37.1111,-9.86528e-32,1,-1,28.3636,31,50.7778,-1,0,-1,33.1818,70,45.1,0.056431,0,-1,23,37,49.6667,0.0572839,0,-1,32,47,31,-9.86528e-32,0,-1,26,55,56.8,-1,0,-1,27.0909,45,39.2,0.0671319,0,-1,21.3636,41,41.7778,-1,0,-1,30.4545,49,55,-3.85203e-34,0,-1,19.2727,38,46.5556,-2.52613e-29,1,-1,31.0909,66,41.8889,-9.86321e-32,1,-1,29.3636,59,33.5556,4.00256e-06,0,-1,26.8182,46,47.6667,0.11071,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,48,35.3333,-1,0,-1,28.2727,51,46,0.983169,0,-1,31.5455,54,42.3,-1,0,-1,21.6364,
50,30.7778,0.10976,0,-1,26.3636,69,36.9091,0.978951,0,-1,11.9091,55,35.8889,-9.86241e-32,0,-1,27.7273,38,37.1111,-9.86528e-32,0,-1,28.3636,31,50.7778,0.0665885,0,-1,33.1818,70,45.1,0.678218,0,-1,23,37,49.6667,0.117365,0,-1,32,47,31,5.50815e-06,0,-1,26,55,56.8,0.0831695,0,-1,27.0909,45,39.2,0.0140641,0,-1,21.3636,41,41.7778,0.0666566,0,-1,30.4545,49,55,0.0799874,0,-1,19.2727,38,46.5556,-2.52613e-29,0,-1,31.0909,66,41.8889,-9.86321e-32,0,-1,29.3636,59,33.5556,-1,0,-1,26.8182,46,47.6667,0.0847962,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,48,35.3333,-1,0,-1,28.2727,52,45.7778,-9.86168e-32,1,-1,31.4545,54,42.3,-1,0,-1,21.6364,
50,30.7778,-1,0,-1,26.3636,70,36.6364,-3.85297e-34,1,-1,11.8182,55,35.8889,-1,0,-1,27.7273,38,37.1111,0.0444382,0,-1,28.3636,31,50.7778,-1,0,-1,33.1818,71,44.9,-2.52443e-29,1,-1,22.9091,38,49.5556,-1,1,-1,31.9091,47,31,-1,0,-1,26,55,56.8,-1,0,-1,27.0909,45,39.2,0.983163,0,-1,21.3636,41,41.7778,-1,0,-1,30.4545,49,55,0.0800259,0,-1,19.2727,38,46.5556,-1,0,-1,31.0909,66,41.8889,0.983211,0,-1,29.3636,59,33.5556,-1,0,-1,26.8182,46,47.6667,0.196282,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,48,35.3333,0.982991,0,-1,28.2727,52,45.7778,-9.86168e-32,0,-1,31.4545,54,42.3,0.0310581,0,-1,21.6364,
50,30.7778,0.10976,0,-1,26.3636,70,36.6364,-3.85297e-34,0,-1,11.8182,55,35.8889,0.0465294,0,-1,27.7273,38,37.1111,0.982765,0,-1,28.3636,31,50.7778,0.0665792,0,-1,33.1818,71,44.9,-2.52443e-29,0,-1,22.9091,39,49.2222,0.975146,1,-1,31.8182,47,31,0.0494562,0,-1,26,56,51.1,-1,1,-1,25.2727,46,39,-3.85247e-34,1,-1,21.2727,41,41.7778,-1,0,-1,30.4545,49,55,0.0580388,0,-1,19.2727,38,46.5556,-1,0,-1,31.0909,67,41.6667,-9.86288e-32,1,-1,29.2727,59,33.5556,0.109204,0,-1,26.8182,46,47.6667,-2.52536e-29,0,-1,31.4545,34,55.3,0.0560639,0,-1,27.3636,48,35.3333,-9.8639e-32,0,-1,28.2727,52,45.7778,0.983011,0,-1,31.4545,54,42.3,0.0415298,0,-1,21.6364,
50,30.7778,0.10976,0,-1,26.3636,70,36.6364,0.967319,0,-1,11.8182,55,35.8889,0.0178649,0,-1,27.7273,39,36.8889,-3.8525e-34,1,-1,28.2727,31,50.7778,0.0665179,0,-1,33.1818,71,44.9,0.974301,0,-1,22.9091,39,49.2222,-1,0,-1,31.8182,47,31,0.0312071,0,-1,26,56,51.1,0.0674561,0,-1,25.2727,46,39,-3.85247e-34,0,-1,21.2727,41,41.7778,0.0665941,0,-1,30.4545,50,52.5455,0.253356,1,-1,18.4545,38,46.5556,0.0278244,0,-1,31.0909,67,41.6667,-9.86288e-32,0,-1,29.2727,59,33.5556,-1,0,-1,26.8182,46,47.6667,5.07543e-06,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,48,35.3333,4.93776e-06,0,-1,28.2727,53,45.4444,-9.86168e-32,1,-1,31.3636,54,42.3,0.0310013,0,-1,21.6364,
50,30.7778,0.0836012,0,-1,26.3636,70,36.6364,-9.86768e-32,0,-1,11.8182,55,35.8889,0.983064,0,-1,27.7273,39,36.8889,-3.8525e-34,0,-1,28.2727,31,50.7778,-1,0,-1,33.1818,71,44.9,-9.86558e-32,0,-1,22.9091,39,49.2222,0.0425344,0,-1,31.8182,47,31,0.0234923,0,-1,26,56,51.1,0.0671543,0,-1,25.2727,46,39,-1,0,-1,21.2727,41,41.7778,-1,0,-1,30.4545,51,49.7273,0.895925,1,-1,17.3636,38,46.5556,0.06657,0,-1,31.0909,67,41.6667,0.983012,0,-1,29.2727,59,33.5556,0.0651605,0,-1,26.8182,46,47.6667,-1,0,-1,31.4545,34,55.3,0.0552933,0,-1,27.3636,48,35.3333,0.982981,0,-1,28.2727,53,45.4444,-9.86168e-32,0,-1,31.3636,54,42.3,0.123161,0,-1,21.6364,
50,30.7778,0.57757,0,-1,26.3636,70,36.6364,5.26974e-06,0,-1,11.8182,56,35.6667,-6.46649e-27,1,-1,27.6364,39,36.8889,-1,0,-1,28.2727,31,50.7778,-1,0,-1,33.1818,71,44.9,5.71677e-06,0,-1,22.9091,39,49.2222,0.981223,0,-1,31.8182,47,31,0.915797,0,-1,26,56,51.1,0.0861013,0,-1,25.2727,46,39,0.0132778,0,-1,21.2727,41,41.7778,0.0666422,0,-1,30.4545,51,49.7273,-1,0,-1,17.3636,38,46.5556,0.0278537,0,-1,31.0909,67,41.6667,-9.86181e-32,0,-1,29.2727,59,33.5556,0.0637822,0,-1,26.8182,46,47.6667,-1,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,49,35.1111,-9.86321e-32,1,-1,28.1818,53,45.4444,-1,0,-1,31.3636,54,42.3,0.0238056,0,-1,21.6364,
50,30.7778,-3.85209e-34,0,-1,26.3636,70,36.6364,0.982997,0,-1,11.8182,56,35.6667,-6.46649e-27,0,-1,27.6364,39,36.8889,0.0599655,0,-1,28.2727,31,50.7778,0.0664286,0,-1,33.1818,71,44.9,-1,0,-1,22.9091,39,49.2222,-3.85468e-34,0,-1,31.8182,48,30.7778,-2.52536e-29,1,-1,25.9091,56,51.1,-1,0,-1,25.2727,46,39,0.982654,0,-1,21.2727,41,41.7778,-1,0,-1,30.4545,51,49.7273,0.980959,0,-1,17.3636,39,46.2222,0.976204,1,-1,31,67,41.6667,5.14637e-06,0,-1,29.2727,59,33.5556,0.861419,0,-1,26.8182,46,47.6667,-1,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,49,35.1111,-9.86321e-32,0,-1,28.1818,53,45.4444,-1,0,-1,31.3636,54,42.3,0.982965,0,-1,21.6364,
50,30.7778,5.18032e-06,0,-1,26.3636,71,36.4545,-9.86361e-32,1,-1,11.7273,57,35.3333,0.978222,1,-1,27.5455,39,36.8889,0.0445081,0,-1,28.2727,31,50.7778,-1,0,-1,33.1818,71,44.9,0.975922,0,-1,22.9091,39,49.2222,5.47836e-06,0,-1,31.8182,48,30.7778,-2.52536e-29,0,-1,25.9091,56,51.1,0.0835428,0,-1,25.2727,47,38.8,-3.85222e-34,1,-1,21.1818,41,41.7778,-1,0,-1,30.4545,52,49.5455,-9.86261e-32,1,-1,17.2727,39,46.2222,-1,0,-1,31,67,41.6667,0.98299,0,-1,29.2727,59,33.5556,-6.46235e-27,0,-1,26.8182,46,47.6667,-1,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,49,35.1111,0.983146,0,-1,28.1818,53,45.4444,-1,0,-1,31.3636,55,42.1,-3.85269e-34,1,-1,21.5455,
50,30.7778,0.10976,0,-1,26.3636,71,36.4545,-9.86361e-32,0,-1,11.7273,57,35.3333,-1,0,-1,27.5455,39,36.8889,0.0462661,0,-1,28.2727,31,50.7778,0.0664138,0,-1,33.1818,72,44.6,-9.86528e-32,1,-1,22.8182,39,49.2222,-1,0,-1,31.8182,49,30.3333,0.904211,1,-1,25.7273,56,51.1,0.083953,0,-1,25.2727,47,38.8,-3.85222e-34,0,-1,21.1818,41,41.7778,0.0666235,0,-1,30.4545,52,49.5455,-9.86261e-32,0,-1,17.2727,39,46.2222,-1,0,-1,31,68,41.4444,-9.8615e-32,1,-1,29.1818,59,33.5556,5.25427e-06,0,-1,26.8182,46,47.6667,0.0248856,0,-1,31.4545,34,55.3,0.0551766,0,-1,27.3636,50,34.7778,-9.86239e-32,1,-1,28.0909,53,45.4444,0.983157,0,-1,31.3636,55,42.1,-3.85269e-34,0,-1,21.5455,
50,30.7778,0.0166528,0,-1,26.3636,71,36.4545,-1,0,-1,11.7273,57,35.3333,0.0189822,0,-1,27.5455,40,36.3333,0.202695,1,-1,28.0909,31,50.7778,-1,0,-1,33.1818,72,44.6,-9.86528e-32,0,-1,22.8182,39,49.2222,-1,0,-1,31.8182,49,30.3333,0.982069,0,-1,25.7273,56,51.1,0.0839337,0,-1,25.2727,47,38.8,0.0670805,0,-1,21.1818,41,41.7778,0.0666134,0,-1,30.4545,52,49.5455,-1,0,-1,17.2727,39,46.2222,-1,0,-1,31,68,41.4444,-9.8615e-32,0,-1,29.1818,59,33.5556,0.0685277,0,-1,26.8182,46,47.6667,0.0468995,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,50,34.7778,-9.86239e-32,0,-1,28.0909,54,45.1111,-9.86388e-32,1,-1,31.2727,55,42.1,-1,0,-1,21.5455,
50,30.7778,0.977959,0,-1,26.3636,71,36.4545,0.983157,0,-1,11.7273,57,35.3333,0.97619,0,-1,27.5455,40,36.3333,0.0213539,0,-1,28.0909,31,50.7778,-1,0,-1,33.1818,72,44.6,-1,0,-1,22.8182,39,49.2222,0.0146517,0,-1,31.8182,50,30,-9.86798e-32,1,-1,25.6364,56,51.1,0.0835047,0,-1,25.2727,47,38.8,0.067066,0,-1,21.1818,41,41.7778,-1,0,-1,30.4545,52,49.5455,0.970446,0,-1,17.2727,39,46.2222,-1,0,-1,31,68,41.4444,0.983198,0,-1,29.1818,59,33.5556,0.0213426,0,-1,26.8182,46,47.6667,0.862949,0,-1,31.4545,34,55.3,-1,0,-1,27.3636,50,34.7778,0.982973,0,-1,28.0909,54,45.1111,-9.86388e-32,0,-1,31.2727,55,42.1,-1,0,-1,21.5455,
