,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9
55,14,15.8,0.790425,0,0.89,32.2857,1.0,12,18.1667,-1.0,0,0.78,5.85714,0.947368,13,19.6667,-1.0,1,0.8075,5.14286,0.947368,9,14.8,-1.0,1,0.485,18.4286,0.8421049999999999,20,15.75,-1.0,0,0.6,19.4286,0.8421049999999999,12,16.6,-1.0,0,0.875,7.57143,1.0,6,32.8,-1.0,0,0.9625,23.4286,1.0,9,10,-1.0,0,0.975,59.4286,1.0,9,21,0.42582,0,0.9825,21.2857,1.0,16,14.5714,0.38476,1,0.76,3.5714300000000003,0.8421049999999999,10,26,0.995136,0,0.8875,8.0,1.0,15,17.6667,0.533341,0,0.865,6.57143,0.947368,10,15.5,0.9347690000000001,1,0.7625,18.8571,0.789474,8,6.33333,-1.0,0,0.4,30.1429,0.526316,14,22.4,-1.0,0,0.49,6.28571,0.631579,12,21,0.49050600000000005,0,0.8475,6.42857,0.8947370000000001,14,14.8,0.466063,0,0.8925,4.14286,1.0,11,23.2,-1.0,0,0.8725,9.28571,0.947368,10,15.8,-1.0,0,0.94,5.28571,1.0,9,14.75,-1.0,0,0.8775,18.1429,1.0,11,25,-1.0,0,0.69,22.1429,0.8421049999999999,14,30,0.8943180000000001,0,0.8575,9.71429,1.0,11,19.2,0.10553,0,0.5525,20.1429,0.736842,7,28.8,-1.0,0,0.99,8.28571,1.0,13,23.8,0.0777458,0,0.965,7.42857,1.0,15,19.6,0.782046,1,0.945,18.7143,1.0,13,12.25,0.32068800000000003,0,0.7325,18.7143,1.0,10,24.4,-1.0,0,0.635,7.142860000000001,0.631579,10,16.4,-1.0,0,0.4875,6.28571,0.684211,12,7.75,0.06869739999999999,0,0.325,17.2857,0.578947
56,14,15.8,-1.0,0,-1.0,32.2857,-1.0,12,18.1667,-1.0,0,-1.0,5.85714,-1.0,13,19.6667,0.375446,0,-1.0,5.14286,-1.0,9,14.8,0.701354,0,-1.0,18.4286,-1.0,21,8.75,-1.0,1,-1.0,18.0,-1.0,12,16.6,0.8790120000000001,0,-1.0,7.57143,-1.0,7,26.6,0.9190299999999999,1,-1.0,20.8571,-1.0,10,9.5,0.506332,1,-1.0,59.2857,-1.0,9,21,0.690394,0,-1.0,21.2857,-1.0,16,14.5714,0.9784860000000001,0,-1.0,3.5714300000000003,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,15,17.6667,0.356211,0,-1.0,6.57143,-1.0,10,15.5,-1.0,0,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,14,22.4,0.146432,0,-1.0,6.28571,-1.0,13,21,0.7605390000000001,1,-1.0,6.42857,-1.0,14,14.8,0.901689,0,-1.0,4.14286,-1.0,12,23,-1.0,1,-1.0,9.0,-1.0,11,15.8,0.498329,1,-1.0,5.28571,-1.0,9,14.75,-1.0,0,-1.0,18.1429,-1.0,12,18,0.714808,1,-1.0,19.8571,-1.0,14,30,0.94811,0,-1.0,9.71429,-1.0,11,19.2,-1.0,0,-1.0,20.1429,-1.0,7,28.8,-1.0,0,-1.0,8.28571,-1.0,13,23.8,-1.0,0,-1.0,7.42857,-1.0,16,14,-1.0,1,-1.0,18.7143,-1.0,13,12.25,0.463488,0,-1.0,18.7143,-1.0,11,24.4,0.411263,1,-1.0,7.142860000000001,-1.0,11,15.8,0.729029,1,-1.0,5.85714,-1.0,12,7.75,0.9606040000000001,0,-1.0,17.2857,-1.0
57,14,15.8,-1.0,0,-1.0,32.2857,-1.0,12,18.1667,-1.0,0,-1.0,5.85714,-1.0,14,19.1667,0.298133,1,-1.0,5.14286,-1.0,9,14.8,0.9830209999999999,0,-1.0,18.4286,-1.0,22,8.75,0.957693,1,-1.0,18.0,-1.0,12,16.6,-1.0,0,-1.0,7.57143,-1.0,7,26.6,-1.0,0,-1.0,20.8571,-1.0,10,9.5,-1.0,0,-1.0,59.2857,-1.0,9,21,0.9419799999999999,0,-1.0,21.2857,-1.0,16,14.5714,-1.0,0,-1.0,3.5714300000000003,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,15,17.6667,-1.0,0,-1.0,6.57143,-1.0,10,15.5,-1.0,0,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,14,22.4,0.11640299999999999,0,-1.0,6.28571,-1.0,14,16.4,-1.0,1,-1.0,5.42857,-1.0,14,14.8,0.387846,0,-1.0,4.14286,-1.0,12,23,0.918264,0,-1.0,9.0,-1.0,12,15.4,0.246126,1,-1.0,5.28571,-1.0,9,14.75,-1.0,0,-1.0,18.1429,-1.0,12,18,0.733429,0,-1.0,19.8571,-1.0,14,30,0.8671059999999999,0,-1.0,9.71429,-1.0,11,19.2,0.09948,0,-1.0,20.1429,-1.0,7,28.8,-1.0,0,-1.0,8.28571,-1.0,13,23.8,-1.0,0,-1.0,7.42857,-1.0,17,12,-1.0,1,-1.0,17.8571,-1.0,13,12.25,0.589745,0,-1.0,18.7143,-1.0,11,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,11,15.8,0.779374,0,-1.0,5.85714,-1.0,12,7.75,-1.0,0,-1.0,17.2857,-1.0
58,14,15.8,0.311724,0,-1.0,32.2857,-1.0,12,18.1667,0.960089,0,-1.0,5.85714,-1.0,14,19.1667,0.8748450000000001,0,-1.0,5.14286,-1.0,9,14.8,0.541643,0,-1.0,18.4286,-1.0,22,8.75,0.925617,0,-1.0,18.0,-1.0,12,16.6,-1.0,0,-1.0,7.57143,-1.0,7,26.6,0.864445,0,-1.0,20.8571,-1.0,10,9.5,0.326321,0,-1.0,59.2857,-1.0,10,20.5,0.758898,1,-1.0,20.7143,-1.0,16,14.5714,0.267423,0,-1.0,3.5714300000000003,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,15,17.6667,-1.0,0,-1.0,6.57143,-1.0,10,15.5,-1.0,0,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,15,21.4,0.110122,1,-1.0,6.0,-1.0,14,16.4,-1.0,0,-1.0,5.42857,-1.0,14,14.8,0.178317,0,-1.0,4.14286,-1.0,13,17.8,-1.0,1,-1.0,7.57143,-1.0,12,15.4,0.935716,0,-1.0,5.28571,-1.0,9,14.75,-1.0,0,-1.0,18.1429,-1.0,12,18,-1.0,0,-1.0,19.8571,-1.0,14,30,0.934853,0,-1.0,9.71429,-1.0,11,19.2,0.0256444,0,-1.0,20.1429,-1.0,8,30.5,-1.0,1,-1.0,8.28571,-1.0,13,23.8,0.0744441,0,-1.0,7.42857,-1.0,18,11.4,-1.0,1,-1.0,17.5714,-1.0,13,12.25,0.0432161,0,-1.0,18.7143,-1.0,11,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,12,15.6,-1.0,1,-1.0,5.57143,-1.0,12,7.75,0.23744,0,-1.0,17.2857,-1.0
59,14,15.8,0.26245599999999997,0,-1.0,32.2857,-1.0,12,18.1667,-1.0,0,-1.0,5.85714,-1.0,15,17.3333,0.9570200000000001,1,-1.0,5.14286,-1.0,9,14.8,0.993067,0,-1.0,18.4286,-1.0,22,8.75,-1.0,0,-1.0,18.0,-1.0,12,16.6,-1.0,0,-1.0,7.57143,-1.0,7,26.6,-1.0,0,-1.0,20.8571,-1.0,10,9.5,0.31995100000000004,0,-1.0,59.2857,-1.0,10,20.5,-1.0,0,-1.0,20.7143,-1.0,17,10.5714,0.4406,1,-1.0,3.4285699999999997,-1.0,10,26,0.7847109999999999,0,-1.0,8.0,-1.0,15,17.6667,-1.0,0,-1.0,6.57143,-1.0,10,15.5,-1.0,0,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,15,21.4,0.205945,0,-1.0,6.0,-1.0,15,16.4,0.804323,1,-1.0,5.42857,-1.0,14,14.8,0.694752,0,-1.0,4.14286,-1.0,13,17.8,-1.0,0,-1.0,7.57143,-1.0,13,15.4,0.688385,1,-1.0,5.28571,-1.0,9,14.75,-1.0,0,-1.0,18.1429,-1.0,13,16.5,0.555258,1,-1.0,19.2857,-1.0,15,25.5,-1.0,1,-1.0,8.0,-1.0,11,19.2,0.136689,0,-1.0,20.1429,-1.0,8,30.5,-1.0,0,-1.0,8.28571,-1.0,13,23.8,-1.0,0,-1.0,7.42857,-1.0,18,11.4,0.81257,0,-1.0,17.5714,-1.0,13,12.25,0.163526,0,-1.0,18.7143,-1.0,11,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,12,15.6,0.56521,0,-1.0,5.57143,-1.0,12,7.75,-1.0,0,-1.0,17.2857,-1.0
60,14,15.8,0.249617,0,0.89,32.2857,1.0,12,18.1667,-1.0,0,0.78,5.85714,0.947368,15,17.3333,-1.0,0,0.805,5.14286,0.947368,10,7.8,-1.0,1,0.4475,16.8571,0.789474,22,8.75,0.641089,0,0.5875,18.0,0.789474,12,16.6,0.899442,0,0.875,7.57143,1.0,7,26.6,-1.0,0,0.6175,20.8571,0.8947370000000001,10,9.5,0.163108,0,0.95,59.2857,1.0,10,20.5,0.7062930000000001,0,0.975,20.7143,1.0,17,10.5714,-1.0,0,0.725,3.4285699999999997,0.8421049999999999,10,26,0.992983,0,0.8875,8.0,1.0,15,17.6667,-1.0,0,0.865,6.57143,0.947368,10,15.5,0.0175692,0,0.7625,18.8571,0.789474,8,6.33333,-1.0,0,0.4,30.1429,0.526316,15,21.4,-1.0,0,0.345,6.0,0.526316,15,16.4,-1.0,0,0.8475,5.42857,0.8947370000000001,14,14.8,0.5696140000000001,0,0.8925,4.14286,1.0,14,22.6667,-1.0,1,0.87,7.57143,0.947368,14,15.4,0.47609399999999996,1,0.94,5.28571,1.0,9,14.75,0.049759899999999996,0,0.8775,18.1429,1.0,13,16.5,-1.0,0,0.5725,19.2857,0.736842,15,25.5,0.549198,0,0.8575,8.0,1.0,11,19.2,-1.0,0,0.5525,20.1429,0.736842,9,25.8333,-1.0,1,0.99,7.285710000000001,1.0,13,23.8,-1.0,0,0.965,7.42857,1.0,19,10,0.774894,1,0.675,17.0,0.8947370000000001,13,12.25,0.874552,0,0.7325,18.7143,1.0,12,24.4,0.37690300000000004,1,0.635,7.142860000000001,0.631579,13,14.2,0.768077,1,0.1975,4.71429,0.42105299999999996,12,7.75,0.166648,0,0.325,17.2857,0.578947
61,14,15.8,0.189553,0,-1.0,32.2857,-1.0,12,18.1667,-1.0,0,-1.0,5.85714,-1.0,15,17.3333,-1.0,0,-1.0,5.14286,-1.0,10,7.8,-1.0,0,-1.0,16.8571,-1.0,22,8.75,0.893906,0,-1.0,18.0,-1.0,12,16.6,0.923588,0,-1.0,7.57143,-1.0,7,26.6,-1.0,0,-1.0,20.8571,-1.0,11,7,0.22986399999999999,1,-1.0,58.4286,-1.0,11,14.75,0.859108,1,-1.0,18.1429,-1.0,18,9.71429,0.517467,1,-1.0,3.0,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,15,17.6667,0.1911,0,-1.0,6.57143,-1.0,10,15.5,0.7728619999999999,0,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,15,21.4,-1.0,0,-1.0,6.0,-1.0,15,16.4,-1.0,0,-1.0,5.42857,-1.0,14,14.8,0.39327399999999996,0,-1.0,4.14286,-1.0,14,22.6667,0.8795209999999999,0,-1.0,7.57143,-1.0,14,15.4,-1.0,0,-1.0,5.28571,-1.0,9,14.75,0.049759899999999996,0,-1.0,18.1429,-1.0,13,16.5,-1.0,0,-1.0,19.2857,-1.0,15,25.5,-1.0,0,-1.0,8.0,-1.0,11,19.2,-1.0,0,-1.0,20.1429,-1.0,9,25.8333,-1.0,0,-1.0,7.285710000000001,-1.0,13,23.8,0.0466844,0,-1.0,7.42857,-1.0,19,10,0.7656649999999999,0,-1.0,17.0,-1.0,13,12.25,0.7236520000000001,0,-1.0,18.7143,-1.0,12,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,13,14.2,-1.0,0,-1.0,4.71429,-1.0,12,7.75,-1.0,0,-1.0,17.2857,-1.0
62,14,15.8,0.156084,0,-1.0,32.2857,-1.0,13,14.5,-1.0,1,-1.0,4.71429,-1.0,15,17.3333,0.645821,0,-1.0,5.14286,-1.0,11,7.2,-1.0,1,-1.0,16.8571,-1.0,23,8.75,0.669461,1,-1.0,18.0,-1.0,12,16.6,-1.0,0,-1.0,7.57143,-1.0,7,26.6,-1.0,0,-1.0,20.8571,-1.0,11,7,0.735981,0,-1.0,58.4286,-1.0,11,14.75,0.872057,0,-1.0,18.1429,-1.0,18,9.71429,0.905482,0,-1.0,3.0,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,15,17.6667,-1.0,0,-1.0,6.57143,-1.0,11,15.5,0.832678,1,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,15,21.4,-1.0,0,-1.0,6.0,-1.0,15,16.4,0.778562,0,-1.0,5.42857,-1.0,14,14.8,0.8329979999999999,0,-1.0,4.14286,-1.0,14,22.6667,-1.0,0,-1.0,7.57143,-1.0,15,14.6,0.575204,1,-1.0,4.14286,-1.0,9,14.75,-1.0,0,-1.0,18.1429,-1.0,13,16.5,-1.0,0,-1.0,19.2857,-1.0,16,24.8333,0.559616,1,-1.0,7.42857,-1.0,11,19.2,-1.0,0,-1.0,20.1429,-1.0,10,17.8333,0.481966,1,-1.0,5.57143,-1.0,13,23.8,-1.0,0,-1.0,7.42857,-1.0,19,10,0.790817,0,-1.0,17.0,-1.0,14,11.5,0.463483,1,-1.0,18.7143,-1.0,12,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,13,14.2,0.622498,0,-1.0,4.71429,-1.0,12,7.75,-1.0,0,-1.0,17.2857,-1.0
63,14,15.8,0.142861,0,-1.0,32.2857,-1.0,13,14.5,0.754868,0,-1.0,4.71429,-1.0,15,17.3333,0.623829,0,-1.0,5.14286,-1.0,11,7.2,-1.0,0,-1.0,16.8571,-1.0,24,8.75,0.746508,1,-1.0,18.0,-1.0,12,16.6,-1.0,0,-1.0,7.57143,-1.0,8,26,0.20202,1,-1.0,20.8571,-1.0,11,7,0.5651609999999999,0,-1.0,58.4286,-1.0,11,14.75,-1.0,0,-1.0,18.1429,-1.0,18,9.71429,0.9472,0,-1.0,3.0,-1.0,10,26,0.982558,0,-1.0,8.0,-1.0,15,17.6667,-1.0,0,-1.0,6.57143,-1.0,11,15.5,-1.0,0,-1.0,18.8571,-1.0,8,6.33333,-1.0,0,-1.0,30.1429,-1.0,15,21.4,-1.0,0,-1.0,6.0,-1.0,16,16.4,0.859883,1,-1.0,5.42857,-1.0,14,14.8,0.23556300000000002,0,-1.0,4.14286,-1.0,14,22.6667,-1.0,0,-1.0,7.57143,-1.0,15,14.6,-1.0,0,-1.0,4.14286,-1.0,9,14.75,-1.0,0,-1.0,18.1429,-1.0,13,16.5,-1.0,0,-1.0,19.2857,-1.0,16,24.8333,0.795126,0,-1.0,7.42857,-1.0,11,19.2,0.04663869999999999,0,-1.0,20.1429,-1.0,10,17.8333,-1.0,0,-1.0,5.57143,-1.0,13,23.8,0.028821199999999998,0,-1.0,7.42857,-1.0,19,10,-1.0,0,-1.0,17.0,-1.0,15,10.5,0.836935,1,-1.0,18.4286,-1.0,12,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,13,14.2,0.15802,0,-1.0,4.71429,-1.0,12,7.75,0.121117,0,-1.0,17.2857,-1.0
64,15,15.4,0.106681,1,-1.0,32.1429,-1.0,13,14.5,-1.0,0,-1.0,4.71429,-1.0,15,17.3333,0.852086,0,-1.0,5.14286,-1.0,11,7.2,0.936942,0,-1.0,16.8571,-1.0,24,8.75,0.564928,0,-1.0,18.0,-1.0,12,16.6,-1.0,0,-1.0,7.57143,-1.0,8,26,-1.0,0,-1.0,20.8571,-1.0,11,7,-1.0,0,-1.0,58.4286,-1.0,11,14.75,0.548543,0,-1.0,18.1429,-1.0,18,9.71429,0.9331719999999999,0,-1.0,3.0,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,16,17.1667,0.17532,1,-1.0,6.28571,-1.0,11,15.5,-1.0,0,-1.0,18.8571,-1.0,8,6.33333,0.9147649999999999,0,-1.0,30.1429,-1.0,15,21.4,-1.0,0,-1.0,6.0,-1.0,16,16.4,0.7132189999999999,0,-1.0,5.42857,-1.0,14,14.8,0.503293,0,-1.0,4.14286,-1.0,14,22.6667,0.8260629999999999,0,-1.0,7.57143,-1.0,15,14.6,0.596784,0,-1.0,4.14286,-1.0,10,21.2,-1.0,1,-1.0,6.14286,-1.0,13,16.5,0.8153,0,-1.0,19.2857,-1.0,17,24.8333,0.6644909999999999,1,-1.0,7.42857,-1.0,11,19.2,0.14530099999999999,0,-1.0,20.1429,-1.0,10,17.8333,-1.0,0,-1.0,5.57143,-1.0,13,23.8,-1.0,0,-1.0,7.42857,-1.0,19,10,-1.0,0,-1.0,17.0,-1.0,15,10.5,0.32852,0,-1.0,18.4286,-1.0,12,24.4,-1.0,0,-1.0,7.142860000000001,-1.0,13,14.2,0.7756689999999999,0,-1.0,4.71429,-1.0,12,7.75,0.11038900000000001,0,-1.0,17.2857,-1.0
65,15,15.4,0.325262,0,0.8775,32.1429,1.0,14,14.3333,-1.0,1,0.59,4.57143,0.8947370000000001,15,17.3333,-1.0,0,0.805,5.14286,0.947368,11,7.2,0.9876520000000001,0,0.4475,16.8571,0.631579,25,8.75,0.513234,1,0.5875,18.0,0.8421049999999999,13,11.2,0.794488,1,0.8675,5.85714,1.0,8,26,0.8057479999999999,0,0.6175,20.8571,0.736842,11,7,-1.0,0,0.95,58.4286,1.0,11,14.75,0.699459,0,0.955,18.1429,1.0,18,9.71429,0.973651,0,0.4425,3.0,0.473684,10,26,0.9795440000000001,0,0.8875,8.0,1.0,16,17.1667,0.748784,0,0.8575,6.28571,0.947368,11,15.5,-1.0,0,0.7625,18.8571,0.789474,8,6.33333,-1.0,0,0.4,30.1429,0.526316,15,21.4,-1.0,0,0.345,6.0,0.526316,17,16.4,1.0,1,0.8475,5.42857,0.8947370000000001,14,14.8,0.788783,0,0.8925,4.14286,1.0,14,22.6667,0.922665,0,0.87,7.57143,0.947368,15,14.6,0.793463,0,0.9375,4.14286,1.0,11,12.6,-1.0,1,0.7825,3.8571400000000002,1.0,14,15,0.321767,1,0.5425,18.4286,0.631579,17,24.8333,0.710613,0,0.7425,7.42857,0.947368,11,19.2,-1.0,0,0.5525,20.1429,0.736842,10,17.8333,0.782269,0,0.775,5.57143,1.0,13,23.8,-1.0,0,0.965,7.42857,1.0,19,10,0.817288,0,0.675,17.0,0.8947370000000001,15,10.5,0.794529,0,0.73,18.4286,1.0,12,24.4,-1.0,0,0.635,7.142860000000001,0.631579,13,14.2,-1.0,0,0.1975,4.71429,0.42105299999999996,13,6.5,0.0950114,1,0.1925,16.8571,0.368421
66,16,19.6667,0.52356,1,-1.0,7.57143,-1.0,14,14.3333,0.9440350000000001,0,-1.0,4.57143,-1.0,15,17.3333,-1.0,0,-1.0,5.14286,-1.0,11,7.2,0.555196,0,-1.0,16.8571,-1.0,25,8.75,0.373838,0,-1.0,18.0,-1.0,14,9.6,-1.0,1,-1.0,5.14286,-1.0,8,26,0.820825,0,-1.0,20.8571,-1.0,11,7,-1.0,0,-1.0,58.4286,-1.0,11,14.75,-1.0,0,-1.0,18.1429,-1.0,18,9.71429,0.975774,0,-1.0,3.0,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,16,17.1667,0.510514,0,-1.0,6.28571,-1.0,11,15.5,-1.0,0,-1.0,18.8571,-1.0,9,16,0.8378760000000001,1,-1.0,18.0,-1.0,15,21.4,0.176001,0,-1.0,6.0,-1.0,18,15,-1.0,1,-1.0,5.14286,-1.0,15,12.8,0.612168,1,-1.0,3.5714300000000003,-1.0,14,22.6667,0.255973,0,-1.0,7.57143,-1.0,15,14.6,-1.0,0,-1.0,4.14286,-1.0,12,18.3333,-1.0,1,-1.0,3.8571400000000002,-1.0,15,15,0.44683,1,-1.0,18.4286,-1.0,17,24.8333,-1.0,0,-1.0,7.42857,-1.0,11,19.2,-1.0,0,-1.0,20.1429,-1.0,10,17.8333,0.91856,0,-1.0,5.57143,-1.0,13,23.8,0.0265184,0,-1.0,7.42857,-1.0,19,10,-1.0,0,-1.0,17.0,-1.0,15,10.5,0.0738094,0,-1.0,18.4286,-1.0,13,26.8333,0.348736,1,-1.0,7.142860000000001,-1.0,13,14.2,-1.0,0,-1.0,4.71429,-1.0,13,6.5,0.63577,0,-1.0,16.8571,-1.0
67,16,19.6667,0.823449,0,-1.0,7.57143,-1.0,14,14.3333,-1.0,0,-1.0,4.57143,-1.0,15,17.3333,0.634991,0,-1.0,5.14286,-1.0,11,7.2,0.9779969999999999,0,-1.0,16.8571,-1.0,26,7.5,0.5499310000000001,1,-1.0,16.8571,-1.0,14,9.6,-1.0,0,-1.0,5.14286,-1.0,8,26,-1.0,0,-1.0,20.8571,-1.0,11,7,-1.0,0,-1.0,58.4286,-1.0,11,14.75,0.640533,0,-1.0,18.1429,-1.0,18,9.71429,0.9424620000000001,0,-1.0,3.0,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,16,17.1667,0.743506,0,-1.0,6.28571,-1.0,11,15.5,-1.0,0,-1.0,18.8571,-1.0,10,6.5,-1.0,1,-1.0,16.2857,-1.0,15,21.4,-1.0,0,-1.0,6.0,-1.0,19,15,-1.0,1,-1.0,5.14286,-1.0,15,12.8,-1.0,0,-1.0,3.5714300000000003,-1.0,14,22.6667,0.730981,0,-1.0,7.57143,-1.0,16,14.6,-1.0,1,-1.0,4.14286,-1.0,12,18.3333,0.973859,0,-1.0,3.8571400000000002,-1.0,15,15,-1.0,0,-1.0,18.4286,-1.0,17,24.8333,-1.0,0,-1.0,7.42857,-1.0,12,11.8,-1.0,1,-1.0,18.2857,-1.0,11,17.3333,0.5503640000000001,1,-1.0,5.28571,-1.0,13,23.8,-1.0,0,-1.0,7.42857,-1.0,20,9,-1.0,1,-1.0,16.7143,-1.0,15,10.5,0.750602,0,-1.0,18.4286,-1.0,13,26.8333,-1.0,0,-1.0,7.142860000000001,-1.0,13,14.2,0.480019,0,-1.0,4.71429,-1.0,13,6.5,0.801552,0,-1.0,16.8571,-1.0
68,16,19.6667,0.317897,0,-1.0,7.57143,-1.0,14,14.3333,-1.0,0,-1.0,4.57143,-1.0,15,17.3333,0.863482,0,-1.0,5.14286,-1.0,11,7.2,-1.0,0,-1.0,16.8571,-1.0,26,7.5,-1.0,0,-1.0,16.8571,-1.0,15,15.8333,0.407767,1,-1.0,5.14286,-1.0,8,26,0.875907,0,-1.0,20.8571,-1.0,12,7,0.407013,1,-1.0,58.4286,-1.0,11,14.75,-1.0,0,-1.0,18.1429,-1.0,18,9.71429,0.9901790000000001,0,-1.0,3.0,-1.0,10,26,-1.0,0,-1.0,8.0,-1.0,17,14.1667,-1.0,1,-1.0,3.4285699999999997,-1.0,11,15.5,-1.0,0,-1.0,18.8571,-1.0,11,6,0.697789,1,-1.0,16.2857,-1.0,15,21.4,0.142504,0,-1.0,6.0,-1.0,20,15,0.8554649999999999,1,-1.0,5.14286,-1.0,15,12.8,0.653929,0,-1.0,3.5714300000000003,-1.0,14,22.6667,-1.0,0,-1.0,7.57143,-1.0,16,14.6,0.710147,0,-1.0,4.14286,-1.0,12,18.3333,0.9826799999999999,0,-1.0,3.8571400000000002,-1.0,16,15,-1.0,1,-1.0,18.4286,-1.0,18,24.8333,0.872408,1,-1.0,7.42857,-1.0,12,11.8,0.676294,0,-1.0,18.2857,-1.0,12,11.8333,-1.0,1,-1.0,3.71429,-1.0,13,23.8,0.026014299999999997,0,-1.0,7.42857,-1.0,20,9,0.4463,0,-1.0,16.7143,-1.0,15,10.5,-1.0,0,-1.0,18.4286,-1.0,14,20.6667,0.697854,1,-1.0,5.28571,-1.0,13,14.2,0.7629779999999999,0,-1.0,4.71429,-1.0,13,6.5,-1.0,0,-1.0,16.8571,-1.0
