CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,
15,19.25,-1,0,-1,20.4286,-1,10,18.5,0.684678,0,-1,21.2857,-1,11,16.25,0.615106,1,-1,21,-1,12,27.5,-1,1,-1,9.85714,-1,18,19.1667,0.37178,1,-1,6.85714,-1,10,26.2,-1,0,-1,34.5714,-1,14,26.8,-1,1,-1,10.7143,-1,16,17,0.563487,0,-1,9.14286,-1,12,22.2,-1,1,-1,21.2857,-1,12,20.25,-1,0,-1,21.5714,-1,
15,19.25,-1,0,-1,20.4286,-1,10,18.5,0.684678,0,-1,21.2857,-1,12,15,0.790031,1,-1,20.4286,-1,13,24.6667,-1,1,-1,9.85714,-1,18,19.1667,0.592537,0,-1,6.85714,-1,11,26.2,0.924814,1,-1,34.5714,-1,15,24.8,-1,1,-1,9.85714,-1,17,16.2,-1,1,-1,8.28571,-1,12,22.2,-1,0,-1,21.2857,-1,12,20.25,-1,0,-1,21.5714,-1,
16,19.25,-1,1,0.7625,20.4286,0.894737,11,18.25,0.51123,1,0.8775,21.1429,1,12,15,-1,0,0.8725,20.4286,1,13,24.6667,0.757241,0,0.9,9.85714,1,18,19.1667,0.293424,0,0.92,6.85714,1,11,26.2,-1,0,0.8675,34.5714,0.894737,15,24.8,-1,0,0.905,9.85714,0.947368,17,16.2,0.585847,0,0.965,8.28571,1,12,22.2,-1,0,0.9925,21.2857,1,12,20.25,-1,0,0.995,21.5714,1,
16,19.25,-1,0,-1,20.4286,-1,11,18.25,-1,0,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,14,24.6667,0.917221,1,-1,9.85714,-1,18,19.1667,-1,0,-1,6.85714,-1,12,26.2,0.846712,1,-1,34.5714,-1,15,24.8,-1,0,-1,9.85714,-1,17,16.2,0.902559,0,-1,8.28571,-1,12,22.2,-1,0,-1,21.2857,-1,12,20.25,-1,0,-1,21.5714,-1,
17,19.25,-1,1,-1,20.4286,-1,11,18.25,-1,0,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,15,23,-1,1,-1,9.85714,-1,18,19.1667,-1,0,-1,6.85714,-1,12,26.2,0.272853,0,-1,34.5714,-1,15,24.8,0.573629,0,-1,9.85714,-1,17,16.2,0.995101,0,-1,8.28571,-1,12,22.2,-1,0,-1,21.2857,-1,12,20.25,-1,0,-1,21.5714,-1,
17,19.25,0.213719,0,-1,20.4286,-1,12,24.4,-1,1,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,16,22.5,0.916973,1,-1,9.71429,-1,18,19.1667,-1,0,-1,6.85714,-1,13,25.8,0.707011,1,-1,34.5714,-1,15,24.8,0.919607,0,-1,9.85714,-1,17,16.2,0.0504791,0,-1,8.28571,-1,12,22.2,0.153383,0,-1,21.2857,-1,13,20.25,0.680903,1,-1,21.5714,-1,
18,19.25,0.90072,1,-1,20.4286,-1,12,24.4,-1,0,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,16,22.5,-1,0,-1,9.71429,-1,19,18,-1,1,-1,5.71429,-1,13,25.8,-1,0,-1,34.5714,-1,15,24.8,0.821088,0,-1,9.85714,-1,17,16.2,0.873439,0,-1,8.28571,-1,13,22.2,0.877295,1,-1,21.2857,-1,13,20.25,-1,0,-1,21.5714,-1,
18,19.25,-1,0,0.7625,20.4286,0.894737,12,24.4,-1,0,0.8775,21.1429,1,12,15,-1,0,0.8725,20.4286,1,17,22.3333,0.810588,1,0.7725,9.57143,1,19,18,-1,0,0.7875,5.71429,0.947368,13,25.8,0.86711,0,0.8225,34.5714,0.947368,15,24.8,-1,0,0.905,9.85714,0.947368,17,16.2,0.897811,0,0.965,8.28571,1,13,22.2,-1,0,0.9925,21.2857,1,13,20.25,-1,0,0.995,21.5714,1,
19,19.25,-1,1,-1,20.4286,-1,13,24.4,0.954825,1,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,17,22.3333,0.84506,0,-1,9.57143,-1,19,18,-1,0,-1,5.71429,-1,13,25.8,-1,0,-1,34.5714,-1,16,22,-1,1,-1,8.14286,-1,17,16.2,0.900132,0,-1,8.28571,-1,13,22.2,-1,0,-1,21.2857,-1,13,20.25,-1,0,-1,21.5714,-1,
19,19.25,-1,0,-1,20.4286,-1,14,28.1667,-1,1,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,18,21.1667,-1,1,-1,9.14286,-1,19,18,-1,0,-1,5.71429,-1,13,25.8,-1,0,-1,34.5714,-1,16,22,-1,0,-1,8.14286,-1,17,16.2,1,0,-1,8.28571,-1,13,22.2,-1,0,-1,21.2857,-1,14,20.25,0.812244,1,-1,21.5714,-1,
19,19.25,-1,0,-1,20.4286,-1,14,28.1667,-1,0,-1,21.1429,-1,12,15,-1,0,-1,20.4286,-1,18,21.1667,-1,0,-1,9.14286,-1,19,18,0.825461,0,-1,5.71429,-1,14,20.2,-1,1,-1,33.7143,-1,16,22,0.392031,0,-1,8.14286,-1,17,16.2,-1,0,-1,8.28571,-1,14,22.2,0.973626,1,-1,21.2857,-1,15,20.25,0.875332,1,-1,21.5714,-1,
19,19.25,0.150328,0,-1,20.4286,-1,14,28.1667,0.952136,0,-1,21.1429,-1,13,14.5,0.282252,1,-1,20.1429,-1,19,16.5,-1,1,-1,7.42857,-1,19,18,0.234687,0,-1,5.71429,-1,14,20.2,-1,0,-1,33.7143,-1,17,22,0.87054,1,-1,8.14286,-1,17,16.2,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,15,20.25,-1,0,-1,21.5714,-1,
20,19.25,0.94923,1,0.7625,20.4286,0.894737,14,28.1667,0.901393,0,0.8775,21.1429,1,13,14.5,0.402412,0,0.87,20.1429,1,19,16.5,0.943728,0,0.6175,7.42857,0.894737,19,18,0.249613,0,0.7875,5.71429,0.947368,14,20.2,-1,0,0.7775,33.7143,0.894737,18,22,-1,1,0.7525,8.14286,0.947368,17,16.2,-1,0,0.965,8.28571,1,14,22.2,-1,0,0.9925,21.2857,1,15,20.25,0.813004,0,0.995,21.5714,1,
20,19.25,-1,0,-1,20.4286,-1,15,25.5,-1,1,-1,20.4286,-1,13,14.5,-1,0,-1,20.1429,-1,19,16.5,0.569887,0,-1,7.42857,-1,20,18,0.862913,1,-1,5.71429,-1,14,20.2,0.608727,0,-1,33.7143,-1,18,22,-1,0,-1,8.14286,-1,17,16.2,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,15,20.25,-1,0,-1,21.5714,-1,
20,19.25,-1,0,-1,20.4286,-1,15,25.5,-1,0,-1,20.4286,-1,13,14.5,-1,0,-1,20.1429,-1,19,16.5,0.143689,0,-1,7.42857,-1,21,18,0.923211,1,-1,5.71429,-1,14,20.2,0.876478,0,-1,33.7143,-1,18,22,-1,0,-1,8.14286,-1,17,16.2,0.909671,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,0.269456,1,-1,21,-1,
20,19.25,0.122947,0,-1,20.4286,-1,15,25.5,-1,0,-1,20.4286,-1,13,14.5,-1,0,-1,20.1429,-1,19,16.5,1,0,-1,7.42857,-1,21,18,0.158163,0,-1,5.71429,-1,14,20.2,-1,0,-1,33.7143,-1,19,21.4,0.922927,1,-1,7.57143,-1,17,16.2,0.997725,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
21,19.25,0.947083,1,-1,20.4286,-1,16,14.2,0.784302,1,-1,20,-1,14,12.5,-1,1,-1,19.2857,-1,19,16.5,-1,0,-1,7.42857,-1,21,18,0.146373,0,-1,5.71429,-1,14,20.2,0.611187,0,-1,33.7143,-1,19,21.4,-1,0,-1,7.57143,-1,17,16.2,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
21,19.25,-1,0,0.7625,20.4286,0.894737,16,14.2,0.836312,0,0.915,20,1,14,12.5,0.997957,0,0.8325,19.2857,0.842105,19,16.5,0.0844053,0,0.6175,7.42857,0.894737,22,18,0.91576,1,0.7875,5.71429,0.947368,14,20.2,0.427665,0,0.7775,33.7143,0.894737,19,21.4,0.743371,0,0.66,7.57143,0.947368,18,15.6,-1,1,0.9625,8.28571,1,14,22.2,-1,0,0.9925,21.2857,1,16,18,-1,0,0.995,21,1,
21,19.25,-1,0,-1,20.4286,-1,16,14.2,-1,0,-1,20,-1,14,12.5,0.987923,0,-1,19.2857,-1,19,16.5,0.0675967,0,-1,7.42857,-1,22,18,-1,0,-1,5.71429,-1,14,20.2,0.162151,0,-1,33.7143,-1,19,21.4,-1,0,-1,7.57143,-1,18,15.6,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
21,19.25,0.277458,0,-1,20.4286,-1,16,14.2,-1,0,-1,20,-1,14,12.5,0.97634,0,-1,19.2857,-1,19,16.5,0.669578,0,-1,7.42857,-1,22,18,0.251315,0,-1,5.71429,-1,15,20,0.910843,1,-1,33.5714,-1,20,21.4,0.501808,1,-1,7.57143,-1,18,15.6,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
22,19.25,0.997727,1,-1,20.4286,-1,16,14.2,0.941605,0,-1,20,-1,14,12.5,-1,0,-1,19.2857,-1,19,16.5,1,0,-1,7.42857,-1,23,18,0.91848,1,-1,5.71429,-1,16,19.6,0.938674,1,-1,33.2857,-1,20,21.4,-1,0,-1,7.57143,-1,18,15.6,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
22,19.25,-1,0,-1,20.4286,-1,16,14.2,0.899109,0,-1,20,-1,14,12.5,0.416874,0,-1,19.2857,-1,19,16.5,0.796127,0,-1,7.42857,-1,23,18,0.127295,0,-1,5.71429,-1,16,19.6,-1,0,-1,33.2857,-1,21,21.4,0.706468,1,-1,7.57143,-1,18,15.6,0.988782,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
22,19.25,-1,0,0.7625,20.4286,0.894737,16,14.2,0.873481,0,0.915,20,1,14,12.5,0.429736,0,0.8325,19.2857,0.842105,19,16.5,0.796127,0,0.6175,7.42857,0.894737,24,18,0.943296,1,0.7875,5.71429,0.947368,16,19.6,0.992647,0,0.6575,33.2857,0.842105,21,21.4,0.327184,0,0.66,7.57143,0.947368,18,15.6,-1,0,0.9625,8.28571,1,14,22.2,-1,0,0.9925,21.2857,1,16,18,-1,0,0.995,21,1,
22,19.25,0.126266,0,-1,20.4286,-1,16,14.2,0.941565,0,-1,20,-1,14,12.5,0.310164,0,-1,19.2857,-1,20,16.5,0.982293,1,-1,7.42857,-1,25,18,-1,1,-1,5.71429,-1,16,19.6,-1,0,-1,33.2857,-1,22,21.4,0.905904,1,-1,7.57143,-1,18,15.6,-1,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,16,18,-1,0,-1,21,-1,
23,19.25,0.94593,1,-1,20.4286,-1,17,13.8,0.964744,1,-1,19.7143,-1,14,12.5,0.938741,0,-1,19.2857,-1,21,16.5,-1,1,-1,7.42857,-1,25,18,0.0802807,0,-1,5.71429,-1,16,19.6,0.985103,0,-1,33.2857,-1,22,21.4,-1,0,-1,7.57143,-1,18,15.6,0.999433,0,-1,8.28571,-1,14,22.2,-1,0,-1,21.2857,-1,17,17.75,0.813096,1,-1,20.7143,-1,
24,19.25,0.913006,1,-1,20.4286,-1,18,13.4,-1,1,-1,19.7143,-1,15,12.25,-1,1,-1,19,-1,21,16.5,-1,0,-1,7.42857,-1,26,18,0.93552,1,-1,5.71429,-1,16,19.6,0.980648,0,-1,33.2857,-1,22,21.4,-1,0,-1,7.57143,-1,18,15.6,0.999796,0,-1,8.28571,-1,15,26.6667,-1,1,-1,9.42857,-1,17,17.75,-1,0,-1,20.7143,-1,
24,19.25,-1,0,-1,20.4286,-1,18,13.4,0.748102,0,-1,19.7143,-1,15,12.25,-1,0,-1,19,-1,21,16.5,0.99822,0,-1,7.42857,-1,26,18,-1,0,-1,5.71429,-1,16,19.6,-1,0,-1,33.2857,-1,22,21.4,0.54663,0,-1,7.57143,-1,18,15.6,0.996157,0,-1,8.28571,-1,15,26.6667,-1,0,-1,9.42857,-1,17,17.75,-1,0,-1,20.7143,-1,
24,19.25,-1,0,0.7625,20.4286,0.894737,18,13.4,0.960748,0,0.905,19.7143,1,16,12,0.980961,1,0.665,18.8571,0.842105,22,16.3333,-1,1,0.605,7.28571,0.842105,26,18,-1,0,0.7875,5.71429,0.947368,16,19.6,0.556373,0,0.6575,33.2857,0.842105,23,20.4,0.293925,1,0.66,7.28571,0.947368,18,15.6,-1,0,0.9625,8.28571,1,16,25.1667,-1,1,0.975,8.85714,1,18,16.5,0.52162,1,0.9875,20.5714,1,
24,19.25,1,0,-1,20.4286,-1,18,13.4,0.961733,0,-1,19.7143,-1,17,11.5,-1,1,-1,18.2857,-1,22,16.3333,0.889085,0,-1,7.28571,-1,26,18,-1,0,-1,5.71429,-1,16,19.6,0.370546,0,-1,33.2857,-1,23,20.4,-1,0,-1,7.28571,-1,18,15.6,-1,0,-1,8.28571,-1,17,21.3333,-1,1,-1,8.28571,-1,19,16.25,-1,1,-1,20.2857,-1,
24,19.25,1,0,-1,20.4286,-1,18,13.4,0.959443,0,-1,19.7143,-1,18,11.25,-1,1,-1,18,-1,22,16.3333,0.898736,0,-1,7.28571,-1,26,18,0.67312,0,-1,5.71429,-1,16,19.6,0.993168,0,-1,33.2857,-1,23,20.4,0.926233,0,-1,7.28571,-1,18,15.6,1,0,-1,8.28571,-1,18,25,-1,1,-1,8.28571,-1,19,16.25,-1,0,-1,20.2857,-1,
25,19.25,-1,1,-1,20.4286,-1,19,8.2,-1,1,-1,17.1429,-1,18,11.25,-1,0,-1,18,-1,22,16.3333,0.916217,0,-1,7.28571,-1,26,18,-1,0,-1,5.71429,-1,16,19.6,0.98455,0,-1,33.2857,-1,23,20.4,-1,0,-1,7.28571,-1,18,15.6,1,0,-1,8.28571,-1,19,24.8571,0.989407,1,-1,8.14286,-1,20,15.5,0.598928,1,-1,20.2857,-1,
26,15.75,0.347738,1,-1,20.2857,-1,19,8.2,-1,0,-1,17.1429,-1,18,11.25,1,0,-1,18,-1,22,16.3333,0.895102,0,-1,7.28571,-1,26,18,-1,0,-1,5.71429,-1,16,19.6,0.98455,0,-1,33.2857,-1,23,20.4,-1,0,-1,7.28571,-1,18,15.6,0.999999,0,-1,8.28571,-1,19,24.8571,-1,0,-1,8.14286,-1,20,15.5,-1,0,-1,20.2857,-1,
27,15.75,-1,1,0.7625,20.2857,0.894737,19,8.2,0.0333225,0,0.895,17.1429,1,18,11.25,1,0,0.5225,18,0.684211,22,16.3333,1,0,0.605,7.28571,0.842105,27,18,0.986842,1,0.7875,5.71429,0.947368,17,17,-1,1,0.655,33.1429,0.894737,23,20.4,0.633698,0,0.66,7.28571,0.947368,18,15.6,0.0316334,0,0.9625,8.28571,1,20,21.8571,-1,1,0.93,6.42857,1,20,15.5,-1,0,0.975,20.2857,1,
28,15.75,0.919443,1,-1,20.2857,-1,19,8.2,0.977358,0,-1,17.1429,-1,18,11.25,1,0,-1,18,-1,23,16,1,1,-1,7,-1,27,18,-1,0,-1,5.71429,-1,18,12.4,-1,1,-1,32.5714,-1,23,20.4,0.96739,0,-1,7.28571,-1,18,15.6,0.991003,0,-1,8.28571,-1,20,21.8571,-1,0,-1,6.42857,-1,20,15.5,-1,0,-1,20.2857,-1,
28,15.75,0.255063,0,-1,20.2857,-1,19,8.2,0.97579,0,-1,17.1429,-1,18,11.25,-1,0,-1,18,-1,23,16,0.982103,0,-1,7,-1,27,18,-1,0,-1,5.71429,-1,18,12.4,0.781606,0,-1,32.5714,-1,24,20.4,0.888657,1,-1,7.28571,-1,18,15.6,-1,0,-1,8.28571,-1,20,21.8571,1,0,-1,6.42857,-1,20,15.5,-1,0,-1,20.2857,-1,
29,15.75,0.915171,1,-1,20.2857,-1,19,8.2,0.892255,0,-1,17.1429,-1,18,11.25,0.2328,0,-1,18,-1,23,16,-1,0,-1,7,-1,28,18,0.790502,1,-1,5.71429,-1,18,12.4,0.895649,0,-1,32.5714,-1,24,20.4,0.257718,0,-1,7.28571,-1,18,15.6,-1,0,-1,8.28571,-1,20,21.8571,0.854628,0,-1,6.42857,-1,20,15.5,-1,0,-1,20.2857,-1,
30,15.75,-1,1,-1,20.2857,-1,19,8.2,0.993716,0,-1,17.1429,-1,18,11.25,0.0346194,0,-1,18,-1,23,16,0.98865,0,-1,7,-1,29,18,-1,1,-1,5.71429,-1,18,12.4,0.8957,0,-1,32.5714,-1,25,20.4,0.939135,1,-1,7.28571,-1,19,15.4,0.996199,1,-1,8,-1,20,21.8571,-1,0,-1,6.42857,-1,21,21,-1,1,-1,8,-1,
30,15.75,0.141862,0,0.7625,20.2857,0.894737,20,7.6,-1,1,0.8875,16.8571,0.947368,18,11.25,1,0,0.5225,18,0.684211,23,16,0.950526,0,0.595,7,0.842105,29,18,-1,0,0.7875,5.71429,0.947368,19,9.8,-1,1,0.65,31.5714,0.894737,26,20.4,0.954314,1,0.66,7.28571,0.947368,19,15.4,0.946633,0,0.96,8,1,20,21.8571,-1,0,0.93,6.42857,1,21,21,0.844325,0,0.975,8,1,
31,15.75,0.928726,1,-1,20.2857,-1,20,7.6,0.135343,0,-1,16.8571,-1,18,11.25,-1,0,-1,18,-1,23,16,-1,0,-1,7,-1,30,18,0.837718,1,-1,5.71429,-1,20,9.6,-1,1,-1,31.4286,-1,26,20.4,0.823867,0,-1,7.28571,-1,19,15.4,-1,0,-1,8,-1,20,21.8571,0.872924,0,-1,6.42857,-1,21,21,0.869616,0,-1,8,-1,
32,13.75,0.272859,1,-1,19.8571,-1,20,7.6,0.922107,0,-1,16.8571,-1,18,11.25,1,0,-1,18,-1,23,16,0.875122,0,-1,7,-1,30,18,0.135432,0,-1,5.71429,-1,20,9.6,-1,0,-1,31.4286,-1,26,20.4,0.404458,0,-1,7.28571,-1,20,13.4,-1,1,-1,6.28571,-1,20,21.8571,0.795327,0,-1,6.42857,-1,22,13.6,0.979203,1,-1,6.28571,-1,
33,13.75,0.999981,1,-1,19.8571,-1,20,7.6,0.0270215,0,-1,16.8571,-1,18,11.25,1,0,-1,18,-1,23,16,0.894503,0,-1,7,-1,31,18,0.986455,1,-1,5.71429,-1,20,9.6,0.85543,0,-1,31.4286,-1,26,20.4,0.245305,0,-1,7.28571,-1,21,12.8,-1,1,-1,5.71429,-1,20,21.8571,-1,0,-1,6.42857,-1,22,13.6,0.844214,0,-1,6.28571,-1,
34,13,-1,1,-1,19.5714,-1,20,7.6,0.994382,0,-1,16.8571,-1,18,11.25,-1,0,-1,18,-1,24,16.6,1,1,-1,7.14286,-1,31,18,-1,0,-1,5.71429,-1,21,9.6,-1,1,-1,31.4286,-1,26,20.4,-1,0,-1,7.28571,-1,21,12.8,-1,0,-1,5.71429,-1,20,21.8571,-1,0,-1,6.42857,-1,23,12.6,0.627201,1,-1,5.71429,-1,
34,13,-1,0,0.67,19.5714,0.894737,20,7.6,-1,0,0.8875,16.8571,0.947368,18,11.25,-1,0,0.5225,18,0.684211,24,16.6,0.566426,0,0.6375,7.14286,0.842105,31,18,-1,0,0.7875,5.71429,0.947368,22,9.4,0.849116,1,0.6,31.2857,0.736842,27,20,0.213203,1,0.66,7.28571,0.947368,21,12.8,0.714585,0,0.9375,5.71429,1,20,21.8571,0.293703,0,0.93,6.42857,1,24,11,-1,1,0.935,5.28571,1,
34,13,0.806723,0,-1,19.5714,-1,20,7.6,-1,0,-1,16.8571,-1,19,10.75,-1,1,-1,17.7143,-1,24,16.6,0.899712,0,-1,7.14286,-1,31,18,-1,0,-1,5.71429,-1,22,9.4,0.936906,0,-1,31.2857,-1,27,20,-1,0,-1,7.28571,-1,22,12.6,0.681309,1,-1,5.57143,-1,20,21.8571,0.293703,0,-1,6.42857,-1,24,11,0.783184,0,-1,5.28571,-1,
34,13,0.787772,0,-1,19.5714,-1,20,7.6,0.995507,0,-1,16.8571,-1,20,7.75,-1,1,-1,17.1429,-1,25,16.6,-1,1,-1,7.14286,-1,31,18,-1,0,-1,5.71429,-1,22,9.4,-1,0,-1,31.2857,-1,28,18,-1,1,-1,7,-1,22,12.6,0.359354,0,-1,5.57143,-1,21,18.8571,0.374799,1,-1,6.42857,-1,24,11,0.982398,0,-1,5.28571,-1,
34,13,1,0,-1,19.5714,-1,20,7.6,-1,0,-1,16.8571,-1,20,7.75,0.994647,0,-1,17.1429,-1,25,16.6,-1,0,-1,7.14286,-1,31,18,0.352532,0,-1,5.71429,-1,22,9.4,-1,0,-1,31.2857,-1,28,18,0.998368,0,-1,7,-1,22,12.6,0.994854,0,-1,5.57143,-1,22,18.8571,-1,1,-1,6.42857,-1,25,10.8,0.882672,1,-1,5.14286,-1,
34,13,-1,0,-1,19.5714,-1,20,7.6,-1,0,-1,16.8571,-1,20,7.75,-1,0,-1,17.1429,-1,25,16.6,-1,0,-1,7.14286,-1,32,18,0.968097,1,-1,5.71429,-1,23,15,-1,1,-1,7,-1,28,18,0.940418,0,-1,7,-1,22,12.6,0.893007,0,-1,5.57143,-1,23,18.2857,0.999944,1,-1,6.42857,-1,26,10.6,-1,1,-1,5,-1,
34,13,-1,0,0.67,19.5714,0.894737,20,7.6,-1,0,0.8875,16.8571,0.947368,20,7.75,-1,0,0.46,17.1429,0.684211,25,16.6,0.951218,0,0.6375,7.14286,0.842105,33,18,0.912299,1,0.7875,5.71429,0.947368,23,15,-1,0,0.6,7,0.736842,28,18,0.453235,0,0.53,7,1,22,12.6,0.864127,0,0.93,5.57143,1,23,18.2857,-1,0,0.93,6.42857,1,27,10.4,0.825821,1,0.9075,4.71429,1,
34,13,-1,0,-1,19.5714,-1,20,7.6,-1,0,-1,16.8571,-1,20,7.75,0.0209258,0,-1,17.1429,-1,26,11.6,-1,1,-1,6.42857,-1,34,18,0.887957,1,-1,5.71429,-1,23,15,0.855111,0,-1,7,-1,28,18,0.390173,0,-1,7,-1,22,12.6,0.85487,0,-1,5.57143,-1,23,18.2857,-1,0,-1,6.42857,-1,27,10.4,-1,0,-1,4.71429,-1,
34,13,1,0,-1,19.5714,-1,20,7.6,1,0,-1,16.8571,-1,20,7.75,1,0,-1,17.1429,-1,27,11.4,0.924186,1,-1,6.14286,-1,35,18,0.890283,1,-1,5.71429,-1,23,15,0.989572,0,-1,7,-1,28,18,0.571037,0,-1,7,-1,22,12.6,-1,0,-1,5.57143,-1,24,18.1429,0.874692,1,-1,6.14286,-1,27,10.4,-1,0,-1,4.71429,-1,
34,13,1,0,-1,19.5714,-1,21,7.6,-1,1,-1,16.8571,-1,20,7.75,0.0216478,0,-1,17.1429,-1,27,11.4,-1,0,-1,6.14286,-1,36,18,0.937125,1,-1,5.71429,-1,23,15,0.990857,0,-1,7,-1,28,18,0.954918,0,-1,7,-1,22,12.6,0.0583477,0,-1,5.57143,-1,24,18.1429,-1,0,-1,6.14286,-1,27,10.4,-1,0,-1,4.71429,-1,
34,13,1,0,-1,19.5714,-1,21,7.6,0.999946,0,-1,16.8571,-1,20,7.75,1,0,-1,17.1429,-1,27,11.4,0.904711,0,-1,6.14286,-1,36,18,0.0880212,0,-1,5.71429,-1,23,15,0.993583,0,-1,7,-1,28,18,-1,0,-1,7,-1,22,12.6,0.548514,0,-1,5.57143,-1,25,17.1429,-1,1,-1,6,-1,27,10.4,0.999146,0,-1,4.71429,-1,
34,13,1,0,0.67,19.5714,0.894737,22,13.8333,-1,1,0.8875,16.8571,0.947368,20,7.75,0.3297,0,0.46,17.1429,0.684211,27,11.4,-1,0,0.6175,6.14286,0.894737,37,18,0.891128,1,0.7875,5.71429,0.947368,23,15,-1,0,0.6,7,0.736842,28,18,-1,0,0.53,7,1,22,12.6,0.786766,0,0.93,5.57143,1,25,17.1429,0.812951,0,0.8775,6,1,27,10.4,0.898409,0,0.9075,4.71429,1,
35,12.5,-1,1,-1,19.2857,-1,22,13.8333,0.153931,0,-1,16.8571,-1,20,7.75,0.0213327,0,-1,17.1429,-1,28,10.4,-1,1,-1,5.71429,-1,37,18,0.0745572,0,-1,5.71429,-1,23,15,-1,0,-1,7,-1,28,18,0.995586,0,-1,7,-1,22,12.6,0.946509,0,-1,5.57143,-1,25,17.1429,-1,0,-1,6,-1,27,10.4,0.995341,0,-1,4.71429,-1,
35,12.5,0.938554,0,-1,19.2857,-1,22,13.8333,0.9988,0,-1,16.8571,-1,20,7.75,1,0,-1,17.1429,-1,28,10.4,-1,0,-1,5.71429,-1,38,18,0.910899,1,-1,5.71429,-1,23,15,0.852389,0,-1,7,-1,28,18,-1,0,-1,7,-1,22,12.6,0.946509,0,-1,5.57143,-1,26,12.7143,-1,1,-1,4.71429,-1,27,10.4,-1,0,-1,4.71429,-1,
35,12.5,0.0236603,0,-1,19.2857,-1,23,13.6667,0.996899,1,-1,16.7143,-1,20,7.75,1,0,-1,17.1429,-1,28,10.4,-1,0,-1,5.71429,-1,39,18,0.890374,1,-1,5.71429,-1,23,15,0.998081,0,-1,7,-1,28,18,-1,0,-1,7,-1,23,12.4,-1,1,-1,5.28571,-1,26,12.7143,0.99815,0,-1,4.71429,-1,27,10.4,-1,0,-1,4.71429,-1,
35,12.5,0.0157456,0,-1,19.2857,-1,23,13.6667,-1,0,-1,16.7143,-1,20,7.75,-1,0,-1,17.1429,-1,28,10.4,0.908019,0,-1,5.71429,-1,40,16.5,0.890901,1,-1,5.42857,-1,23,15,-1,0,-1,7,-1,28,18,-1,0,-1,7,-1,23,12.4,0.996671,0,-1,5.28571,-1,27,16.5,-1,1,-1,4.71429,-1,27,10.4,-1,0,-1,4.71429,-1,
35,12.5,0.956794,0,0.6525,19.2857,0.894737,23,13.6667,-1,0,0.875,16.7143,0.947368,20,7.75,-1,0,0.46,17.1429,0.684211,29,10.4,0.910284,1,0.5875,5.71429,0.842105,41,16.5,0.52875,1,0.6825,5.42857,0.789474,23,15,-1,0,0.6,7,0.736842,28,18,0.99559,0,0.53,7,1,23,12.4,1,0,0.9275,5.28571,1,28,15.375,0.816528,1,0.855,4.71429,1,28,10.2,-1,1,0.9075,4.42857,1,
35,12.5,0.0202314,0,-1,19.2857,-1,24,9.8,0.996973,1,-1,16.8571,-1,20,7.75,0.0270339,0,-1,17.1429,-1,29,10.4,-1,0,-1,5.71429,-1,41,16.5,0.13129,0,-1,5.42857,-1,24,14.6667,-1,1,-1,6.71429,-1,28,18,0.997803,0,-1,7,-1,23,12.4,1,0,-1,5.28571,-1,28,15.375,-1,0,-1,4.71429,-1,29,10.2,-1,1,-1,4.42857,-1,
