CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,
27,38,0.951472,0,-1,56,-1,28,11.875,0.865965,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,0.204045,1,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,0.981963,0,-1,54.7273,-1,28,11.875,0.972875,0,-1,49.7273,-1,15,78.8571,0.0574203,0,-1,55.6364,-1,
28,35.6667,1,0,-1,54.7273,-1,28,11.875,0.992045,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,0.558889,54.7273,0.65,28,11.875,0.0790944,0,0.677778,49.7273,0.75,15,78.8571,-1,0,0.757778,55.6364,0.9,
28,35.6667,0.948487,0,-1,54.7273,-1,28,11.875,0.992322,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.988062,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.97492,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,0.770441,0,-1,54.7273,-1,28,11.875,0.161467,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.115882,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.0875824,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.897454,0,-1,49.7273,-1,15,78.8571,0.0574167,0,-1,55.6364,-1,
28,35.6667,0.784453,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,0.999997,0,-1,54.7273,-1,28,11.875,0.993083,0,-1,49.7273,-1,15,78.8571,-1,0,-1,55.6364,-1,
28,35.6667,0.761274,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,0.0466492,0,-1,55.6364,-1,
28,35.6667,0.999998,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,15,78.8571,0.0415469,0,-1,55.6364,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,0.121275,1,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.0693564,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.999997,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.0692922,0,-1,54.7273,-1,28,11.875,0.986475,0,-1,49.7273,-1,16,78.4286,0.0571202,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.874178,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.768475,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.783305,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,16,78.4286,0.0541544,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.98212,0,-1,54.7273,-1,28,11.875,0.874013,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,0.558889,54.7273,0.65,28,11.875,0.990481,0,0.677778,49.7273,0.75,16,78.4286,-1,0,0.737778,55.3636,0.85,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,0.0571523,0,-1,55.3636,-1,
28,35.6667,0.76931,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.776615,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,0.844484,0,-1,54.7273,-1,28,11.875,0.988271,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,0.051612,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.142245,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.221514,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,16,78.4286,0.048304,0,-1,55.3636,-1,
28,35.6667,0.0693191,0,-1,54.7273,-1,28,11.875,0.993104,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,16,78.4286,-1,0,-1,55.3636,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,-1,1,-1,54.9091,-1,
28,35.6667,1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,0.0570158,0,-1,54.9091,-1,
28,35.6667,1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.150646,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.95016,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,0.770008,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0529683,0,-1,54.9091,-1,
28,35.6667,0.0359727,0,-1,54.7273,-1,28,11.875,0.995211,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.874854,0,-1,49.7273,-1,17,77.7143,0.0590971,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.995965,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0239689,0,-1,54.9091,-1,
28,35.6667,0.0873835,0,-1,54.7273,-1,28,11.875,0.997573,0,-1,49.7273,-1,17,77.7143,0.0202798,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.988205,0,-1,49.7273,-1,17,77.7143,0.0202639,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.993155,0,-1,49.7273,-1,17,77.7143,0.0571201,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.135821,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.13083,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,0.558889,54.7273,0.65,28,11.875,0.996599,0,0.677778,49.7273,0.75,17,77.7143,-1,0,0.68,54.9091,0.8,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.087496,0,-1,49.7273,-1,17,77.7143,0.048058,0,-1,54.9091,-1,
28,35.6667,0.8432,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,0.0213093,0,-1,54.9091,-1,
28,35.6667,0.999998,0,-1,54.7273,-1,28,11.875,0.877982,0,-1,49.7273,-1,17,77.7143,0.0480462,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0292482,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,0.0157647,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,0.998173,0,-1,49.7273,-1,17,77.7143,0.0689026,0,-1,54.9091,-1,
28,35.6667,0.0478693,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0196137,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0147617,0,-1,54.9091,-1,
28,35.6667,0.0568836,0,-1,54.7273,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0480394,0,-1,54.9091,-1,
28,35.6667,-1,0,-1,54.7273,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,-1,1,-1,50.4545,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,1,0,-1,50.4545,-1,28,11.875,0.988191,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,-1,0,-1,50.4545,-1,28,11.875,1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,-1,0,-1,50.4545,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,0.0412431,0,-1,54.9091,-1,
29,45.6,-1,0,-1,50.4545,-1,28,11.875,0.0265896,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,-1,0,-1,50.4545,-1,28,11.875,0.972267,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,-1,0,-1,50.4545,-1,28,11.875,-1,0,-1,49.7273,-1,17,77.7143,-1,0,-1,54.9091,-1,
29,45.6,0.840662,0,-1,50.4545,-1,28,11.875,0.99824,0,-1,49.7273,-1,18,58.5714,-1,1,-1,52.2727,-1,
29,45.6,0.826417,0,-1,50.4545,-1,28,11.875,-1,0,-1,49.7273,-1,18,58.5714,-1,0,-1,52.2727,-1,
29,45.6,0.0694057,0,-1,50.4545,-1,28,11.875,0.993893,0,-1,49.7273,-1,18,58.5714,-1,0,-1,52.2727,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,1,-1,49.5455,-1,18,58.5714,-1,0,-1,52.2727,-1,
29,45.6,0.0478602,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,18,58.5714,-1,0,-1,52.2727,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,1,0,-1,49.5455,-1,18,58.5714,0.0456823,0,-1,52.2727,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,18,58.5714,0.048113,0,-1,52.2727,-1,
29,45.6,1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,1,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,0.0413165,0,-1,52,-1,
29,45.6,0.108433,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,0.558889,50.4545,0.65,29,11.625,0.135773,0,0.654444,49.5455,0.75,19,58.5714,-1,0,0.68,52,0.8,
29,45.6,0.0411839,0,-1,50.4545,-1,29,11.625,0.979497,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,1,0,-1,50.4545,-1,29,11.625,0.911426,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,0.999992,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,1,0,-1,50.4545,-1,29,11.625,0.988281,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,0.764742,0,-1,50.4545,-1,29,11.625,0.877042,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,29,11.625,-1,0,-1,49.5455,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,-1,1,-1,49,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.975818,0,-1,49,-1,19,58.5714,0.0592767,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.860197,0,-1,49,-1,19,58.5714,0.0592672,0,-1,52,-1,
29,45.6,1,0,-1,50.4545,-1,30,10.875,0.999507,0,-1,49,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,0.759165,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,19,58.5714,-1,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.97267,0,-1,49,-1,19,58.5714,0.0416611,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,19,58.5714,0.0185961,0,-1,52,-1,
29,45.6,0.0692559,0,-1,50.4545,-1,30,10.875,1,0,-1,49,-1,19,58.5714,0.0431344,0,-1,52,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.988603,0,-1,49,-1,20,56,-1,1,-1,50.4545,-1,
29,45.6,0.999997,0,-1,50.4545,-1,30,10.875,0.979364,0,-1,49,-1,20,56,0.816848,0,-1,50.4545,-1,
29,45.6,1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.999942,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.893492,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,0.0567344,0,-1,50.4545,-1,30,10.875,1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.133531,0,-1,49,-1,20,56,0.0214307,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.649198,0,-1,49,-1,20,56,0.0169413,0,-1,50.4545,-1,
29,45.6,-1,0,0.558889,50.4545,0.65,30,10.875,-1,0,0.654444,49,0.75,20,56,1,0,0.58,50.4545,0.7,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,1,0,-1,50.4545,-1,30,10.875,-1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
29,45.6,0.773369,0,-1,50.4545,-1,30,10.875,0.988791,0,-1,49,-1,20,56,0.0173353,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,0.999942,0,-1,49,-1,20,56,0.0173302,0,-1,50.4545,-1,
29,45.6,-1,0,-1,50.4545,-1,30,10.875,1,0,-1,49,-1,20,56,0.0494837,0,-1,50.4545,-1,
30,34.8,-1,1,-1,46.3636,-1,30,10.875,0.999973,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,30,10.875,-1,0,-1,49,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,30,10.875,-1,0,-1,49,-1,20,56,0.957363,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,1,-1,48.9091,-1,20,56,0.517949,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0186689,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.961969,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0783171,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.0567923,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0413056,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,0.888482,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,0.603732,0,-1,48.9091,-1,20,56,0.0412984,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0258035,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0169005,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,1,0,-1,48.9091,-1,20,56,0.0412874,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.973333,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.999999,0,-1,46.3636,-1,31,10.75,1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,0.558889,46.3636,0.65,31,10.75,0.135903,0,0.627778,48.9091,0.75,20,56,-1,0,0.58,50.4545,0.7,
30,34.8,1,0,-1,46.3636,-1,31,10.75,1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.99399,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.891254,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.133063,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.0410739,0,-1,46.3636,-1,31,10.75,0.125481,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.980559,0,-1,48.9091,-1,20,56,0.0415698,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,0.99438,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.778648,0,-1,46.3636,-1,31,10.75,0.974011,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.999999,0,-1,46.3636,-1,31,10.75,1,0,-1,48.9091,-1,20,56,0.0414695,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.117588,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.900154,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.902199,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,0.999999,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.898433,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.778761,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0363265,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.994756,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.974887,0,-1,48.9091,-1,20,56,0.0362545,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,0.9899,0,-1,48.9091,-1,20,56,0.015833,0,-1,50.4545,-1,
30,34.8,1,0,-1,46.3636,-1,31,10.75,0.677119,0,-1,48.9091,-1,20,56,0.040828,0,-1,50.4545,-1,
30,34.8,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.03597,0,-1,50.4545,-1,
31,34.4,-1,1,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0360118,0,-1,50.4545,-1,
31,34.4,1,0,-1,46.3636,-1,31,10.75,0.99999,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,1,0,0.558889,46.3636,0.65,31,10.75,0.703441,0,0.627778,48.9091,0.75,20,56,-1,0,0.58,50.4545,0.7,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,0.89686,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,0.111508,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,0.999996,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,0.896628,0,-1,48.9091,-1,20,56,0.0361328,0,-1,50.4545,-1,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,0.761006,0,-1,46.3636,-1,31,10.75,0.107149,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,0.776713,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
31,34.4,1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.980788,0,-1,50.4545,-1,
31,34.4,-1,0,-1,46.3636,-1,31,10.75,0.998636,0,-1,48.9091,-1,20,56,0.0363999,0,-1,50.4545,-1,
31,34.4,1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,0.0348522,0,-1,50.4545,-1,
31,34.4,1,0,-1,46.3636,-1,31,10.75,-1,0,-1,48.9091,-1,20,56,-1,0,-1,50.4545,-1,
