CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,
9,49,0.858004,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,5,41,-1,0,-1,84.9091,-1,
9,49,0.136628,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,5,41,-1,0,-1,84.9091,-1,
9,49,0.155843,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,5,41,0.115063,0,-1,84.9091,-1,
9,49,0.549528,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,6,6.5,0.77929,1,-1,82.4545,-1,
9,49,0.260401,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,6,6.5,-1,0,-1,82.4545,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,6,6.5,-1,0,-1,82.4545,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,6,6.5,0.84253,0,-1,82.4545,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,1,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,0.532378,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,0.597313,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,0.801281,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,0.955306,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
9,49,-1,0,0.911111,71.2727,1,12,45.1429,-1,0,0.913333,55.2727,1,7,6,-1,0,0.847778,82.3636,0.9,
9,49,-1,0,-1,71.2727,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
10,48.75,0.509617,1,-1,71.1818,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
10,48.75,-1,0,-1,71.1818,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
10,48.75,-1,0,-1,71.1818,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
10,48.75,-1,0,-1,71.1818,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
10,48.75,-1,0,-1,71.1818,-1,12,45.1429,-1,0,-1,55.2727,-1,7,6,-1,0,-1,82.3636,-1,
10,48.75,-1,0,-1,71.1818,-1,12,45.1429,-1,0,-1,55.2727,-1,8,45.6667,-1,1,-1,77.5455,-1,
