,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9,CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,CounterExamples_1,Specificity_1,PRev_1,Pos_1,VarDist_1,RuleDist_1,PlanDist_1,CounterExamples_2,Specificity_2,PRev_2,Pos_2,VarDist_2,RuleDist_2,PlanDist_2,CounterExamples_3,Specificity_3,PRev_3,Pos_3,VarDist_3,RuleDist_3,PlanDist_3,CounterExamples_4,Specificity_4,PRev_4,Pos_4,VarDist_4,RuleDist_4,PlanDist_4,CounterExamples_5,Specificity_5,PRev_5,Pos_5,VarDist_5,RuleDist_5,PlanDist_5,CounterExamples_6,Specificity_6,PRev_6,Pos_6,VarDist_6,RuleDist_6,PlanDist_6,CounterExamples_7,Specificity_7,PRev_7,Pos_7,VarDist_7,RuleDist_7,PlanDist_7,CounterExamples_8,Specificity_8,PRev_8,Pos_8,VarDist_8,RuleDist_8,PlanDist_8,CounterExamples_9,Specificity_9,PRev_9,Pos_9,VarDist_9,RuleDist_9,PlanDist_9
101,22,16.2,0.315162,0,-1.0,17.5714,-1.0,45,20,0.5896560000000001,1,-1.0,21.4286,-1.0,32,7.75,0.384031,0,-1.0,17.1429,-1.0,16,10,-1.0,0,-1.0,18.2857,-1.0,24,13.75,0.431149,0,-1.0,19.1429,-1.0,28,10.5,0.0427944,0,-1.0,18.2857,-1.0,41,12.1667,1.0,0,-1.0,5.0,-1.0,24,9.25,0.9642809999999999,0,-1.0,18.1429,-1.0,37,7.75,0.840335,1,-1.0,17.0,-1.0,51,16,0.11253099999999999,0,-1.0,18.7143,-1.0,41,28.1667,0.0417112,0,-1.0,8.85714,-1.0,47,10.1667,0.6620699999999999,0,-1.0,4.0,-1.0,25,12.6667,-1.0,0,-1.0,31.2857,-1.0,37,9.25,0.242015,0,-1.0,17.5714,-1.0,33,19.1667,0.200559,1,-1.0,18.7143,-1.0,39,11.4,0.790009,0,-1.0,4.71429,-1.0,16,6.66667,0.00268269,0,-1.0,30.7143,-1.0,40,20.6,0.260515,0,-1.0,7.285710000000001,-1.0,46,10,0.300237,0,-1.0,19.4286,-1.0,34,12.3333,0.44661899999999993,1,-1.0,4.0,-1.0,39,9.75,0.959825,0,-1.0,18.2857,-1.0,28,10.3333,0.019391099999999998,0,-1.0,16.8571,-1.0,39,9,0.999999,0,-1.0,3.5714300000000003,-1.0,33,8.75,0.12701099999999999,1,-1.0,31.0,-1.0,30,9.4,0.632207,0,-1.0,16.5714,-1.0,32,8.5,0.25684,0,-1.0,17.5714,-1.0,30,10.2,0.57329,0,-1.0,5.14286,-1.0,39,17.3333,0.704141,0,-1.0,45.8571,-1.0,25,19,0.591124,0,-1.0,19.7143,-1.0,27,16.8333,0.9582440000000001,0,-1.0,5.0,-1.0
102,22,16.2,0.228485,0,-1.0,17.5714,-1.0,46,20,0.5571510000000001,1,-1.0,21.4286,-1.0,32,7.75,0.389991,0,-1.0,17.1429,-1.0,16,10,0.613698,0,-1.0,18.2857,-1.0,24,13.75,0.8253219999999999,0,-1.0,19.1429,-1.0,28,10.5,0.0421175,0,-1.0,18.2857,-1.0,42,12.1667,1.0,1,-1.0,5.0,-1.0,24,9.25,0.195267,0,-1.0,18.1429,-1.0,38,7.75,0.841735,1,-1.0,17.0,-1.0,51,16,0.103848,0,-1.0,18.7143,-1.0,41,28.1667,-1.0,0,-1.0,8.85714,-1.0,47,10.1667,0.147988,0,-1.0,4.0,-1.0,25,12.6667,0.0616382,0,-1.0,31.2857,-1.0,38,9.25,0.358547,1,-1.0,17.5714,-1.0,34,19.1667,0.9999979999999999,1,-1.0,18.7143,-1.0,40,11.4,0.836628,1,-1.0,4.71429,-1.0,16,6.66667,0.00268269,0,-1.0,30.7143,-1.0,40,20.6,0.15672,0,-1.0,7.285710000000001,-1.0,47,10,0.9887950000000001,1,-1.0,19.4286,-1.0,34,12.3333,0.0377624,0,-1.0,4.0,-1.0,40,9.75,0.233006,1,-1.0,18.2857,-1.0,28,10.3333,0.989075,0,-1.0,16.8571,-1.0,40,9,0.9998819999999999,1,-1.0,3.5714300000000003,-1.0,34,8.75,0.257676,1,-1.0,31.0,-1.0,31,9.4,0.8354360000000001,1,-1.0,16.5714,-1.0,32,8.5,0.288161,0,-1.0,17.5714,-1.0,31,10.2,0.405163,1,-1.0,5.14286,-1.0,39,17.3333,-1.0,0,-1.0,45.8571,-1.0,25,19,0.00293553,0,-1.0,19.7143,-1.0,27,16.8333,0.0107699,0,-1.0,5.0,-1.0
103,22,16.2,0.100177,0,-1.0,17.5714,-1.0,47,20,0.821544,1,-1.0,21.4286,-1.0,33,7.75,0.8341629999999999,1,-1.0,17.1429,-1.0,16,10,0.765097,0,-1.0,18.2857,-1.0,24,13.75,0.510939,0,-1.0,19.1429,-1.0,28,10.5,0.0390423,0,-1.0,18.2857,-1.0,42,12.1667,0.301439,0,-1.0,5.0,-1.0,25,8.5,0.8881399999999999,1,-1.0,17.5714,-1.0,39,7.75,0.8417690000000001,1,-1.0,17.0,-1.0,51,16,0.08986310000000002,0,-1.0,18.7143,-1.0,41,28.1667,0.018024099999999998,0,-1.0,8.85714,-1.0,47,10.1667,0.391347,0,-1.0,4.0,-1.0,26,12.3333,0.855074,1,-1.0,31.1429,-1.0,38,9.25,0.912624,0,-1.0,17.5714,-1.0,34,19.1667,1.0,0,-1.0,18.7143,-1.0,41,11.4,-1.0,1,-1.0,4.71429,-1.0,16,6.66667,0.00268269,0,-1.0,30.7143,-1.0,40,20.6,0.188288,0,-1.0,7.285710000000001,-1.0,48,10,0.882358,1,-1.0,19.4286,-1.0,34,12.3333,0.976615,0,-1.0,4.0,-1.0,40,9.75,0.00309384,0,-1.0,18.2857,-1.0,28,10.3333,0.9971549999999999,0,-1.0,16.8571,-1.0,40,9,0.999999,0,-1.0,3.5714300000000003,-1.0,35,8.75,0.534796,1,-1.0,31.0,-1.0,31,9.4,0.9743870000000001,0,-1.0,16.5714,-1.0,33,8.5,0.811854,1,-1.0,17.5714,-1.0,32,10.2,0.840583,1,-1.0,5.14286,-1.0,40,17.3333,0.999152,1,-1.0,45.8571,-1.0,25,19,0.20464000000000002,0,-1.0,19.7143,-1.0,27,16.8333,0.998094,0,-1.0,5.0,-1.0
104,22,16.2,0.0897703,0,-1.0,17.5714,-1.0,48,20,0.676233,1,-1.0,21.4286,-1.0,33,7.75,0.7137220000000001,0,-1.0,17.1429,-1.0,17,10,0.998898,1,-1.0,18.2857,-1.0,25,13.75,0.8419909999999999,1,-1.0,19.1429,-1.0,28,10.5,-1.0,0,-1.0,18.2857,-1.0,42,12.1667,0.9983270000000001,0,-1.0,5.0,-1.0,25,8.5,-1.0,0,-1.0,17.5714,-1.0,40,7.75,0.8415370000000001,1,-1.0,17.0,-1.0,51,16,0.0037533,0,-1.0,18.7143,-1.0,41,28.1667,0.0173836,0,-1.0,8.85714,-1.0,47,10.1667,0.6353409999999999,0,-1.0,4.0,-1.0,26,12.3333,0.995864,0,-1.0,31.1429,-1.0,38,9.25,0.21865,0,-1.0,17.5714,-1.0,35,19.1667,1.0,1,-1.0,18.7143,-1.0,42,11.4,-1.0,1,-1.0,4.71429,-1.0,16,6.66667,-1.0,0,-1.0,30.7143,-1.0,40,20.6,0.111518,0,-1.0,7.285710000000001,-1.0,48,10,0.380445,0,-1.0,19.4286,-1.0,34,12.3333,0.00914204,0,-1.0,4.0,-1.0,40,9.75,0.32064499999999996,0,-1.0,18.2857,-1.0,28,10.3333,0.9925309999999999,0,-1.0,16.8571,-1.0,41,8.85714,0.160371,1,-1.0,3.5714300000000003,-1.0,36,6.75,0.100259,1,-1.0,30.1429,-1.0,31,9.4,0.7542909999999999,0,-1.0,16.5714,-1.0,33,8.5,0.315896,0,-1.0,17.5714,-1.0,33,10,0.9007129999999999,1,-1.0,5.0,-1.0,41,17.3333,0.739502,1,-1.0,45.8571,-1.0,26,19,0.5977439999999999,1,-1.0,19.7143,-1.0,27,16.8333,0.124394,0,-1.0,5.0,-1.0
105,22,16.2,0.0821808,0,0.8275,17.5714,0.897436,49,20,0.821177,1,0.9475,21.4286,1.0,33,7.75,0.46506400000000003,0,0.59,17.1429,0.769231,17,10,0.965657,0,0.5975,18.2857,0.923077,25,13.75,0.32059099999999996,0,0.7625,19.1429,0.923077,28,10.5,0.0388221,0,0.83,18.2857,0.897436,42,12.1667,0.225188,0,0.75,5.0,1.0,25,8.5,0.026400999999999997,0,0.73,17.5714,0.923077,41,7.75,0.841563,1,0.5125,17.0,0.8205129999999999,51,16,0.00370669,0,0.72,18.7143,0.923077,41,28.1667,-1.0,0,0.875,8.85714,0.974359,47,10.1667,0.99177,0,0.5725,4.0,0.9487180000000001,27,16.4286,0.5267569999999999,1,0.61,6.57143,0.8717950000000001,38,9.25,-1.0,0,0.83,17.5714,0.9487180000000001,35,19.1667,1.0,0,0.6975,18.7143,0.897436,42,11.4,0.753803,0,0.535,4.71429,0.794872,16,6.66667,0.00268269,0,0.725,30.7143,0.897436,40,20.6,0.081323,0,0.9525,7.285710000000001,1.0,49,10,0.68092,1,0.81,19.4286,0.9487180000000001,34,12.3333,0.99319,0,0.535,4.0,0.74359,40,9.75,0.970088,0,0.765,18.2857,0.8461540000000001,29,10,0.990027,1,0.55,16.7143,0.8205129999999999,42,8.42857,0.36698600000000003,1,0.75,3.5714300000000003,0.769231,37,6.5,0.818221,1,0.78,30.0,0.8717950000000001,31,9.4,0.932042,0,0.7775,16.5714,0.897436,33,8.5,0.967878,0,0.5175,17.5714,0.641026,34,10,0.7289399999999999,1,0.725,5.0,0.974359,41,17.3333,0.651015,0,0.88,45.8571,1.0,26,19,0.0154287,0,0.9175,19.7143,0.974359,27,16.8333,0.987217,0,0.73,5.0,0.74359
106,22,16.2,0.079625,0,-1.0,17.5714,-1.0,50,20,0.67425,1,-1.0,21.4286,-1.0,33,7.75,0.7549779999999999,0,-1.0,17.1429,-1.0,17,10,0.554492,0,-1.0,18.2857,-1.0,25,13.75,0.852915,0,-1.0,19.1429,-1.0,28,10.5,0.0397274,0,-1.0,18.2857,-1.0,43,12.1667,1.0,1,-1.0,5.0,-1.0,26,8.5,0.627685,1,-1.0,17.5714,-1.0,42,7.75,0.841591,1,-1.0,17.0,-1.0,51,16,0.0036368999999999998,0,-1.0,18.7143,-1.0,41,28.1667,0.015596500000000001,0,-1.0,8.85714,-1.0,47,10.1667,0.158246,0,-1.0,4.0,-1.0,27,16.4286,0.564954,0,-1.0,6.57143,-1.0,38,9.25,0.102833,0,-1.0,17.5714,-1.0,36,19.1667,1.0,1,-1.0,18.7143,-1.0,43,11.4,0.699285,1,-1.0,4.71429,-1.0,17,14.25,0.00268269,1,-1.0,18.2857,-1.0,41,20.6,0.0584726,1,-1.0,7.285710000000001,-1.0,49,10,0.341885,0,-1.0,19.4286,-1.0,34,12.3333,0.9792290000000001,0,-1.0,4.0,-1.0,40,9.75,0.9589219999999999,0,-1.0,18.2857,-1.0,29,10,0.9618120000000001,0,-1.0,16.7143,-1.0,42,8.42857,0.999999,0,-1.0,3.5714300000000003,-1.0,38,6.5,0.998184,1,-1.0,30.0,-1.0,31,9.4,0.417988,0,-1.0,16.5714,-1.0,33,8.5,0.00258863,0,-1.0,17.5714,-1.0,34,10,0.148148,0,-1.0,5.0,-1.0,41,17.3333,0.700984,0,-1.0,45.8571,-1.0,26,19,0.361102,0,-1.0,19.7143,-1.0,27,16.8333,0.00552678,0,-1.0,5.0,-1.0
107,22,16.2,-1.0,0,-1.0,17.5714,-1.0,50,20,0.360145,0,-1.0,21.4286,-1.0,33,7.75,0.27937199999999995,0,-1.0,17.1429,-1.0,17,10,0.472127,0,-1.0,18.2857,-1.0,26,13.75,0.809551,1,-1.0,19.1429,-1.0,28,10.5,0.039162300000000004,0,-1.0,18.2857,-1.0,44,12.1667,1.0,1,-1.0,5.0,-1.0,26,8.5,0.00282526,0,-1.0,17.5714,-1.0,43,7.75,0.84155,1,-1.0,17.0,-1.0,51,16,0.00364202,0,-1.0,18.7143,-1.0,42,22.3333,0.0136775,1,-1.0,7.285710000000001,-1.0,47,10.1667,0.478062,0,-1.0,4.0,-1.0,27,16.4286,0.994441,0,-1.0,6.57143,-1.0,38,9.25,0.0784557,0,-1.0,17.5714,-1.0,37,19.1667,1.0,1,-1.0,18.7143,-1.0,43,11.4,0.395474,0,-1.0,4.71429,-1.0,18,11,0.434501,1,-1.0,17.8571,-1.0,42,20.6,0.403729,1,-1.0,7.285710000000001,-1.0,50,10,1.0,1,-1.0,19.4286,-1.0,34,12.3333,0.33923400000000004,0,-1.0,4.0,-1.0,40,9.75,0.0548882,0,-1.0,18.2857,-1.0,29,10,0.664194,0,-1.0,16.7143,-1.0,43,8.42857,0.999916,1,-1.0,3.5714300000000003,-1.0,39,6.5,0.9998819999999999,1,-1.0,30.0,-1.0,31,9.4,0.28670100000000004,0,-1.0,16.5714,-1.0,34,8.5,0.605144,1,-1.0,17.5714,-1.0,35,10,0.8289280000000001,1,-1.0,5.0,-1.0,41,17.3333,0.190629,0,-1.0,45.8571,-1.0,27,19,0.708348,1,-1.0,19.7143,-1.0,27,16.8333,0.998131,0,-1.0,5.0,-1.0
108,22,16.2,0.0573711,0,-1.0,17.5714,-1.0,50,20,0.5659489999999999,0,-1.0,21.4286,-1.0,33,7.75,0.00762737,0,-1.0,17.1429,-1.0,18,10,0.8246959999999999,1,-1.0,18.2857,-1.0,27,13.5,0.5489930000000001,1,-1.0,18.8571,-1.0,28,10.5,0.0377353,0,-1.0,18.2857,-1.0,44,12.1667,0.0940166,0,-1.0,5.0,-1.0,26,8.5,0.8211940000000001,0,-1.0,17.5714,-1.0,44,7.75,1.0,1,-1.0,17.0,-1.0,51,16,0.00363016,0,-1.0,18.7143,-1.0,42,22.3333,-1.0,0,-1.0,7.285710000000001,-1.0,47,10.1667,0.0595616,0,-1.0,4.0,-1.0,28,16.1429,0.6475390000000001,1,-1.0,6.28571,-1.0,38,9.25,0.0705472,0,-1.0,17.5714,-1.0,38,19.1667,1.0,1,-1.0,18.7143,-1.0,44,11.4,0.75237,1,-1.0,4.71429,-1.0,19,7.25,0.542393,1,-1.0,17.0,-1.0,43,20.6,0.474872,1,-1.0,7.285710000000001,-1.0,50,10,0.843474,0,-1.0,19.4286,-1.0,34,12.3333,0.00876445,0,-1.0,4.0,-1.0,40,9.75,0.954052,0,-1.0,18.2857,-1.0,29,10,0.9768690000000001,0,-1.0,16.7143,-1.0,44,7.85714,0.373208,1,-1.0,3.28571,-1.0,39,6.5,0.49256099999999997,0,-1.0,30.0,-1.0,31,9.4,0.192925,0,-1.0,16.5714,-1.0,34,8.5,0.9640209999999999,0,-1.0,17.5714,-1.0,36,10,0.841042,1,-1.0,5.0,-1.0,42,17.3333,0.994892,1,-1.0,45.8571,-1.0,27,19,-1.0,0,-1.0,19.7143,-1.0,27,16.8333,0.9997469999999999,0,-1.0,5.0,-1.0
109,22,16.2,0.0470068,0,-1.0,17.5714,-1.0,50,20,0.638425,0,-1.0,21.4286,-1.0,34,7.75,0.801301,1,-1.0,17.1429,-1.0,18,10,-1.0,0,-1.0,18.2857,-1.0,28,13.5,0.603435,1,-1.0,18.8571,-1.0,28,10.5,0.0377353,0,-1.0,18.2857,-1.0,44,12.1667,0.998975,0,-1.0,5.0,-1.0,26,8.5,0.011583,0,-1.0,17.5714,-1.0,44,7.75,0.26411,0,-1.0,17.0,-1.0,51,16,0.00362277,0,-1.0,18.7143,-1.0,43,22.3333,0.7939430000000001,1,-1.0,7.285710000000001,-1.0,47,10.1667,0.99887,0,-1.0,4.0,-1.0,28,16.1429,0.202679,0,-1.0,6.28571,-1.0,38,9.25,0.042429800000000004,0,-1.0,17.5714,-1.0,39,19.1667,1.0,1,-1.0,18.7143,-1.0,44,11.4,0.0423332,0,-1.0,4.71429,-1.0,19,7.25,0.206085,0,-1.0,17.0,-1.0,44,20.6,0.728565,1,-1.0,7.285710000000001,-1.0,50,10,0.54242,0,-1.0,19.4286,-1.0,35,12.1667,0.364072,1,-1.0,3.71429,-1.0,40,9.75,0.0631368,0,-1.0,18.2857,-1.0,29,10,0.9974719999999999,0,-1.0,16.7143,-1.0,44,7.85714,0.999999,0,-1.0,3.28571,-1.0,40,6.5,0.999999,1,-1.0,30.0,-1.0,31,9.4,0.170904,0,-1.0,16.5714,-1.0,34,8.5,0.00289017,0,-1.0,17.5714,-1.0,37,10,0.838951,1,-1.0,5.0,-1.0,43,17.3333,0.852772,1,-1.0,45.8571,-1.0,27,19,0.289516,0,-1.0,19.7143,-1.0,27,16.8333,0.982002,0,-1.0,5.0,-1.0
110,22,16.2,0.047675699999999994,0,0.8275,17.5714,0.897436,51,20,0.999294,1,0.9475,21.4286,1.0,34,7.75,0.012349899999999999,0,0.59,17.1429,0.74359,18,10,0.287614,0,0.5975,18.2857,0.923077,29,13.5,0.500491,1,0.735,18.8571,0.923077,28,10.5,0.860408,0,0.83,18.2857,0.897436,44,12.1667,0.0866895,0,0.75,5.0,1.0,26,8.5,0.7999430000000001,0,0.73,17.5714,0.974359,44,7.75,0.8180970000000001,0,0.5125,17.0,0.8205129999999999,51,16,-1.0,0,0.72,18.7143,0.923077,43,22.3333,0.6016,0,0.7375,7.285710000000001,0.9487180000000001,47,10.1667,0.9462870000000001,0,0.5725,4.0,0.9487180000000001,28,16.1429,0.171752,0,0.5975,6.28571,0.8461540000000001,38,9.25,0.038651,0,0.83,17.5714,0.9487180000000001,39,19.1667,1.0,0,0.6975,18.7143,0.897436,44,11.4,0.9619780000000001,0,0.535,4.71429,0.794872,19,7.25,0.498932,0,0.6125,17.0,0.717949,45,20.6,0.628007,1,0.9525,7.285710000000001,1.0,50,10,0.281927,0,0.81,19.4286,0.9487180000000001,35,12.1667,0.21266300000000002,0,0.48,3.71429,0.717949,40,9.75,0.702579,0,0.765,18.2857,0.8461540000000001,29,10,0.965499,0,0.55,16.7143,0.8205129999999999,45,7.85714,0.999906,1,0.6125,3.28571,0.769231,41,6.5,0.999999,1,0.78,30.0,0.8717950000000001,31,9.4,0.10129500000000001,0,0.7775,16.5714,0.897436,34,8.5,0.9584879999999999,0,0.5175,17.5714,0.6153850000000001,38,10,0.864452,1,0.725,5.0,0.974359,43,17.3333,0.529522,0,0.88,45.8571,1.0,28,19,0.837275,1,0.9175,19.7143,0.974359,27,16.8333,-1.0,0,0.73,5.0,0.74359
111,22,16.2,-1.0,0,-1.0,17.5714,-1.0,51,20,0.2235,0,-1.0,21.4286,-1.0,34,7.75,0.329375,0,-1.0,17.1429,-1.0,18,10,0.537944,0,-1.0,18.2857,-1.0,30,13.5,0.6603140000000001,1,-1.0,18.8571,-1.0,28,10.5,0.8380780000000001,0,-1.0,18.2857,-1.0,44,12.1667,0.0918137,0,-1.0,5.0,-1.0,27,8.5,0.8675,1,-1.0,17.5714,-1.0,45,7.75,0.705654,1,-1.0,17.0,-1.0,51,16,0.00351322,0,-1.0,18.7143,-1.0,43,22.3333,0.637672,0,-1.0,7.285710000000001,-1.0,47,10.1667,0.9078799999999999,0,-1.0,4.0,-1.0,29,15.8571,0.998654,1,-1.0,6.14286,-1.0,38,9.25,0.018941299999999998,0,-1.0,17.5714,-1.0,40,19.1667,1.0,1,-1.0,18.7143,-1.0,44,11.4,0.960462,0,-1.0,4.71429,-1.0,19,7.25,0.615908,0,-1.0,17.0,-1.0,46,20.6,0.758026,1,-1.0,7.285710000000001,-1.0,51,9.75,0.24062199999999997,1,-1.0,19.4286,-1.0,35,12.1667,0.997525,0,-1.0,3.71429,-1.0,40,9.75,0.382479,0,-1.0,18.2857,-1.0,29,10,0.996927,0,-1.0,16.7143,-1.0,46,7.85714,-1.0,1,-1.0,3.28571,-1.0,41,6.5,1.0,0,-1.0,30.0,-1.0,31,9.4,0.0507209,0,-1.0,16.5714,-1.0,34,8.5,0.720997,0,-1.0,17.5714,-1.0,38,10,-1.0,0,-1.0,5.0,-1.0,43,17.3333,0.6153890000000001,0,-1.0,45.8571,-1.0,29,19,0.743517,1,-1.0,19.7143,-1.0,27,16.8333,0.9999889999999999,0,-1.0,5.0,-1.0
112,22,16.2,-1.0,0,-1.0,17.5714,-1.0,51,20,0.356443,0,-1.0,21.4286,-1.0,35,7.75,0.803447,1,-1.0,17.1429,-1.0,19,10,0.564963,1,-1.0,18.2857,-1.0,30,13.5,0.426191,0,-1.0,18.8571,-1.0,29,10.5,0.9791610000000001,1,-1.0,18.2857,-1.0,44,12.1667,0.0871885,0,-1.0,5.0,-1.0,27,8.5,0.744923,0,-1.0,17.5714,-1.0,46,7.75,1.0,1,-1.0,17.0,-1.0,51,16,0.00367868,0,-1.0,18.7143,-1.0,43,22.3333,0.45291800000000004,0,-1.0,7.285710000000001,-1.0,47,10.1667,0.015449200000000001,0,-1.0,4.0,-1.0,29,15.8571,0.360304,0,-1.0,6.14286,-1.0,38,9.25,0.018124900000000003,0,-1.0,17.5714,-1.0,41,19.1667,1.0,1,-1.0,18.7143,-1.0,45,11,0.998697,1,-1.0,4.42857,-1.0,19,7.25,-1.0,0,-1.0,17.0,-1.0,46,20.6,0.525039,0,-1.0,7.285710000000001,-1.0,51,9.75,0.747193,0,-1.0,19.4286,-1.0,35,12.1667,0.00931412,0,-1.0,3.71429,-1.0,41,9.75,0.984189,1,-1.0,18.2857,-1.0,29,10,0.999799,0,-1.0,16.7143,-1.0,46,7.85714,0.999999,0,-1.0,3.28571,-1.0,42,6.5,0.999999,1,-1.0,30.0,-1.0,31,9.4,0.0510806,0,-1.0,16.5714,-1.0,34,8.5,0.668032,0,-1.0,17.5714,-1.0,38,10,0.318785,0,-1.0,5.0,-1.0,44,17.3333,0.683103,1,-1.0,45.8571,-1.0,29,19,0.427174,0,-1.0,19.7143,-1.0,27,16.8333,0.999985,0,-1.0,5.0,-1.0
113,22,16.2,0.07793860000000001,0,-1.0,17.5714,-1.0,52,20,0.750311,1,-1.0,21.4286,-1.0,36,7.75,0.684033,1,-1.0,17.1429,-1.0,19,10,0.5801930000000001,0,-1.0,18.2857,-1.0,30,13.5,0.686963,0,-1.0,18.8571,-1.0,30,17.8,0.797971,1,-1.0,18.2857,-1.0,44,12.1667,0.045700599999999994,0,-1.0,5.0,-1.0,28,8.5,0.8851709999999999,1,-1.0,17.5714,-1.0,47,7.75,0.833084,1,-1.0,17.0,-1.0,51,16,0.00367326,0,-1.0,18.7143,-1.0,43,22.3333,0.31102399999999997,0,-1.0,7.285710000000001,-1.0,47,10.1667,0.9988520000000001,0,-1.0,4.0,-1.0,29,15.8571,0.313252,0,-1.0,6.14286,-1.0,38,9.25,0.0172939,0,-1.0,17.5714,-1.0,42,19.1667,1.0,1,-1.0,18.7143,-1.0,45,11,0.0180548,0,-1.0,4.42857,-1.0,19,7.25,0.020438099999999997,0,-1.0,17.0,-1.0,46,20.6,0.196463,0,-1.0,7.285710000000001,-1.0,52,9.75,0.9930110000000001,1,-1.0,19.4286,-1.0,35,12.1667,0.9947729999999999,0,-1.0,3.71429,-1.0,42,9.75,0.763243,1,-1.0,18.2857,-1.0,30,9.33333,0.994877,1,-1.0,16.5714,-1.0,46,7.85714,0.999936,0,-1.0,3.28571,-1.0,42,6.5,1.0,0,-1.0,30.0,-1.0,31,9.4,0.109614,0,-1.0,16.5714,-1.0,34,8.5,0.577487,0,-1.0,17.5714,-1.0,38,10,0.737705,0,-1.0,5.0,-1.0,45,17.3333,0.74297,1,-1.0,45.8571,-1.0,29,19,0.704555,0,-1.0,19.7143,-1.0,27,16.8333,-1.0,0,-1.0,5.0,-1.0
114,22,16.2,0.0415589,0,-1.0,17.5714,-1.0,53,20,0.8209850000000001,1,-1.0,21.4286,-1.0,36,7.75,0.621622,0,-1.0,17.1429,-1.0,19,10,0.537633,0,-1.0,18.2857,-1.0,30,13.5,-1.0,0,-1.0,18.8571,-1.0,31,17.8,-1.0,1,-1.0,18.2857,-1.0,44,12.1667,-1.0,0,-1.0,5.0,-1.0,28,8.5,0.8320059999999999,0,-1.0,17.5714,-1.0,47,7.75,-1.0,0,-1.0,17.0,-1.0,51,16,0.00366795,0,-1.0,18.7143,-1.0,43,22.3333,0.412875,0,-1.0,7.285710000000001,-1.0,48,10.1667,0.6072810000000001,1,-1.0,4.0,-1.0,29,15.8571,0.24991799999999997,0,-1.0,6.14286,-1.0,38,9.25,-1.0,0,-1.0,17.5714,-1.0,42,19.1667,-1.0,0,-1.0,18.7143,-1.0,46,11,0.931565,1,-1.0,4.42857,-1.0,19,7.25,0.333775,0,-1.0,17.0,-1.0,46,20.6,0.0316345,0,-1.0,7.285710000000001,-1.0,52,9.75,0.49771400000000005,0,-1.0,19.4286,-1.0,35,12.1667,0.00739926,0,-1.0,3.71429,-1.0,43,9.75,-1.0,1,-1.0,18.2857,-1.0,30,9.33333,0.989498,0,-1.0,16.5714,-1.0,46,7.85714,-1.0,0,-1.0,3.28571,-1.0,42,6.5,0.395726,0,-1.0,30.0,-1.0,31,9.4,0.0509154,0,-1.0,16.5714,-1.0,35,8.5,0.976167,1,-1.0,17.5714,-1.0,38,10,0.22845100000000002,0,-1.0,5.0,-1.0,45,17.3333,-1.0,0,-1.0,45.8571,-1.0,30,19,0.882116,1,-1.0,19.7143,-1.0,27,16.8333,1.0,0,-1.0,5.0,-1.0
