CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.0401226,0,-1,72.5455,-1,
18,66.3333,0.976394,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.734807,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.796122,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.524559,0,-1,72.5455,-1,
18,66.3333,0.712348,0,-1,72.5455,-1,
18,66.3333,0.787946,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.810663,0,-1,72.5455,-1,
18,66.3333,0.727903,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.365051,0,-1,72.5455,-1,
18,66.3333,0.699092,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.740322,0,-1,72.5455,-1,
18,66.3333,0.809675,0,0.781111,72.5455,0.8,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.806901,0,-1,72.5455,-1,
18,66.3333,0.46856,0,-1,72.5455,-1,
18,66.3333,0.843134,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.807652,0,-1,72.5455,-1,
18,66.3333,0.305007,0,-1,72.5455,-1,
18,66.3333,0.970713,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,0.880213,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
18,66.3333,-1,0,-1,72.5455,-1,
19,74.8571,-1,1,-1,67.7273,-1,
19,74.8571,-1,0,-1,67.7273,-1,
19,74.8571,-1,0,-1,67.7273,-1,
19,74.8571,0.869999,0,-1,67.7273,-1,
19,74.8571,-1,0,-1,67.7273,-1,
19,74.8571,-1,0,-1,67.7273,-1,
19,74.8571,-1,0,-1,67.7273,-1,
20,81.875,-1,1,-1,63.0909,-1,
20,81.875,0.656605,0,-1,63.0909,-1,
20,81.875,0.999764,0,-1,63.0909,-1,
20,81.875,0.948083,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.971244,0,0.781111,63.0909,0.8,
20,81.875,0.948648,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.299436,0,-1,63.0909,-1,
20,81.875,0.562061,0,-1,63.0909,-1,
20,81.875,0.95561,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.971686,0,-1,63.0909,-1,
20,81.875,0.355358,0,-1,63.0909,-1,
20,81.875,0.640203,0,-1,63.0909,-1,
20,81.875,0.914484,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.903616,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.90813,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.710944,0,-1,63.0909,-1,
20,81.875,0.316195,0,-1,63.0909,-1,
20,81.875,0.865276,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.914569,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,0.917515,0,-1,63.0909,-1,
20,81.875,0.920137,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.829682,0,-1,63.0909,-1,
20,81.875,0.680229,0,-1,63.0909,-1,
20,81.875,0.941889,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.925422,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.723335,0,-1,63.0909,-1,
20,81.875,0.927025,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.293135,0,-1,63.0909,-1,
20,81.875,0.574392,0,-1,63.0909,-1,
20,81.875,0.96513,0,-1,63.0909,-1,
20,81.875,0.984614,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.965414,0,-1,63.0909,-1,
20,81.875,0.297493,0,-1,63.0909,-1,
20,81.875,0.575799,0,-1,63.0909,-1,
20,81.875,0.965563,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.965728,0,-1,63.0909,-1,
20,81.875,0.299278,0,-1,63.0909,-1,
20,81.875,0.553427,0,-1,63.0909,-1,
20,81.875,0.965841,0,-1,63.0909,-1,
20,81.875,0.984908,0,-1,63.0909,-1,
20,81.875,0.687907,0,-1,63.0909,-1,
20,81.875,0.705097,0,-1,63.0909,-1,
20,81.875,0.965918,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.86805,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.623884,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.39454,0,-1,63.0909,-1,
20,81.875,0.8976,0,-1,63.0909,-1,
20,81.875,0.869433,0,-1,63.0909,-1,
20,81.875,0.522674,0,-1,63.0909,-1,
20,81.875,0.966378,0,-1,63.0909,-1,
20,81.875,0.980773,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.966449,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,0.273647,0,-1,63.0909,-1,
20,81.875,0.642594,0,-1,63.0909,-1,
20,81.875,0.966502,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.912682,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.887081,0,-1,63.0909,-1,
20,81.875,0.625488,0,-1,63.0909,-1,
20,81.875,0.693587,0,-1,63.0909,-1,
20,81.875,0.966621,0,-1,63.0909,-1,
20,81.875,0.985474,0,-1,63.0909,-1,
20,81.875,0.63461,0,-1,63.0909,-1,
20,81.875,0.966719,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.871137,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.914641,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.96699,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.901987,0,0.781111,63.0909,0.8,
20,81.875,0.91636,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.35898,0,-1,63.0909,-1,
20,81.875,0.575458,0,-1,63.0909,-1,
20,81.875,0.999978,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.902949,0,-1,63.0909,-1,
20,81.875,0.917814,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999941,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999962,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999962,0,-1,63.0909,-1,
20,81.875,0.693587,0,-1,63.0909,-1,
20,81.875,0.999962,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,0.692107,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.343036,0,-1,63.0909,-1,
20,81.875,0.575453,0,-1,63.0909,-1,
20,81.875,0.999979,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.903799,0,-1,63.0909,-1,
20,81.875,0.919187,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.693581,0,-1,63.0909,-1,
20,81.875,0.693584,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.941265,0,-1,63.0909,-1,
20,81.875,0.632803,0,-1,63.0909,-1,
20,81.875,0.918977,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,0.963575,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.724462,0,-1,63.0909,-1,
20,81.875,0.968856,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.964879,0,-1,63.0909,-1,
20,81.875,0.965443,0,-1,63.0909,-1,
20,81.875,0.911264,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.724412,0,-1,63.0909,-1,
20,81.875,0.999957,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.254564,0,-1,63.0909,-1,
20,81.875,0.622486,0,-1,63.0909,-1,
20,81.875,0.999958,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.9999,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.311748,0,-1,63.0909,-1,
20,81.875,0.999953,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,0.781111,63.0909,0.8,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.999927,0,-1,63.0909,-1,
20,81.875,0.674691,0,-1,63.0909,-1,
20,81.875,0.999961,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999961,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.509465,0,-1,63.0909,-1,
20,81.875,0.99989,0,-1,63.0909,-1,
20,81.875,0.999917,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999963,0,-1,63.0909,-1,
20,81.875,0.999963,0,-1,63.0909,-1,
20,81.875,0.999963,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.497233,0,-1,63.0909,-1,
20,81.875,0.999962,0,0.781111,63.0909,0.8,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.714272,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999929,0,-1,63.0909,-1,
20,81.875,0.512203,0,-1,63.0909,-1,
20,81.875,0.999929,0,-1,63.0909,-1,
20,81.875,0.704529,0,-1,63.0909,-1,
20,81.875,0.312596,0,-1,63.0909,-1,
20,81.875,0.999957,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.71193,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.558284,0,-1,63.0909,-1,
20,81.875,0.674146,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999931,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999959,0,0.781111,63.0909,0.8,
20,81.875,0.999932,0,-1,63.0909,-1,
20,81.875,0.999959,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.712308,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999933,0,-1,63.0909,-1,
20,81.875,0.999961,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.6802,0,-1,63.0909,-1,
20,81.875,0.999934,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999962,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.706281,0,-1,63.0909,-1,
20,81.875,0.999936,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999964,0,-1,63.0909,-1,
20,81.875,0.309536,0,-1,63.0909,-1,
20,81.875,0.999964,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.70339,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999945,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.104221,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,1,0,0.781111,63.0909,0.8,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.104095,0,-1,63.0909,-1,
20,81.875,0.927146,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999966,0,-1,63.0909,-1,
20,81.875,0.999938,0,-1,63.0909,-1,
20,81.875,0.104176,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.838337,0,-1,63.0909,-1,
20,81.875,0.106643,0,-1,63.0909,-1,
20,81.875,0.999939,0,-1,63.0909,-1,
20,81.875,0.999967,0,-1,63.0909,-1,
20,81.875,0.928657,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.99994,0,-1,63.0909,-1,
20,81.875,0.108767,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.103987,0,-1,63.0909,-1,
20,81.875,0.999941,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,0.781111,63.0909,0.8,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.999969,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,0.999942,0,-1,63.0909,-1,
20,81.875,0.99997,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.927469,0,-1,63.0909,-1,
20,81.875,0.999971,0,-1,63.0909,-1,
20,81.875,1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,-1,0,-1,63.0909,-1,
20,81.875,0.00827229,0,-1,63.0909,-1,
