CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,0.117946,0,-1,73.2727,-1,
15,47.8333,0.404254,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,0.0644686,0,-1,73.2727,-1,
15,47.8333,0.204733,0,-1,73.2727,-1,
15,47.8333,0.968927,0,-1,73.2727,-1,
15,47.8333,0.288655,0,-1,73.2727,-1,
15,47.8333,0.200854,0,-1,73.2727,-1,
15,47.8333,0.999987,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,-1,0,-1,73.2727,-1,
15,47.8333,0.999259,0,-1,73.2727,-1,
16,60,-1,1,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.0917529,0,-1,68.8182,-1,
16,60,0.118731,0,-1,68.8182,-1,
16,60,0.880385,0,-1,68.8182,-1,
16,60,-1,0,0.777778,68.8182,0.8,
16,60,-1,0,-1,68.8182,-1,
16,60,0.769841,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.93302,0,-1,68.8182,-1,
16,60,0.100773,0,-1,68.8182,-1,
16,60,0.887663,0,-1,68.8182,-1,
16,60,0.761224,0,-1,68.8182,-1,
16,60,0.894645,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.0642005,0,-1,68.8182,-1,
16,60,0.928416,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.0641905,0,-1,68.8182,-1,
16,60,0.341533,0,-1,68.8182,-1,
16,60,0.349385,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.805464,0,-1,68.8182,-1,
16,60,0.115906,0,-1,68.8182,-1,
16,60,0.872024,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.108989,0,-1,68.8182,-1,
16,60,0.880206,0,-1,68.8182,-1,
16,60,0.106774,0,-1,68.8182,-1,
16,60,0.119095,0,-1,68.8182,-1,
16,60,0.88769,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,-1,0,0.777778,68.8182,0.8,
16,60,-1,0,-1,68.8182,-1,
16,60,0.106763,0,-1,68.8182,-1,
16,60,0.928415,0,-1,68.8182,-1,
16,60,0.0827218,0,-1,68.8182,-1,
16,60,0.894691,0,-1,68.8182,-1,
16,60,-1,0,-1,68.8182,-1,
16,60,0.0642074,0,-1,68.8182,-1,
16,60,0.928532,0,-1,68.8182,-1,
17,47.7143,-1,1,-1,66.2727,-1,
17,47.7143,-1,0,-1,66.2727,-1,
18,40.4286,-1,1,-1,64.7273,-1,
18,40.4286,0.792079,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,0.894682,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,0.340825,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
18,40.4286,-1,0,-1,64.7273,-1,
19,34.2857,0.107508,1,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.852143,0,-1,62.7273,-1,
19,34.2857,0.382858,0,-1,62.7273,-1,
19,34.2857,0.852149,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,0.685556,62.7273,0.65,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.190032,0,-1,62.7273,-1,
19,34.2857,0.197478,0,-1,62.7273,-1,
19,34.2857,0.983299,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.187059,0,-1,62.7273,-1,
19,34.2857,0.239213,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.204832,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.198375,0,-1,62.7273,-1,
19,34.2857,0.97802,0,-1,62.7273,-1,
19,34.2857,0.187992,0,-1,62.7273,-1,
19,34.2857,0.184696,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.18192,0,-1,62.7273,-1,
19,34.2857,0.981214,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.176792,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.175242,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.1741,0,-1,62.7273,-1,
19,34.2857,0.0705312,0,-1,62.7273,-1,
19,34.2857,0.99171,0,0.685556,62.7273,0.65,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.0899452,0,-1,62.7273,-1,
19,34.2857,0.189982,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.191225,0,-1,62.7273,-1,
19,34.2857,0.185231,0,-1,62.7273,-1,
19,34.2857,0.993591,0,-1,62.7273,-1,
19,34.2857,0.168302,0,-1,62.7273,-1,
19,34.2857,0.0897068,0,-1,62.7273,-1,
19,34.2857,0.995865,0,-1,62.7273,-1,
19,34.2857,0.173266,0,-1,62.7273,-1,
19,34.2857,0.166806,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.166665,0,-1,62.7273,-1,
19,34.2857,0.990966,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.164691,0,-1,62.7273,-1,
19,34.2857,0.164915,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.164602,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,0.685556,62.7273,0.65,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.0585946,0,-1,62.7273,-1,
19,34.2857,0.164518,0,-1,62.7273,-1,
19,34.2857,0.164389,0,-1,62.7273,-1,
19,34.2857,0.049165,0,-1,62.7273,-1,
19,34.2857,0.164318,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.163972,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,0.99834,0,-1,62.7273,-1,
19,34.2857,0.178013,0,-1,62.7273,-1,
19,34.2857,0.993321,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
19,34.2857,-1,0,-1,62.7273,-1,
20,23.5714,-1,1,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.953722,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.0765401,0,-1,59.7273,-1,
20,23.5714,0.922268,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.999833,0,0.587778,59.7273,0.6,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.0169287,0,-1,59.7273,-1,
20,23.5714,0.92421,0,-1,59.7273,-1,
20,23.5714,0.153481,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.0217383,0,-1,59.7273,-1,
20,23.5714,0.995056,0,-1,59.7273,-1,
20,23.5714,0.110626,0,-1,59.7273,-1,
20,23.5714,0.959319,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.985027,0,-1,59.7273,-1,
20,23.5714,0.0169024,0,-1,59.7273,-1,
20,23.5714,0.999846,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.96033,0,-1,59.7273,-1,
20,23.5714,-1,0,-1,59.7273,-1,
20,23.5714,0.0552847,0,-1,59.7273,-1,
20,23.5714,0.152411,0,-1,59.7273,-1,
20,23.5714,0.896834,0,-1,59.7273,-1,
20,23.5714,0.221745,0,0.587778,59.7273,0.6,
20,23.5714,0.187749,0,-1,59.7273,-1,
20,23.5714,0.839428,0,-1,59.7273,-1,
21,23.4286,0.538215,1,-1,59.6364,-1,
22,23.2857,-1,1,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00127178,0,-1,59.5455,-1,
22,23.2857,0.999882,0,-1,59.5455,-1,
22,23.2857,0.635305,0,-1,59.5455,-1,
22,23.2857,0.920032,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.914667,0,0.574444,59.5455,0.6,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.482449,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00549126,0,-1,59.5455,-1,
22,23.2857,0.999896,0,-1,59.5455,-1,
22,23.2857,0.00124758,0,-1,59.5455,-1,
22,23.2857,0.999897,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.921211,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.0803697,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.920929,0,-1,59.5455,-1,
22,23.2857,0.00131041,0,-1,59.5455,-1,
22,23.2857,0.995721,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.194953,0,-1,59.5455,-1,
22,23.2857,0.902239,0,-1,59.5455,-1,
22,23.2857,0.163717,0,-1,59.5455,-1,
22,23.2857,0.919699,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,0.574444,59.5455,0.6,
22,23.2857,0.201906,0,-1,59.5455,-1,
22,23.2857,0.00112128,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.001113,0,-1,59.5455,-1,
22,23.2857,0.00125623,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,0.0618806,0,-1,59.5455,-1,
22,23.2857,0.890659,0,-1,59.5455,-1,
22,23.2857,0.768895,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00116777,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.141118,0,-1,59.5455,-1,
22,23.2857,0.458008,0,-1,59.5455,-1,
22,23.2857,0.549137,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.13115,0,-1,59.5455,-1,
22,23.2857,0.00114733,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00109231,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,0.574444,59.5455,0.6,
22,23.2857,0.00115204,0,-1,59.5455,-1,
22,23.2857,0.995844,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.0617795,0,-1,59.5455,-1,
22,23.2857,0.43064,0,-1,59.5455,-1,
22,23.2857,0.528783,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.359761,0,-1,59.5455,-1,
22,23.2857,0.157763,0,-1,59.5455,-1,
22,23.2857,0.996372,0,-1,59.5455,-1,
22,23.2857,0.128075,0,-1,59.5455,-1,
22,23.2857,0.42386,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.265493,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.127578,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,0.574444,59.5455,0.6,
22,23.2857,0.127198,0,-1,59.5455,-1,
22,23.2857,0.309721,0,-1,59.5455,-1,
22,23.2857,0.712453,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00118864,0,-1,59.5455,-1,
22,23.2857,0.744373,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.160373,0,-1,59.5455,-1,
22,23.2857,0.658269,0,-1,59.5455,-1,
22,23.2857,0.265748,0,-1,59.5455,-1,
22,23.2857,0.00112456,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.334923,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00106722,0,-1,59.5455,-1,
22,23.2857,0.00430018,0,-1,59.5455,-1,
22,23.2857,0.996891,0,-1,59.5455,-1,
22,23.2857,0.00105947,0,-1,59.5455,-1,
22,23.2857,0.323044,0,-1,59.5455,-1,
22,23.2857,0.996911,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,0.574444,59.5455,0.6,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00110757,0,-1,59.5455,-1,
22,23.2857,0.74437,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00105184,0,-1,59.5455,-1,
22,23.2857,0.996932,0,-1,59.5455,-1,
22,23.2857,0.00109941,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00109112,0,-1,59.5455,-1,
22,23.2857,0.325027,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00113797,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00107521,0,-1,59.5455,-1,
22,23.2857,0.531604,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00106776,0,-1,59.5455,-1,
22,23.2857,0.996972,0,0.574444,59.5455,0.6,
22,23.2857,0.00104439,0,-1,59.5455,-1,
22,23.2857,0.996992,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.00103694,0,-1,59.5455,-1,
22,23.2857,0.632954,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.999999,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.464946,0,-1,59.5455,-1,
22,23.2857,0.408156,0,-1,59.5455,-1,
22,23.2857,0.460312,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.530716,0,-1,59.5455,-1,
22,23.2857,0.53255,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,0.861995,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
22,23.2857,-1,0,-1,59.5455,-1,
