CounterExamples_0,Specificity_0,PRev_0,Pos_0,VarDist_0,RuleDist_0,PlanDist_0,
12,54.8,0.990268,0,-1,77.4545,-1,
12,54.8,0.99035,0,-1,77.4545,-1,
12,54.8,-1,0,-1,77.4545,-1,
12,54.8,-1,0,-1,77.4545,-1,
12,54.8,-1,0,-1,77.4545,-1,
12,54.8,-1,0,-1,77.4545,-1,
13,67.5,-1,1,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
13,67.5,0.999989,0,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
13,67.5,0.985511,0,-1,73.0909,-1,
13,67.5,-1,0,-1,73.0909,-1,
14,52.3333,0.973571,1,-1,73.0909,-1,
14,52.3333,0.0281115,0,0.78,73.0909,0.95,
14,52.3333,0.985249,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,0.989824,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,1,0,-1,73.0909,-1,
14,52.3333,0.994846,0,-1,73.0909,-1,
14,52.3333,0.989848,0,-1,73.0909,-1,
14,52.3333,0.987391,0,-1,73.0909,-1,
14,52.3333,0.13897,0,-1,73.0909,-1,
14,52.3333,0.71517,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,0.78,73.0909,0.95,
14,52.3333,0.0374457,0,-1,73.0909,-1,
14,52.3333,0.0222221,0,-1,73.0909,-1,
14,52.3333,0.988999,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
14,52.3333,-1,0,-1,73.0909,-1,
15,47,-1,1,-1,73.0909,-1,
15,47,0.0522717,0,-1,73.0909,-1,
15,47,0.999999,0,-1,73.0909,-1,
15,47,-1,0,-1,73.0909,-1,
15,47,1,0,-1,73.0909,-1,
15,47,0.0366331,0,-1,73.0909,-1,
15,47,1,0,-1,73.0909,-1,
15,47,-1,0,-1,73.0909,-1,
15,47,-1,0,-1,73.0909,-1,
15,47,0.989474,0,-1,73.0909,-1,
15,47,-1,0,-1,73.0909,-1,
15,47,-1,0,-1,73.0909,-1,
16,27.8333,-1,1,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.999807,0,0.77,69.6364,0.75,
16,27.8333,0.0467219,0,-1,69.6364,-1,
16,27.8333,0.992364,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.00125527,0,-1,69.6364,-1,
16,27.8333,0.990359,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.0159945,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.040307,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.0124673,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,0.77,69.6364,0.75,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.0286571,0,-1,69.6364,-1,
16,27.8333,0.072899,0,-1,69.6364,-1,
16,27.8333,0.985613,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.985664,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.056876,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.992706,0,0.77,69.6364,0.75,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.992698,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.0365508,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.992698,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.0414913,0,-1,69.6364,-1,
16,27.8333,0.0722122,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.991153,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.993341,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.991716,0,-1,69.6364,-1,
16,27.8333,0.992314,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,0.77,69.6364,0.75,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.992391,0,-1,69.6364,-1,
16,27.8333,0.992067,0,-1,69.6364,-1,
16,27.8333,0.98768,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.992047,0,-1,69.6364,-1,
16,27.8333,0.992052,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.993291,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.577623,0,-1,69.6364,-1,
16,27.8333,0.991366,0,-1,69.6364,-1,
16,27.8333,0.987693,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.993626,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.992017,0,-1,69.6364,-1,
16,27.8333,1,0,0.77,69.6364,0.75,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.988941,0,-1,69.6364,-1,
16,27.8333,0.462199,0,-1,69.6364,-1,
16,27.8333,0.991357,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.992332,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,0.77,69.6364,0.75,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.992061,0,-1,69.6364,-1,
16,27.8333,0.988008,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.989301,0,-1,69.6364,-1,
16,27.8333,0.992297,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,0.77,69.6364,0.75,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.0145333,0,-1,69.6364,-1,
16,27.8333,1,0,-1,69.6364,-1,
16,27.8333,0.99204,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,0.992744,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
16,27.8333,-1,0,-1,69.6364,-1,
17,13,-1,1,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.593457,0,-1,67,-1,
17,13,0.991998,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,0.444404,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,1,0,0.77,67,0.75,
17,13,0.988146,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.992337,0,-1,67,-1,
17,13,0.992004,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.9892,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.993565,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.991356,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.0154588,0,-1,67,-1,
17,13,0.98833,0,-1,67,-1,
17,13,-1,0,0.77,67,0.75,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.992322,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,0.995212,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.990584,0,-1,67,-1,
17,13,0.999757,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,0.77,67,0.75,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.986264,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.991774,0,-1,67,-1,
17,13,0.991384,0,-1,67,-1,
17,13,0.991318,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.992036,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,0.77,67,0.75,
17,13,-1,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,0.992389,0,-1,67,-1,
17,13,0.999875,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
17,13,-1,0,-1,67,-1,
18,11.3333,-1,1,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.0208817,0,-1,66.0909,-1,
18,11.3333,0.999994,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,0.73,66.0909,0.7,
18,11.3333,0.0126073,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.992963,0,-1,66.0909,-1,
18,11.3333,1,0,-1,66.0909,-1,
18,11.3333,0.992431,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.995323,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.00494963,0,-1,66.0909,-1,
18,11.3333,0.994633,0,-1,66.0909,-1,
18,11.3333,0.0132017,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.99529,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.995073,0,-1,66.0909,-1,
18,11.3333,-1,0,0.73,66.0909,0.7,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,-1,0,-1,66.0909,-1,
18,11.3333,0.999875,0,-1,66.0909,-1,
18,11.3333,0.0117381,0,-1,66.0909,-1,
